STT,Best Cost,Best Solution,Best Tree,Time
1,"[21, 0, 16, 25, 12, 28, 25, 6, 5, 14, 9, 17, 13, 26, 0, 22, 15, 23, 21, 18, 19, 29, 3, 29, 8, 27, 7, 5]",60612.1890533942,"[(0, 2), (0, 25), (0, 22), (1, 21), (3, 26), (3, 29), (4, 16), (5, 6), (5, 7), (5, 29), (6, 20), (7, 27), (8, 28), (8, 27), (9, 14), (9, 17), (10, 25), (11, 12), (12, 28), (13, 17), (13, 26), (14, 24), (15, 22), (15, 23), (16, 25), (18, 21), (18, 19), (19, 29), (21, 23)]",1.2223150730133057
2,"[4, 17, 5, 6, 0, 2, 22, 22, 3, 29, 16, 7, 29, 1, 18, 11, 28, 20, 7, 10, 12, 3, 11, 10, 8, 24, 9, 20]",67765.21366497406,"[(0, 6), (0, 2), (1, 23), (1, 18), (2, 22), (3, 17), (3, 12), (3, 11), (4, 13), (4, 17), (5, 14), (5, 6), (7, 16), (7, 27), (7, 10), (8, 10), (8, 24), (9, 24), (9, 20), (10, 11), (11, 18), (12, 28), (15, 22), (16, 21), (19, 29), (20, 26), (20, 29), (22, 29), (25, 28)]",1.3032593727111816
3,"[4, 10, 8, 9, 1, 2, 0, 6, 5, 14, 3, 8, 11, 3, 12, 25, 23, 15, 15, 29, 14, 23, 21, 20, 24, 28, 20, 18]",72159.68565431875,"[(0, 2), (0, 6), (1, 9), (1, 2), (3, 16), (3, 11), (3, 12), (4, 7), (4, 10), (5, 6), (5, 14), (8, 10), (8, 17), (8, 11), (9, 13), (12, 25), (14, 26), (14, 23), (15, 22), (15, 25), (15, 29), (18, 20), (18, 29), (19, 23), (20, 21), (20, 28), (21, 23), (24, 27), (24, 28)]",1.1683111190795898
4,"[7, 20, 2, 5, 6, 2, 20, 7, 12, 16, 15, 0, 1, 21, 23, 26, 22, 4, 25, 16, 11, 23, 22, 11, 10, 27, 29, 3]",66246.40427067192,"[(0, 15), (0, 1), (1, 21), (2, 13), (2, 6), (2, 20), (3, 28), (3, 29), (4, 24), (4, 25), (5, 14), (5, 6), (7, 8), (7, 17), (7, 12), (9, 20), (10, 11), (10, 27), (11, 16), (11, 22), (12, 16), (15, 18), (16, 25), (19, 23), (20, 26), (21, 22), (22, 23), (23, 26), (27, 29)]",1.2642791271209717
5,"[3, 17, 0, 2, 1, 23, 14, 20, 8, 13, 3, 10, 22, 18, 22, 19, 24, 28, 10, 8, 7, 11, 6, 6, 19, 4, 25, 12]",70354.72176085015,"[(0, 15), (0, 2), (1, 2), (1, 23), (3, 5), (3, 13), (3, 10), (4, 19), (4, 25), (6, 11), (6, 28), (6, 19), (7, 8), (7, 11), (8, 17), (8, 10), (9, 17), (10, 27), (12, 25), (12, 29), (13, 20), (14, 16), (14, 20), (18, 23), (18, 22), (19, 22), (21, 22), (24, 26), (24, 28)]",1.2702929973602295
6,"[7, 27, 9, 12, 11, 10, 11, 6, 28, 20, 1, 29, 2, 15, 9, 26, 14, 0, 4, 14, 1, 21, 5, 4, 5, 3, 3, 15]",67323.10895196054,"[(0, 25), (0, 4), (1, 19), (1, 14), (1, 21), (2, 22), (2, 15), (3, 5), (3, 28), (3, 15), (4, 27), (4, 5), (5, 21), (6, 11), (6, 28), (7, 8), (7, 27), (9, 13), (9, 23), (9, 26), (10, 17), (10, 11), (11, 12), (12, 16), (14, 24), (14, 26), (15, 29), (18, 20), (20, 29)]",1.2022919654846191
7,"[4, 7, 27, 25, 11, 15, 1, 19, 13, 14, 3, 5, 19, 0, 28, 5, 29, 24, 25, 17, 7, 6, 6, 15, 22, 20, 16, 10]",68936.81248102427,"[(0, 19), (0, 28), (1, 18), (1, 19), (2, 4), (3, 14), (3, 5), (4, 7), (5, 26), (5, 29), (6, 7), (6, 28), (6, 15), (7, 17), (8, 27), (9, 25), (10, 16), (10, 29), (11, 12), (11, 15), (13, 21), (13, 14), (15, 22), (16, 20), (17, 25), (19, 23), (20, 22), (24, 27), (24, 25)]",1.2443101406097412
8,"[7, 12, 24, 3, 6, 4, 5, 29, 2, 15, 18, 14, 21, 1, 19, 28, 16, 11, 15, 1, 19, 0, 28, 4, 13, 13, 11, 6]",69923.51498072661,"[(0, 19), (0, 28), (1, 21), (1, 15), (1, 19), (2, 20), (2, 15), (3, 10), (3, 6), (4, 12), (4, 27), (4, 13), (5, 17), (5, 29), (6, 11), (6, 29), (7, 8), (7, 12), (9, 24), (11, 16), (11, 13), (13, 28), (14, 18), (14, 21), (15, 26), (16, 25), (18, 22), (19, 23), (24, 28)]",1.1873164176940918
9,"[2, 0, 7, 14, 11, 24, 4, 0, 13, 16, 1, 24, 15, 16, 4, 20, 21, 11, 3, 28, 8, 27, 21, 20, 6, 28, 9, 9]",76763.46324405231,"[(0, 2), (0, 18), (0, 13), (1, 19), (1, 24), (2, 5), (3, 11), (3, 28), (4, 17), (4, 16), (4, 20), (6, 20), (6, 28), (7, 10), (7, 14), (8, 25), (8, 27), (9, 27), (9, 28), (9, 29), (11, 12), (11, 24), (13, 16), (14, 24), (15, 22), (15, 16), (20, 21), (21, 23), (21, 26)]",1.2652812004089355
10,"[7, 13, 28, 19, 2, 1, 21, 12, 3, 4, 13, 2, 18, 11, 4, 17, 17, 25, 21, 6, 29, 25, 7, 5, 19, 0, 0, 22]",73988.26684645565,"[(0, 19), (0, 28), (0, 22), (1, 16), (1, 21), (2, 15), (2, 13), (2, 18), (3, 12), (3, 4), (4, 11), (4, 17), (5, 7), (5, 19), (6, 21), (6, 29), (7, 8), (7, 25), (9, 13), (10, 28), (11, 18), (12, 20), (13, 23), (14, 19), (17, 24), (17, 25), (21, 26), (22, 29), (25, 27)]",1.3062331676483154
