STT,Best Cost,Best Solution,Best Tree,Time
1,"[5, 6, 1, 15, 9, 2, 20, 13, 23, 3, 4, 0, 24, 5, 20, 2, 0, 22, 18, 3, 15, 19, 8, 7, 10, 13, 6, 19]",61297.10686356796,"[(0, 4), (0, 2), (0, 22), (1, 14), (1, 15), (2, 9), (2, 20), (3, 23), (3, 18), (3, 15), (4, 26), (5, 11), (5, 24), (5, 20), (6, 12), (6, 13), (6, 19), (7, 8), (7, 10), (8, 28), (9, 16), (10, 13), (13, 21), (15, 19), (17, 20), (18, 22), (19, 29), (23, 25), (24, 27)]",1.2083072662353516
2,"[20, 7, 28, 6, 6, 15, 0, 8, 4, 3, 1, 15, 4, 3, 0, 5, 11, 24, 18, 22, 25, 25, 2, 23, 23, 22, 28, 17]",64955.99463637507,"[(0, 14), (0, 3), (0, 5), (1, 20), (1, 15), (2, 25), (2, 23), (3, 19), (3, 4), (4, 8), (4, 15), (5, 11), (6, 12), (6, 13), (6, 15), (7, 10), (7, 28), (8, 16), (9, 20), (11, 24), (17, 28), (17, 29), (18, 21), (18, 22), (22, 23), (22, 28), (23, 27), (24, 25), (25, 26)]",1.2223217487335205
3,"[20, 17, 21, 1, 3, 15, 11, 2, 27, 4, 0, 9, 29, 22, 25, 1, 23, 23, 2, 13, 6, 29, 7, 14, 27, 12, 16, 8]",70281.0501235835,"[(0, 4), (0, 9), (1, 18), (1, 25), (1, 23), (2, 11), (2, 23), (2, 13), (3, 19), (3, 15), (4, 21), (5, 20), (6, 13), (6, 29), (7, 28), (7, 14), (8, 16), (8, 29), (9, 29), (10, 17), (11, 15), (12, 27), (12, 16), (14, 27), (17, 21), (20, 27), (22, 24), (22, 25), (23, 26)]",1.234273910522461
4,"[3, 7, 28, 3, 5, 9, 4, 6, 29, 17, 20, 12, 6, 29, 11, 20, 18, 1, 15, 24, 25, 1, 2, 8, 13, 17, 2, 5]",56074.69269317326,"[(0, 3), (1, 18), (1, 25), (1, 2), (2, 17), (2, 5), (3, 14), (3, 5), (4, 9), (4, 6), (5, 29), (6, 12), (6, 29), (7, 10), (7, 28), (8, 28), (8, 13), (9, 16), (11, 26), (11, 20), (12, 23), (13, 17), (15, 27), (15, 24), (17, 21), (18, 20), (19, 29), (20, 22), (24, 25)]",1.272273063659668
5,"[11, 9, 13, 20, 10, 7, 21, 0, 11, 2, 20, 22, 14, 0, 3, 15, 27, 5, 15, 17, 3, 18, 6, 21, 10, 17, 6, 12]",60343.88132395506,"[(0, 19), (0, 14), (0, 3), (1, 11), (2, 11), (2, 20), (3, 27), (3, 18), (4, 9), (5, 26), (5, 15), (6, 18), (6, 17), (6, 12), (7, 16), (7, 21), (8, 13), (9, 20), (10, 13), (10, 21), (10, 17), (11, 23), (12, 29), (14, 22), (15, 24), (15, 17), (20, 22), (21, 28), (25, 27)]",1.3124651908874512
6,"[3, 2, 25, 7, 16, 1, 4, 6, 14, 9, 11, 26, 28, 20, 27, 4, 10, 3, 29, 27, 1, 29, 7, 28, 8, 16, 10, 17]",66742.84002440968,"[(0, 3), (1, 15), (1, 26), (1, 29), (2, 5), (2, 25), (3, 24), (3, 29), (4, 18), (4, 23), (4, 10), (6, 19), (6, 14), (7, 12), (7, 27), (7, 28), (8, 28), (8, 16), (9, 14), (9, 11), (10, 16), (10, 17), (11, 26), (13, 16), (17, 29), (20, 22), (20, 27), (21, 28), (25, 27)]",1.3882267475128174
7,"[3, 8, 13, 3, 19, 23, 8, 16, 13, 28, 2, 22, 11, 14, 1, 26, 17, 10, 6, 20, 5, 26, 9, 12, 1, 19, 12, 6]",66097.8107921547,"[(0, 3), (1, 14), (1, 28), (1, 19), (2, 23), (2, 22), (3, 15), (3, 19), (4, 8), (5, 20), (5, 26), (6, 10), (6, 12), (6, 29), (7, 13), (8, 21), (8, 16), (9, 26), (9, 12), (10, 17), (11, 22), (11, 14), (12, 19), (13, 16), (13, 28), (17, 25), (18, 23), (20, 27), (24, 26)]",1.3592233657836914
8,"[5, 2, 6, 8, 7, 16, 0, 10, 1, 20, 9, 22, 16, 4, 27, 3, 10, 28, 27, 24, 19, 4, 20, 0, 14, 18, 24, 19]",67078.42895737915,"[(0, 12), (0, 20), (0, 14), (1, 15), (1, 20), (2, 5), (2, 6), (3, 23), (3, 10), (4, 16), (4, 28), (4, 20), (5, 11), (6, 8), (7, 8), (7, 16), (9, 17), (9, 22), (10, 13), (10, 28), (14, 18), (16, 21), (18, 24), (19, 27), (19, 24), (19, 29), (22, 27), (24, 26), (25, 27)]",1.2712550163269043
9,"[20, 2, 21, 9, 1, 3, 0, 24, 12, 26, 4, 6, 12, 13, 8, 10, 17, 22, 26, 22, 23, 15, 27, 7, 17, 21, 28, 19]",60493.91324832442,"[(0, 3), (0, 24), (1, 9), (1, 3), (2, 11), (2, 21), (4, 20), (4, 6), (5, 20), (6, 12), (7, 27), (7, 17), (8, 13), (8, 10), (9, 14), (10, 17), (12, 16), (12, 13), (15, 23), (15, 27), (17, 21), (18, 26), (19, 28), (19, 29), (21, 28), (22, 24), (22, 26), (22, 23), (25, 26)]",1.3132469654083252
10,"[2, 5, 13, 0, 1, 3, 9, 4, 10, 6, 17, 7, 8, 28, 27, 5, 25, 15, 14, 6, 12, 12, 13, 1, 15, 23, 24, 18]",62364.74997489727,"[(0, 19), (0, 1), (1, 13), (1, 15), (2, 11), (2, 5), (3, 20), (3, 9), (4, 9), (4, 10), (5, 26), (5, 25), (6, 10), (6, 14), (6, 12), (7, 17), (7, 8), (8, 28), (12, 28), (12, 13), (13, 16), (14, 27), (15, 25), (15, 23), (17, 21), (18, 24), (18, 29), (22, 27), (23, 24)]",1.307253122329712
