STT,Best Cost,Best Tree,Time,Is Tree?
1,290753.9371895852,"[(0, 74), (0, 31), (1, 83), (2, 65), (2, 51), (3, 19), (3, 31), (4, 55), (4, 77), (4, 64), (5, 41), (6, 79), (7, 81), (8, 45), (8, 67), (8, 43), (9, 19), (10, 36), (10, 38), (11, 23), (12, 79), (12, 36), (12, 49), (13, 16), (13, 33), (14, 76), (15, 75), (16, 61), (16, 53), (17, 20), (18, 82), (19, 39), (20, 35), (20, 83), (21, 63), (22, 63), (22, 72), (23, 40), (24, 75), (24, 42), (25, 86), (25, 78), (26, 59), (26, 42), (26, 89), (27, 77), (28, 33), (29, 66), (29, 60), (29, 44), (30, 69), (31, 52), (32, 67), (33, 69), (34, 72), (36, 78), (37, 84), (37, 64), (40, 60), (41, 78), (43, 81), (44, 76), (44, 70), (45, 65), (46, 88), (47, 52), (47, 54), (48, 73), (48, 82), (50, 67), (50, 82), (51, 68), (51, 74), (53, 57), (53, 64), (54, 56), (57, 87), (57, 76), (58, 88), (58, 87), (61, 83), (62, 88), (63, 77), (65, 79), (66, 85), (69, 71), (74, 75), (80, 84), (81, 84)]",754.2811982631683,True
2,248430.0353251207,"[(0, 14), (0, 71), (1, 78), (1, 8), (2, 29), (2, 65), (2, 45), (3, 74), (3, 63), (3, 23), (4, 44), (4, 53), (4, 79), (5, 16), (5, 86), (6, 48), (7, 16), (7, 34), (9, 63), (10, 40), (11, 39), (12, 80), (13, 65), (14, 84), (15, 47), (15, 45), (15, 27), (16, 87), (17, 54), (17, 60), (18, 22), (18, 52), (19, 56), (19, 49), (20, 77), (20, 40), (21, 44), (22, 30), (23, 43), (23, 61), (24, 55), (24, 38), (25, 76), (25, 80), (25, 79), (26, 28), (26, 68), (28, 69), (28, 31), (29, 81), (30, 70), (31, 64), (32, 77), (32, 34), (32, 46), (33, 36), (35, 86), (35, 83), (36, 42), (37, 66), (37, 54), (37, 58), (39, 76), (39, 48), (40, 50), (41, 56), (42, 86), (42, 70), (44, 73), (46, 59), (47, 62), (51, 68), (53, 82), (55, 85), (55, 74), (56, 59), (57, 83), (57, 72), (60, 78), (65, 78), (66, 70), (66, 88), (67, 84), (68, 75), (69, 87), (71, 82), (74, 80), (79, 83), (87, 89)]",684.1540451049805,True
3,273715.3360795477,"[(0, 25), (0, 60), (0, 18), (1, 71), (1, 53), (2, 65), (3, 48), (3, 28), (4, 21), (4, 45), (4, 35), (5, 32), (6, 39), (7, 16), (7, 37), (7, 86), (8, 61), (8, 13), (8, 69), (9, 71), (10, 84), (10, 39), (11, 82), (11, 59), (12, 33), (13, 80), (13, 75), (14, 45), (15, 76), (17, 52), (17, 31), (17, 62), (19, 56), (20, 78), (21, 81), (22, 54), (23, 30), (23, 52), (23, 47), (24, 66), (24, 33), (24, 73), (26, 82), (26, 84), (27, 43), (27, 51), (29, 51), (29, 73), (29, 83), (30, 72), (30, 58), (31, 40), (31, 87), (32, 62), (34, 81), (34, 65), (36, 88), (36, 83), (36, 89), (37, 82), (38, 76), (39, 88), (40, 53), (41, 56), (41, 74), (41, 79), (42, 77), (42, 55), (43, 54), (44, 47), (45, 84), (46, 80), (46, 68), (48, 65), (49, 60), (49, 74), (50, 58), (52, 63), (55, 74), (56, 71), (57, 64), (57, 87), (60, 68), (61, 78), (61, 67), (70, 86), (75, 81), (76, 83), (80, 85)]",728.0727138519287,True
4,296655.2932992886,"[(0, 56), (0, 88), (0, 84), (1, 53), (2, 73), (2, 88), (3, 51), (3, 74), (3, 16), (4, 84), (4, 13), (5, 31), (6, 62), (6, 16), (6, 73), (7, 65), (8, 52), (8, 47), (8, 87), (9, 29), (10, 42), (11, 15), (11, 16), (12, 25), (13, 89), (13, 63), (14, 34), (14, 81), (14, 72), (15, 48), (15, 40), (17, 70), (17, 67), (17, 40), (18, 85), (18, 31), (19, 47), (20, 89), (20, 86), (21, 41), (22, 54), (22, 72), (23, 37), (23, 36), (23, 83), (24, 67), (25, 68), (25, 34), (26, 73), (26, 59), (27, 76), (27, 84), (28, 34), (29, 77), (29, 86), (30, 32), (31, 57), (32, 37), (33, 71), (33, 83), (35, 50), (35, 66), (36, 41), (37, 53), (38, 87), (39, 44), (41, 56), (42, 44), (42, 61), (43, 44), (43, 63), (45, 75), (46, 75), (46, 66), (49, 83), (51, 65), (51, 79), (54, 55), (58, 61), (59, 64), (60, 89), (63, 66), (65, 85), (68, 85), (68, 69), (71, 87), (78, 80), (78, 81), (82, 88)]",722.6219589710236,True
5,245885.15609777498,"[(0, 77), (0, 29), (0, 38), (1, 16), (2, 48), (2, 60), (2, 42), (3, 5), (3, 78), (4, 85), (4, 67), (4, 12), (5, 41), (5, 63), (6, 37), (6, 69), (6, 53), (7, 82), (8, 68), (8, 81), (8, 28), (9, 38), (9, 80), (10, 78), (11, 54), (13, 47), (13, 83), (14, 58), (14, 29), (15, 76), (16, 71), (16, 84), (17, 54), (18, 38), (19, 44), (19, 43), (20, 82), (21, 63), (21, 67), (22, 64), (23, 37), (23, 65), (24, 88), (24, 80), (25, 45), (26, 71), (26, 60), (27, 34), (29, 47), (30, 87), (30, 40), (30, 52), (31, 72), (31, 36), (32, 47), (32, 54), (32, 33), (33, 66), (34, 77), (35, 39), (37, 87), (39, 58), (40, 59), (40, 50), (41, 81), (42, 80), (42, 50), (43, 86), (44, 45), (44, 65), (45, 74), (46, 62), (46, 56), (49, 85), (51, 89), (51, 77), (55, 66), (56, 60), (57, 79), (57, 64), (58, 67), (61, 74), (68, 70), (71, 72), (73, 79), (75, 84), (76, 84), (78, 79), (82, 87)]",815.3832597732544,True
6,289527.459711574,"[(0, 20), (0, 29), (0, 54), (1, 32), (2, 85), (3, 47), (4, 81), (5, 63), (6, 16), (7, 73), (7, 21), (8, 35), (9, 66), (9, 87), (9, 52), (10, 32), (11, 72), (12, 52), (13, 29), (13, 15), (13, 45), (14, 44), (14, 48), (15, 35), (15, 27), (16, 53), (17, 63), (17, 66), (18, 22), (18, 31), (19, 31), (19, 75), (19, 26), (20, 42), (20, 32), (21, 46), (23, 88), (23, 50), (24, 25), (24, 33), (25, 47), (27, 72), (27, 84), (28, 38), (29, 34), (30, 56), (34, 76), (34, 47), (35, 80), (36, 67), (36, 38), (37, 57), (38, 41), (39, 50), (40, 77), (41, 70), (41, 43), (42, 74), (43, 81), (44, 55), (45, 61), (46, 71), (49, 85), (50, 51), (51, 53), (52, 86), (53, 87), (55, 66), (55, 83), (56, 60), (56, 57), (57, 69), (58, 88), (59, 60), (60, 82), (61, 89), (61, 87), (62, 68), (62, 63), (62, 79), (64, 70), (65, 76), (69, 84), (70, 86), (71, 84), (75, 79), (77, 78), (78, 86), (78, 85)]",753.7688927650452,True
7,291170.2672509452,"[(0, 61), (1, 50), (1, 17), (1, 45), (2, 41), (2, 75), (3, 51), (4, 54), (5, 12), (5, 49), (5, 84), (6, 51), (7, 13), (7, 69), (7, 75), (8, 24), (8, 18), (9, 39), (9, 44), (9, 67), (10, 20), (10, 41), (11, 70), (12, 27), (12, 65), (13, 84), (13, 89), (14, 56), (15, 79), (16, 87), (17, 71), (17, 74), (19, 41), (19, 25), (20, 88), (21, 86), (22, 57), (22, 54), (23, 69), (24, 36), (24, 53), (25, 85), (26, 36), (26, 74), (27, 33), (27, 61), (28, 50), (29, 59), (29, 62), (30, 86), (30, 38), (31, 82), (32, 89), (32, 43), (33, 81), (34, 52), (34, 63), (35, 50), (36, 73), (37, 55), (37, 80), (37, 48), (38, 53), (39, 68), (39, 40), (42, 77), (42, 64), (42, 58), (44, 49), (44, 80), (46, 83), (47, 55), (49, 78), (51, 75), (52, 84), (54, 60), (55, 76), (56, 73), (57, 77), (57, 72), (59, 67), (62, 70), (62, 83), (63, 66), (65, 79), (70, 77), (74, 89), (79, 82), (86, 87)]",768.4948155879974,True
8,275800.24854298565,"[(0, 79), (0, 60), (1, 3), (1, 38), (1, 57), (2, 73), (2, 4), (2, 86), (3, 11), (4, 34), (4, 77), (5, 32), (5, 80), (6, 59), (7, 83), (7, 48), (7, 72), (8, 67), (8, 85), (8, 76), (9, 36), (9, 88), (9, 65), (10, 70), (10, 60), (11, 72), (11, 53), (12, 69), (12, 19), (12, 62), (13, 47), (13, 32), (13, 17), (14, 67), (14, 46), (15, 42), (15, 85), (15, 29), (16, 36), (17, 43), (18, 23), (19, 37), (19, 89), (20, 53), (20, 30), (20, 75), (21, 55), (22, 72), (22, 28), (23, 36), (24, 32), (24, 56), (24, 67), (25, 49), (26, 77), (27, 65), (28, 40), (29, 87), (29, 44), (30, 42), (31, 40), (33, 52), (33, 35), (34, 74), (35, 45), (35, 54), (39, 81), (40, 55), (41, 65), (47, 88), (49, 80), (50, 53), (51, 62), (54, 77), (54, 83), (55, 66), (56, 64), (58, 83), (58, 61), (59, 74), (59, 82), (61, 78), (62, 76), (63, 74), (68, 70), (70, 82), (71, 81), (71, 76), (75, 84)]",919.6190111637115,True
9,275174.5704464913,"[(0, 80), (0, 40), (1, 13), (2, 12), (3, 15), (3, 6), (3, 66), (4, 19), (5, 15), (7, 58), (7, 68), (7, 26), (8, 72), (8, 9), (8, 17), (9, 41), (9, 60), (10, 30), (10, 87), (11, 48), (11, 57), (12, 27), (13, 61), (13, 43), (14, 49), (16, 63), (16, 89), (16, 84), (18, 73), (18, 66), (19, 80), (20, 56), (20, 52), (20, 37), (21, 52), (22, 64), (22, 67), (22, 27), (23, 54), (23, 59), (24, 48), (24, 82), (24, 81), (25, 50), (25, 55), (27, 78), (28, 83), (29, 60), (30, 32), (31, 61), (31, 71), (32, 57), (32, 36), (33, 55), (34, 89), (35, 60), (38, 86), (38, 80), (39, 64), (39, 62), (39, 66), (40, 83), (42, 67), (42, 50), (43, 73), (44, 51), (44, 55), (44, 49), (45, 62), (46, 77), (46, 76), (47, 71), (50, 53), (51, 75), (51, 68), (52, 67), (54, 72), (56, 72), (57, 75), (58, 88), (61, 69), (64, 89), (65, 75), (69, 79), (69, 70), (71, 77), (74, 85), (78, 85), (83, 84)]",808.8088982105255,True
10,262692.20989033114,"[(0, 78), (0, 88), (0, 57), (1, 30), (1, 32), (2, 13), (2, 65), (2, 73), (3, 51), (4, 41), (4, 75), (5, 35), (6, 8), (7, 39), (8, 84), (9, 70), (10, 63), (11, 64), (11, 68), (12, 77), (12, 61), (12, 21), (13, 82), (14, 79), (14, 71), (15, 42), (15, 80), (15, 76), (16, 75), (17, 81), (18, 20), (19, 73), (20, 40), (22, 36), (23, 33), (23, 49), (24, 80), (24, 56), (25, 83), (26, 82), (26, 41), (27, 44), (28, 88), (29, 89), (29, 37), (29, 52), (30, 64), (30, 36), (31, 36), (31, 53), (32, 35), (33, 39), (34, 76), (34, 44), (37, 48), (37, 77), (38, 54), (40, 60), (41, 45), (42, 69), (43, 86), (43, 47), (43, 60), (44, 78), (45, 74), (46, 49), (46, 81), (46, 51), (48, 71), (48, 53), (49, 50), (51, 68), (52, 67), (54, 58), (55, 83), (58, 86), (58, 72), (59, 64), (60, 71), (61, 85), (62, 81), (63, 70), (65, 85), (66, 80), (70, 86), (76, 84), (77, 88), (82, 83), (87, 89)]",736.1032972335815,True
