STT,Best Cost,Best Tree,Time,Is Tree?
1,315275.45226536645,"[(0, 53), (1, 80), (1, 37), (2, 51), (3, 43), (3, 37), (4, 84), (5, 62), (6, 81), (6, 52), (7, 67), (8, 67), (8, 10), (8, 31), (9, 15), (10, 82), (10, 83), (11, 68), (12, 83), (12, 21), (12, 15), (13, 79), (14, 46), (15, 53), (16, 48), (17, 60), (18, 80), (18, 40), (19, 61), (19, 20), (19, 42), (21, 52), (22, 46), (22, 35), (22, 41), (23, 53), (24, 36), (24, 85), (24, 45), (25, 44), (26, 37), (26, 78), (27, 72), (28, 79), (28, 29), (28, 54), (29, 50), (29, 77), (30, 85), (32, 83), (32, 64), (32, 79), (33, 36), (34, 74), (34, 65), (34, 73), (35, 60), (35, 87), (36, 70), (38, 51), (38, 58), (39, 47), (42, 86), (44, 74), (45, 88), (45, 82), (46, 89), (47, 85), (48, 84), (48, 59), (49, 75), (49, 72), (51, 68), (55, 63), (55, 89), (55, 69), (56, 70), (56, 59), (56, 63), (57, 80), (60, 66), (61, 70), (62, 86), (63, 72), (64, 76), (64, 74), (68, 89), (71, 82), (77, 78)]",816.2363193035126,True
2,295715.0034331643,"[(0, 44), (0, 11), (0, 72), (1, 56), (2, 55), (2, 51), (3, 56), (3, 45), (3, 71), (4, 66), (5, 22), (6, 52), (7, 32), (7, 82), (8, 10), (8, 67), (8, 57), (9, 78), (9, 36), (9, 60), (10, 86), (11, 58), (11, 18), (12, 70), (12, 39), (13, 17), (13, 29), (14, 29), (15, 63), (16, 75), (19, 29), (19, 24), (20, 36), (20, 24), (20, 58), (21, 71), (21, 22), (21, 73), (23, 71), (25, 62), (26, 86), (27, 59), (27, 89), (27, 56), (28, 66), (30, 76), (30, 89), (31, 74), (32, 39), (33, 78), (33, 43), (34, 47), (34, 61), (34, 46), (35, 60), (35, 64), (35, 69), (36, 87), (37, 39), (37, 48), (38, 54), (38, 63), (38, 72), (40, 66), (40, 44), (40, 80), (41, 82), (42, 50), (42, 64), (44, 62), (45, 83), (46, 87), (46, 79), (48, 75), (49, 53), (49, 50), (51, 80), (52, 78), (55, 85), (55, 68), (59, 77), (60, 70), (61, 88), (64, 65), (68, 74), (70, 86), (72, 81), (73, 87), (75, 84)]",897.7034804821014,True
3,300177.8328766284,"[(0, 14), (0, 21), (0, 51), (1, 28), (2, 13), (2, 35), (2, 36), (3, 18), (4, 86), (5, 45), (6, 52), (6, 78), (6, 73), (7, 65), (7, 39), (7, 27), (8, 61), (8, 64), (8, 46), (9, 28), (9, 64), (9, 55), (10, 38), (11, 19), (11, 30), (12, 38), (12, 44), (12, 49), (14, 50), (14, 45), (15, 49), (16, 33), (17, 89), (17, 30), (18, 83), (18, 85), (19, 59), (20, 67), (20, 36), (20, 88), (21, 32), (22, 30), (23, 26), (24, 26), (24, 60), (25, 77), (26, 28), (29, 55), (31, 83), (31, 66), (32, 48), (32, 63), (33, 80), (33, 42), (34, 57), (34, 89), (34, 39), (35, 77), (35, 73), (36, 79), (37, 55), (38, 86), (40, 69), (41, 60), (42, 64), (42, 75), (43, 72), (43, 85), (43, 87), (44, 89), (46, 62), (47, 57), (47, 67), (47, 70), (48, 79), (48, 76), (49, 68), (51, 53), (51, 54), (52, 58), (56, 75), (59, 84), (63, 82), (63, 74), (67, 75), (68, 69), (71, 74), (71, 81), (74, 85)]",704.1942801475525,True
4,270817.22355702514,"[(0, 61), (0, 30), (0, 21), (1, 48), (1, 15), (2, 75), (2, 38), (3, 42), (4, 26), (4, 54), (5, 11), (6, 60), (7, 83), (7, 45), (7, 69), (8, 46), (9, 50), (9, 14), (10, 85), (11, 58), (12, 80), (13, 79), (13, 28), (13, 74), (14, 71), (16, 54), (17, 62), (17, 53), (17, 87), (18, 75), (18, 20), (18, 66), (19, 72), (19, 30), (19, 27), (20, 49), (20, 25), (22, 85), (22, 46), (23, 56), (24, 70), (25, 57), (25, 83), (26, 51), (27, 42), (28, 33), (28, 29), (29, 55), (29, 34), (30, 47), (31, 54), (31, 43), (32, 49), (35, 76), (36, 38), (36, 64), (36, 37), (37, 84), (38, 58), (39, 64), (40, 82), (40, 63), (40, 80), (41, 88), (42, 43), (43, 66), (44, 50), (47, 65), (48, 79), (50, 53), (51, 71), (51, 56), (52, 86), (53, 67), (55, 71), (56, 89), (57, 88), (59, 73), (59, 75), (60, 68), (60, 77), (63, 86), (64, 78), (66, 82), (68, 81), (68, 85), (70, 82), (72, 77), (76, 79)]",784.7941255569458,True
5,282690.837654929,"[(0, 11), (1, 39), (1, 87), (2, 60), (2, 41), (3, 56), (3, 48), (4, 80), (5, 30), (5, 9), (6, 60), (6, 75), (7, 82), (7, 11), (7, 13), (8, 41), (9, 39), (9, 23), (10, 31), (10, 65), (10, 51), (11, 46), (12, 70), (12, 61), (12, 34), (13, 66), (13, 21), (14, 44), (15, 68), (16, 43), (16, 40), (17, 47), (17, 23), (17, 71), (18, 54), (19, 20), (20, 28), (20, 89), (22, 38), (22, 29), (22, 67), (24, 59), (24, 76), (24, 86), (25, 62), (25, 74), (26, 81), (27, 53), (27, 37), (28, 81), (28, 74), (29, 64), (29, 73), (31, 66), (31, 83), (32, 85), (32, 73), (33, 56), (35, 75), (36, 43), (36, 87), (36, 69), (39, 48), (40, 41), (40, 63), (42, 78), (43, 51), (44, 85), (45, 65), (49, 59), (50, 85), (51, 89), (52, 83), (53, 63), (53, 58), (54, 82), (55, 84), (57, 88), (57, 70), (59, 79), (60, 76), (64, 84), (65, 70), (67, 78), (68, 79), (68, 77), (72, 84), (75, 80), (78, 82)]",722.6987891197205,True
6,278775.65341780224,"[(0, 41), (1, 64), (1, 63), (2, 48), (2, 80), (2, 89), (3, 33), (3, 40), (4, 58), (5, 69), (6, 20), (6, 15), (6, 19), (7, 60), (7, 58), (7, 61), (8, 59), (9, 86), (9, 16), (9, 37), (10, 55), (10, 68), (10, 42), (11, 45), (12, 43), (13, 74), (13, 79), (13, 27), (14, 47), (15, 47), (15, 51), (16, 89), (16, 76), (17, 81), (17, 61), (17, 30), (18, 75), (19, 89), (20, 53), (20, 69), (21, 73), (21, 71), (22, 56), (22, 23), (24, 58), (25, 73), (26, 80), (26, 87), (26, 49), (27, 64), (27, 54), (28, 69), (29, 74), (30, 46), (31, 66), (31, 80), (32, 52), (34, 60), (34, 44), (35, 65), (35, 48), (36, 48), (38, 63), (39, 86), (40, 56), (40, 75), (41, 65), (43, 55), (44, 70), (45, 70), (45, 78), (47, 77), (50, 51), (52, 60), (53, 83), (53, 62), (54, 57), (55, 82), (56, 81), (57, 67), (59, 75), (62, 72), (63, 84), (64, 73), (67, 85), (68, 81), (78, 83), (79, 88), (83, 84)]",807.5633881092072,True
7,302182.7829241379,"[(0, 19), (0, 47), (0, 25), (1, 65), (1, 38), (2, 81), (2, 63), (2, 61), (3, 26), (4, 33), (5, 71), (5, 18), (5, 73), (6, 76), (7, 78), (7, 86), (7, 54), (8, 81), (8, 26), (8, 20), (9, 18), (9, 37), (10, 89), (10, 77), (10, 21), (11, 89), (11, 82), (11, 50), (12, 34), (12, 54), (13, 36), (13, 22), (13, 56), (14, 78), (14, 67), (15, 44), (15, 41), (15, 52), (16, 83), (16, 87), (17, 53), (18, 59), (19, 21), (20, 62), (23, 24), (24, 60), (26, 84), (27, 69), (27, 37), (27, 57), (28, 30), (28, 39), (29, 73), (30, 88), (30, 67), (31, 63), (31, 32), (33, 84), (33, 55), (34, 58), (34, 89), (35, 51), (36, 49), (37, 64), (38, 87), (40, 86), (40, 51), (41, 42), (43, 66), (43, 48), (44, 66), (44, 60), (45, 50), (46, 67), (49, 68), (50, 72), (51, 85), (53, 77), (53, 83), (59, 75), (59, 68), (60, 61), (63, 69), (64, 77), (66, 80), (68, 76), (70, 86), (70, 74), (79, 85)]",812.3094582557678,True
8,308845.5786498312,"[(0, 86), (0, 89), (1, 40), (2, 29), (2, 40), (2, 38), (3, 66), (4, 65), (5, 72), (5, 67), (6, 80), (6, 45), (7, 62), (7, 75), (7, 14), (8, 18), (9, 85), (10, 71), (10, 36), (10, 63), (11, 52), (12, 86), (13, 66), (13, 55), (13, 85), (15, 60), (15, 81), (16, 28), (17, 66), (18, 79), (18, 41), (19, 47), (19, 30), (19, 27), (20, 73), (20, 65), (21, 39), (21, 53), (21, 61), (22, 23), (22, 78), (24, 25), (25, 57), (26, 45), (27, 44), (28, 43), (28, 87), (29, 47), (29, 75), (30, 39), (30, 52), (31, 54), (32, 53), (33, 62), (34, 52), (34, 64), (35, 74), (36, 59), (36, 74), (37, 42), (37, 86), (37, 76), (38, 78), (41, 54), (42, 51), (42, 43), (44, 50), (46, 83), (46, 77), (47, 51), (48, 76), (49, 73), (50, 54), (50, 71), (53, 80), (55, 88), (55, 87), (56, 75), (57, 58), (57, 59), (58, 70), (59, 73), (60, 89), (60, 69), (62, 82), (65, 68), (67, 83), (72, 74), (83, 84)]",686.7707705497742,True
9,306935.6643105964,"[(0, 78), (1, 56), (2, 55), (2, 37), (3, 15), (3, 80), (4, 86), (5, 62), (6, 17), (6, 76), (7, 46), (7, 70), (8, 61), (9, 81), (9, 27), (10, 47), (11, 32), (12, 35), (13, 48), (13, 55), (13, 45), (14, 65), (15, 50), (15, 57), (16, 59), (16, 65), (16, 68), (17, 46), (17, 65), (18, 68), (18, 62), (18, 29), (19, 22), (19, 25), (19, 46), (20, 74), (21, 43), (21, 58), (22, 79), (22, 69), (23, 83), (24, 74), (24, 73), (24, 50), (25, 77), (26, 84), (27, 54), (28, 48), (29, 38), (30, 72), (30, 82), (30, 49), (31, 61), (31, 81), (31, 80), (32, 63), (32, 48), (33, 39), (33, 63), (33, 75), (34, 39), (34, 86), (35, 68), (36, 64), (38, 42), (40, 66), (41, 85), (43, 85), (43, 45), (44, 66), (45, 84), (47, 62), (47, 49), (49, 78), (50, 88), (51, 87), (52, 59), (53, 78), (53, 67), (56, 80), (59, 64), (60, 88), (66, 67), (67, 83), (71, 74), (72, 89), (72, 86), (79, 81), (84, 87)]",835.9172878265381,True
10,277963.470892421,"[(0, 25), (0, 72), (1, 16), (2, 59), (3, 36), (3, 74), (4, 26), (5, 77), (6, 26), (6, 37), (7, 47), (7, 21), (8, 30), (8, 68), (9, 54), (10, 43), (11, 89), (12, 70), (12, 46), (12, 79), (13, 65), (13, 79), (13, 62), (14, 69), (15, 37), (16, 43), (17, 71), (17, 38), (17, 21), (18, 63), (19, 36), (19, 35), (20, 71), (21, 78), (22, 73), (23, 86), (24, 77), (24, 58), (25, 29), (25, 50), (26, 54), (27, 63), (28, 49), (29, 38), (30, 82), (31, 86), (32, 33), (33, 37), (33, 44), (34, 54), (36, 50), (38, 87), (39, 67), (40, 66), (41, 56), (41, 78), (41, 63), (42, 85), (43, 66), (44, 57), (44, 49), (45, 70), (47, 77), (47, 85), (48, 51), (51, 83), (52, 68), (52, 78), (53, 60), (55, 76), (57, 82), (57, 61), (58, 62), (59, 70), (60, 74), (60, 89), (62, 73), (64, 75), (65, 67), (66, 68), (67, 84), (69, 79), (75, 76), (75, 80), (80, 87), (81, 85), (82, 86), (83, 87), (88, 89)]",744.1658229827881,True
