STT,Best Cost,Best Tree,Time,Is Tree?
1,267058.78558247135,"[(0, 76), (0, 51), (0, 77), (1, 3), (1, 64), (2, 88), (2, 27), (4, 72), (4, 23), (4, 80), (5, 85), (5, 67), (6, 76), (6, 32), (7, 88), (7, 34), (7, 48), (8, 27), (9, 77), (10, 35), (11, 88), (12, 65), (13, 33), (13, 71), (14, 41), (14, 52), (14, 58), (15, 41), (16, 40), (16, 30), (17, 37), (18, 30), (18, 59), (19, 77), (20, 43), (21, 49), (22, 86), (24, 71), (24, 48), (25, 27), (26, 80), (26, 73), (28, 51), (28, 87), (29, 39), (30, 82), (31, 57), (32, 54), (33, 56), (33, 40), (35, 59), (36, 49), (36, 70), (37, 41), (38, 49), (39, 83), (40, 79), (42, 50), (42, 60), (43, 55), (43, 64), (44, 78), (45, 53), (46, 53), (47, 57), (48, 69), (50, 54), (50, 81), (51, 72), (52, 54), (52, 82), (53, 79), (55, 71), (55, 65), (56, 70), (57, 59), (61, 84), (62, 82), (63, 68), (63, 80), (64, 86), (65, 84), (66, 78), (67, 75), (68, 85), (68, 83), (74, 87), (76, 89), (78, 83)]",822.1025097370148,True
2,263894.8052275883,"[(0, 18), (0, 77), (1, 11), (1, 38), (2, 15), (3, 54), (4, 80), (4, 70), (4, 28), (5, 57), (5, 59), (6, 65), (6, 33), (7, 73), (7, 34), (8, 75), (8, 48), (8, 14), (9, 30), (9, 88), (10, 16), (11, 72), (11, 49), (12, 18), (13, 47), (13, 31), (13, 78), (15, 56), (16, 67), (16, 17), (18, 87), (19, 36), (19, 20), (20, 37), (21, 72), (22, 36), (23, 27), (23, 56), (24, 49), (24, 32), (24, 59), (25, 39), (25, 42), (25, 43), (26, 73), (26, 35), (26, 30), (27, 28), (27, 61), (28, 55), (29, 48), (30, 65), (32, 79), (33, 51), (33, 77), (37, 60), (38, 52), (39, 52), (39, 54), (40, 52), (41, 55), (43, 67), (43, 66), (44, 58), (44, 69), (44, 63), (45, 87), (46, 62), (47, 62), (48, 65), (49, 76), (50, 82), (51, 60), (53, 84), (53, 83), (55, 60), (57, 89), (58, 64), (59, 81), (62, 85), (64, 74), (64, 85), (67, 84), (68, 81), (69, 71), (73, 82), (79, 85), (79, 88), (82, 86)]",764.2941114902496,True
3,257794.1016107481,"[(0, 3), (0, 52), (1, 10), (1, 45), (1, 68), (2, 61), (2, 78), (2, 40), (4, 22), (4, 28), (4, 43), (5, 29), (6, 65), (7, 54), (8, 23), (9, 65), (10, 33), (10, 74), (11, 45), (12, 16), (12, 38), (12, 63), (13, 30), (14, 83), (15, 59), (15, 44), (15, 18), (17, 86), (17, 36), (17, 20), (19, 87), (21, 48), (21, 31), (21, 71), (23, 76), (23, 66), (24, 48), (25, 30), (25, 58), (25, 88), (26, 77), (26, 35), (26, 52), (27, 56), (28, 46), (29, 72), (29, 69), (30, 80), (31, 88), (31, 62), (32, 54), (33, 36), (33, 42), (34, 76), (35, 53), (35, 85), (36, 58), (37, 81), (37, 63), (38, 57), (39, 69), (40, 82), (40, 75), (41, 54), (41, 44), (43, 48), (43, 73), (47, 78), (49, 78), (50, 87), (50, 56), (51, 53), (51, 60), (52, 84), (55, 73), (56, 79), (58, 82), (59, 74), (61, 83), (63, 66), (64, 74), (65, 86), (67, 85), (68, 89), (69, 77), (70, 89), (76, 82), (77, 80), (80, 87)]",765.5925087928772,True
4,254896.76334109236,"[(0, 81), (1, 86), (2, 14), (2, 17), (3, 50), (4, 85), (4, 44), (5, 21), (6, 23), (6, 9), (7, 64), (8, 33), (9, 89), (9, 34), (10, 46), (10, 31), (11, 46), (11, 42), (12, 21), (12, 62), (13, 48), (13, 57), (14, 58), (14, 40), (15, 19), (16, 75), (16, 76), (16, 74), (17, 55), (18, 69), (19, 33), (19, 42), (20, 28), (21, 35), (22, 38), (22, 65), (23, 37), (23, 63), (24, 29), (24, 78), (24, 36), (25, 50), (26, 59), (27, 77), (27, 56), (27, 43), (28, 86), (28, 62), (30, 74), (31, 51), (32, 35), (32, 54), (32, 69), (33, 73), (34, 39), (34, 68), (35, 42), (37, 56), (37, 64), (39, 83), (39, 85), (41, 88), (41, 45), (41, 49), (45, 87), (45, 61), (46, 53), (47, 72), (50, 65), (52, 68), (52, 59), (54, 58), (54, 66), (56, 80), (57, 67), (57, 71), (59, 72), (60, 65), (60, 88), (62, 75), (67, 75), (67, 82), (68, 78), (70, 76), (73, 77), (79, 83), (81, 87), (84, 85), (88, 89)]",764.9223003387451,True
5,264932.7243366774,"[(0, 65), (0, 60), (1, 47), (2, 8), (2, 35), (2, 38), (3, 53), (3, 9), (3, 86), (4, 23), (4, 88), (5, 10), (6, 70), (7, 68), (7, 18), (9, 83), (9, 51), (10, 24), (11, 22), (11, 54), (12, 45), (12, 26), (12, 62), (13, 57), (13, 62), (14, 58), (14, 88), (15, 67), (15, 46), (16, 39), (16, 28), (17, 81), (17, 19), (17, 48), (19, 40), (19, 37), (20, 36), (20, 81), (20, 76), (21, 50), (21, 34), (22, 50), (23, 83), (23, 30), (24, 88), (24, 79), (25, 73), (25, 76), (26, 61), (27, 85), (28, 65), (28, 44), (29, 59), (29, 71), (31, 89), (32, 50), (33, 69), (33, 51), (33, 56), (35, 79), (36, 63), (37, 72), (38, 41), (40, 66), (42, 85), (43, 58), (43, 75), (43, 74), (44, 52), (44, 85), (45, 54), (45, 68), (47, 75), (47, 80), (48, 82), (49, 69), (51, 61), (52, 67), (52, 75), (55, 84), (55, 63), (58, 63), (59, 67), (60, 64), (66, 77), (69, 78), (70, 87), (72, 87), (81, 89)]",723.4889545440674,True
6,250780.70230176294,"[(0, 3), (1, 70), (1, 21), (2, 31), (2, 71), (3, 66), (3, 48), (4, 82), (5, 35), (5, 16), (5, 68), (6, 14), (6, 11), (7, 33), (7, 65), (8, 71), (8, 28), (9, 30), (9, 70), (10, 18), (10, 56), (10, 72), (12, 47), (12, 16), (12, 67), (13, 67), (13, 55), (14, 40), (14, 27), (15, 43), (17, 81), (19, 56), (19, 43), (19, 63), (20, 73), (20, 45), (20, 78), (21, 88), (21, 26), (22, 73), (22, 29), (23, 34), (23, 60), (24, 86), (24, 34), (24, 68), (25, 30), (26, 41), (26, 49), (28, 35), (31, 85), (32, 80), (32, 70), (33, 48), (35, 38), (36, 63), (36, 50), (37, 86), (38, 52), (38, 76), (39, 52), (40, 53), (42, 66), (44, 45), (45, 80), (46, 61), (47, 79), (51, 72), (52, 59), (53, 84), (54, 69), (54, 73), (55, 66), (56, 77), (57, 85), (58, 75), (61, 84), (62, 79), (63, 78), (64, 82), (64, 76), (64, 78), (67, 74), (69, 81), (74, 87), (75, 76), (79, 84), (80, 89), (82, 83)]",843.9013786315918,True
7,239299.51958801903,"[(0, 3), (0, 82), (0, 77), (1, 21), (2, 72), (2, 35), (3, 44), (3, 65), (4, 78), (5, 58), (6, 52), (6, 74), (7, 40), (7, 37), (8, 31), (9, 48), (10, 15), (10, 16), (10, 61), (11, 38), (11, 32), (12, 39), (12, 21), (13, 57), (13, 25), (13, 71), (14, 64), (14, 76), (14, 26), (15, 67), (17, 49), (18, 38), (18, 24), (18, 39), (19, 40), (20, 73), (22, 74), (23, 80), (24, 59), (24, 49), (25, 86), (25, 76), (26, 45), (26, 88), (27, 64), (27, 63), (28, 60), (28, 75), (29, 79), (30, 88), (31, 82), (33, 56), (33, 44), (34, 86), (35, 84), (35, 47), (36, 50), (37, 56), (38, 89), (40, 68), (41, 45), (42, 66), (42, 65), (42, 70), (43, 54), (44, 81), (46, 57), (48, 61), (48, 58), (50, 73), (50, 86), (51, 56), (52, 69), (53, 84), (54, 73), (54, 72), (55, 75), (59, 83), (62, 68), (64, 78), (67, 83), (67, 74), (68, 87), (70, 71), (70, 80), (75, 76), (79, 80), (79, 83), (85, 88)]",776.7417747974396,True
8,259345.39831479974,"[(0, 22), (0, 70), (1, 25), (1, 29), (2, 68), (2, 89), (3, 4), (4, 19), (5, 75), (5, 40), (6, 62), (7, 87), (8, 51), (9, 80), (9, 25), (9, 65), (10, 84), (11, 89), (11, 38), (12, 16), (12, 33), (13, 50), (13, 27), (14, 88), (15, 21), (15, 27), (16, 43), (16, 61), (17, 86), (18, 82), (18, 74), (19, 33), (19, 35), (20, 70), (20, 37), (22, 55), (23, 73), (24, 52), (24, 77), (24, 56), (25, 32), (26, 27), (28, 80), (28, 75), (29, 81), (30, 50), (30, 39), (31, 34), (34, 65), (35, 84), (36, 37), (37, 80), (38, 45), (38, 83), (39, 62), (41, 47), (41, 82), (41, 50), (42, 59), (42, 64), (42, 44), (43, 71), (44, 76), (46, 68), (47, 71), (47, 52), (48, 62), (49, 78), (51, 70), (51, 88), (53, 72), (54, 75), (54, 79), (54, 87), (57, 88), (58, 64), (59, 78), (59, 85), (60, 81), (60, 73), (63, 72), (64, 68), (66, 81), (67, 78), (69, 89), (71, 72), (77, 87), (79, 85), (82, 86)]",873.9427888393402,True
9,282296.6087715789,"[(0, 72), (1, 82), (2, 72), (2, 78), (3, 9), (3, 63), (4, 11), (5, 44), (5, 35), (5, 11), (6, 17), (6, 66), (7, 63), (7, 31), (8, 66), (8, 26), (8, 41), (9, 44), (9, 70), (10, 65), (10, 62), (10, 15), (11, 69), (12, 50), (12, 45), (13, 51), (13, 84), (14, 67), (15, 85), (15, 40), (16, 61), (16, 59), (17, 58), (17, 65), (18, 39), (18, 84), (18, 52), (19, 55), (19, 50), (20, 81), (21, 83), (21, 22), (23, 38), (24, 39), (25, 77), (25, 28), (25, 33), (27, 48), (29, 43), (30, 61), (31, 48), (32, 87), (33, 64), (33, 65), (34, 35), (35, 47), (36, 89), (37, 86), (37, 73), (38, 77), (39, 46), (40, 67), (40, 43), (41, 79), (41, 81), (42, 63), (43, 89), (44, 83), (47, 56), (49, 61), (50, 51), (51, 57), (52, 64), (53, 68), (54, 64), (55, 60), (57, 82), (59, 77), (59, 70), (66, 80), (67, 75), (68, 76), (68, 71), (74, 87), (74, 80), (74, 76), (75, 88), (78, 84), (80, 86)]",811.73370885849,True
10,248755.83259278824,"[(0, 32), (0, 86), (0, 16), (1, 86), (1, 81), (2, 5), (2, 84), (2, 54), (3, 42), (3, 53), (4, 38), (5, 13), (6, 74), (6, 25), (6, 37), (7, 78), (8, 24), (9, 27), (9, 42), (10, 67), (10, 27), (11, 48), (11, 65), (12, 80), (13, 44), (13, 31), (14, 44), (15, 53), (16, 55), (16, 28), (17, 50), (18, 61), (19, 77), (19, 72), (19, 48), (20, 82), (21, 89), (21, 47), (22, 65), (23, 74), (23, 41), (24, 48), (24, 64), (25, 89), (26, 53), (27, 68), (29, 37), (30, 52), (31, 62), (31, 57), (32, 36), (32, 50), (33, 42), (33, 82), (34, 36), (35, 66), (36, 73), (38, 39), (38, 85), (39, 66), (39, 59), (40, 46), (40, 79), (41, 56), (43, 61), (43, 52), (45, 56), (45, 61), (47, 63), (49, 54), (50, 87), (51, 55), (56, 88), (57, 78), (58, 59), (58, 76), (60, 73), (62, 67), (62, 71), (63, 76), (64, 81), (64, 83), (66, 77), (67, 79), (69, 89), (70, 76), (72, 78), (74, 75), (79, 80)]",746.0285098552704,True
