STT,Best Cost,Best Tree,Time,Is Tree?
1,259345.60876285334,"[(0, 18), (0, 38), (1, 6), (2, 60), (2, 61), (2, 46), (3, 82), (3, 53), (4, 88), (4, 22), (5, 21), (5, 9), (6, 48), (6, 28), (7, 14), (8, 61), (8, 15), (9, 26), (10, 63), (11, 44), (11, 70), (12, 57), (13, 26), (13, 62), (13, 84), (14, 51), (14, 42), (15, 45), (15, 55), (16, 67), (16, 89), (16, 68), (17, 47), (17, 23), (17, 88), (18, 64), (19, 27), (20, 24), (23, 27), (24, 69), (24, 31), (25, 35), (25, 29), (26, 86), (28, 76), (30, 38), (32, 59), (32, 80), (33, 82), (34, 41), (35, 74), (36, 72), (36, 52), (37, 72), (38, 69), (39, 40), (39, 80), (40, 50), (40, 52), (41, 52), (41, 78), (43, 68), (44, 56), (44, 55), (45, 77), (46, 87), (47, 74), (49, 76), (49, 71), (49, 63), (51, 59), (54, 78), (57, 65), (57, 66), (58, 82), (58, 62), (58, 67), (60, 65), (60, 84), (62, 83), (63, 73), (65, 88), (66, 81), (67, 72), (69, 83), (71, 77), (74, 75), (79, 85), (81, 85)]",752.7193834781647,True
2,248966.03263408938,"[(0, 89), (0, 2), (1, 71), (1, 5), (1, 12), (2, 16), (2, 13), (3, 34), (3, 14), (3, 35), (4, 29), (5, 58), (6, 82), (6, 53), (7, 20), (8, 29), (8, 89), (8, 49), (9, 49), (9, 87), (9, 79), (10, 34), (11, 42), (11, 24), (14, 52), (15, 80), (15, 19), (15, 41), (17, 40), (18, 81), (18, 76), (19, 76), (19, 37), (20, 50), (20, 25), (21, 87), (22, 68), (22, 64), (23, 38), (23, 66), (24, 73), (25, 31), (26, 38), (27, 76), (28, 39), (30, 73), (30, 36), (31, 52), (31, 38), (32, 83), (32, 47), (32, 35), (33, 79), (33, 68), (34, 75), (35, 46), (39, 59), (39, 60), (40, 75), (41, 67), (42, 84), (43, 72), (43, 51), (44, 78), (44, 52), (44, 88), (45, 63), (45, 89), (46, 54), (46, 55), (48, 56), (48, 53), (51, 82), (51, 54), (54, 80), (57, 61), (58, 77), (58, 59), (59, 73), (61, 62), (62, 74), (62, 63), (65, 69), (69, 85), (70, 88), (74, 75), (77, 86), (77, 79), (80, 85)]",767.6429002285004,True
3,267974.95003473584,"[(0, 50), (0, 70), (0, 37), (1, 48), (1, 51), (2, 13), (2, 80), (2, 21), (3, 42), (4, 53), (4, 52), (5, 62), (5, 49), (5, 60), (6, 12), (7, 73), (8, 19), (8, 50), (8, 89), (9, 26), (9, 21), (10, 74), (10, 25), (10, 40), (11, 86), (11, 42), (11, 28), (12, 20), (13, 32), (13, 23), (14, 55), (14, 28), (15, 72), (15, 19), (15, 58), (16, 40), (16, 41), (16, 75), (17, 62), (18, 87), (19, 60), (20, 32), (21, 66), (22, 70), (24, 59), (24, 31), (24, 79), (25, 56), (27, 61), (28, 76), (29, 57), (29, 84), (30, 65), (31, 41), (31, 67), (32, 45), (33, 51), (34, 44), (35, 54), (35, 44), (36, 78), (38, 83), (39, 77), (40, 68), (41, 51), (42, 87), (43, 64), (43, 73), (43, 63), (44, 78), (45, 76), (46, 59), (46, 69), (46, 65), (47, 73), (52, 88), (52, 61), (54, 82), (57, 82), (59, 61), (60, 64), (64, 68), (67, 77), (69, 81), (69, 85), (70, 87), (71, 81), (74, 82), (83, 85)]",834.7833459377289,True
4,277660.4518383997,"[(0, 15), (0, 2), (1, 22), (1, 33), (1, 56), (2, 52), (2, 49), (3, 73), (4, 28), (4, 80), (4, 52), (5, 10), (6, 34), (6, 59), (6, 64), (7, 61), (7, 42), (7, 35), (8, 45), (9, 85), (10, 78), (11, 76), (12, 58), (12, 25), (12, 57), (13, 38), (13, 44), (14, 65), (15, 43), (15, 32), (16, 34), (17, 80), (18, 60), (19, 67), (19, 46), (19, 37), (20, 50), (20, 67), (20, 71), (21, 74), (22, 61), (23, 84), (23, 79), (23, 75), (24, 32), (24, 53), (25, 43), (25, 63), (26, 28), (27, 54), (28, 82), (29, 80), (29, 54), (30, 88), (30, 69), (31, 51), (31, 74), (31, 45), (32, 73), (33, 62), (35, 48), (35, 74), (36, 68), (38, 89), (38, 68), (39, 40), (40, 43), (41, 87), (41, 81), (46, 88), (47, 75), (50, 76), (50, 72), (51, 68), (54, 65), (55, 82), (57, 83), (60, 87), (61, 72), (62, 85), (63, 81), (64, 85), (64, 83), (66, 83), (67, 78), (70, 72), (75, 88), (77, 87), (86, 89)]",675.6820714473724,True
5,283463.736079982,"[(0, 24), (0, 77), (0, 31), (1, 20), (2, 55), (2, 14), (2, 3), (3, 78), (4, 85), (5, 36), (5, 23), (5, 39), (6, 81), (6, 87), (7, 63), (8, 66), (8, 37), (8, 70), (9, 37), (9, 60), (10, 23), (10, 21), (11, 88), (11, 54), (11, 84), (12, 74), (12, 47), (13, 16), (13, 25), (13, 61), (14, 87), (14, 49), (15, 25), (16, 40), (17, 53), (17, 74), (17, 86), (18, 89), (18, 69), (19, 83), (20, 55), (20, 75), (22, 83), (24, 54), (24, 53), (25, 28), (26, 39), (27, 45), (27, 83), (27, 70), (28, 88), (29, 55), (30, 73), (30, 54), (31, 68), (31, 59), (32, 47), (33, 39), (33, 40), (34, 72), (34, 82), (35, 75), (36, 44), (37, 38), (38, 57), (40, 51), (41, 84), (41, 67), (42, 88), (42, 52), (42, 72), (43, 50), (46, 65), (48, 81), (50, 52), (52, 79), (56, 58), (57, 78), (58, 82), (58, 71), (62, 66), (63, 73), (64, 74), (65, 70), (69, 75), (69, 76), (77, 80), (80, 85), (80, 87)]",718.2539041042328,True
6,281419.0533771416,"[(0, 58), (0, 78), (1, 81), (2, 54), (2, 24), (2, 69), (3, 11), (4, 46), (4, 85), (4, 42), (5, 69), (5, 56), (6, 24), (7, 32), (7, 8), (7, 26), (9, 20), (10, 89), (10, 47), (10, 37), (11, 42), (12, 47), (12, 57), (13, 41), (14, 68), (14, 65), (15, 18), (15, 31), (16, 43), (17, 23), (17, 74), (19, 32), (19, 46), (19, 41), (20, 21), (20, 31), (21, 24), (21, 83), (22, 33), (23, 66), (25, 53), (25, 49), (25, 48), (26, 88), (27, 76), (28, 43), (28, 63), (29, 59), (30, 79), (30, 31), (30, 61), (32, 33), (34, 42), (34, 72), (34, 74), (35, 77), (35, 82), (35, 71), (36, 75), (38, 60), (39, 40), (40, 60), (40, 79), (43, 58), (44, 77), (44, 76), (45, 81), (46, 75), (47, 51), (49, 50), (50, 79), (50, 70), (51, 59), (52, 74), (52, 81), (53, 84), (54, 64), (54, 67), (55, 73), (57, 64), (58, 75), (59, 68), (61, 76), (62, 78), (67, 72), (70, 86), (73, 86), (80, 83), (86, 87)]",743.1218678951263,True
7,251902.04321238407,"[(0, 8), (0, 29), (1, 64), (1, 83), (2, 27), (2, 16), (3, 57), (3, 53), (3, 66), (4, 64), (4, 7), (4, 26), (5, 29), (6, 76), (7, 38), (7, 9), (8, 28), (9, 50), (9, 69), (10, 78), (11, 58), (11, 42), (11, 76), (12, 87), (13, 44), (13, 86), (13, 35), (14, 16), (15, 45), (17, 48), (18, 77), (18, 37), (19, 84), (20, 48), (21, 36), (21, 66), (22, 61), (23, 39), (24, 85), (24, 74), (24, 56), (25, 59), (25, 63), (25, 52), (26, 87), (27, 40), (27, 84), (28, 39), (28, 82), (29, 88), (30, 45), (30, 58), (31, 87), (31, 68), (32, 72), (32, 36), (33, 81), (34, 47), (34, 61), (34, 41), (36, 43), (38, 49), (38, 42), (39, 75), (41, 81), (41, 89), (42, 78), (44, 52), (45, 70), (46, 61), (46, 54), (46, 88), (48, 82), (51, 53), (52, 72), (54, 85), (55, 66), (58, 63), (60, 69), (62, 75), (63, 65), (64, 79), (65, 67), (67, 85), (67, 84), (71, 74), (71, 73), (72, 80), (77, 78)]",691.1346471309662,True
8,256246.89552287787,"[(0, 60), (0, 18), (0, 4), (1, 82), (2, 24), (3, 58), (5, 89), (5, 84), (6, 33), (6, 73), (7, 57), (7, 39), (7, 52), (8, 19), (9, 53), (9, 79), (9, 58), (10, 87), (10, 44), (10, 76), (11, 89), (12, 17), (13, 76), (14, 61), (15, 26), (16, 61), (16, 74), (16, 43), (17, 66), (17, 37), (18, 42), (18, 78), (19, 65), (19, 56), (20, 67), (20, 50), (21, 37), (21, 30), (21, 88), (22, 83), (23, 69), (23, 62), (23, 32), (24, 79), (24, 49), (25, 34), (26, 72), (27, 38), (28, 44), (28, 51), (29, 64), (30, 73), (31, 65), (33, 85), (34, 62), (35, 76), (35, 46), (35, 61), (36, 41), (36, 86), (37, 83), (38, 77), (39, 71), (40, 84), (40, 65), (41, 71), (43, 68), (44, 63), (45, 70), (47, 68), (48, 88), (49, 77), (49, 84), (51, 64), (51, 70), (54, 72), (55, 80), (57, 66), (57, 82), (58, 75), (59, 64), (59, 60), (59, 81), (62, 88), (63, 71), (66, 67), (72, 78), (77, 80), (79, 82)]",829.393168926239,True
9,272531.3424765091,"[(0, 2), (0, 39), (1, 64), (2, 77), (3, 52), (3, 15), (3, 33), (4, 39), (5, 27), (6, 23), (6, 58), (7, 37), (8, 35), (8, 67), (8, 45), (9, 54), (9, 31), (10, 77), (11, 76), (11, 50), (12, 70), (12, 78), (13, 67), (13, 36), (14, 23), (14, 84), (14, 27), (15, 21), (15, 25), (16, 79), (16, 37), (16, 64), (17, 55), (17, 44), (17, 40), (18, 86), (18, 80), (19, 43), (20, 64), (21, 70), (21, 50), (22, 39), (23, 86), (24, 82), (25, 47), (25, 63), (26, 87), (28, 73), (28, 30), (28, 43), (29, 79), (32, 63), (32, 57), (33, 51), (33, 59), (34, 38), (36, 81), (36, 85), (37, 78), (38, 50), (41, 79), (41, 87), (42, 88), (42, 87), (42, 54), (43, 58), (44, 83), (46, 84), (48, 56), (48, 69), (48, 68), (49, 67), (49, 78), (53, 55), (58, 70), (60, 69), (61, 73), (61, 75), (62, 72), (62, 80), (63, 69), (65, 80), (66, 72), (71, 76), (72, 82), (74, 75), (76, 77), (83, 85), (86, 89)]",706.5324733257294,True
10,237088.39346538484,"[(0, 10), (0, 2), (1, 5), (1, 82), (1, 38), (2, 39), (2, 48), (3, 50), (3, 7), (4, 54), (4, 37), (5, 33), (5, 81), (6, 28), (7, 25), (8, 38), (9, 63), (9, 26), (9, 77), (10, 31), (10, 21), (11, 69), (12, 48), (13, 36), (13, 61), (14, 37), (14, 62), (15, 89), (16, 78), (16, 60), (16, 75), (17, 83), (17, 23), (18, 24), (18, 44), (19, 62), (19, 65), (20, 79), (20, 32), (21, 37), (22, 68), (22, 56), (22, 24), (23, 49), (24, 85), (26, 31), (26, 45), (27, 41), (27, 50), (28, 82), (28, 71), (29, 75), (30, 69), (30, 67), (30, 81), (31, 72), (32, 34), (33, 36), (33, 68), (34, 63), (34, 35), (35, 43), (36, 70), (39, 80), (39, 42), (40, 75), (40, 46), (41, 45), (43, 88), (44, 66), (44, 63), (45, 89), (46, 77), (47, 57), (47, 69), (48, 51), (49, 81), (52, 74), (52, 58), (53, 57), (55, 86), (55, 56), (56, 76), (57, 59), (62, 74), (64, 76), (72, 84), (73, 79), (86, 87)]",729.3212432861328,True
