STT,Best Cost,Best Tree,Time,Is Tree?
1,254050.7037020807,"[(0, 25), (0, 9), (1, 43), (2, 84), (2, 83), (3, 60), (3, 66), (3, 80), (4, 15), (4, 61), (5, 24), (6, 29), (7, 67), (7, 76), (8, 21), (8, 87), (8, 70), (10, 72), (10, 67), (11, 64), (12, 49), (13, 33), (13, 25), (14, 73), (15, 26), (16, 55), (17, 61), (18, 80), (18, 28), (19, 89), (19, 82), (20, 81), (21, 71), (22, 89), (22, 34), (23, 70), (24, 38), (24, 27), (26, 45), (27, 86), (27, 44), (28, 73), (28, 75), (29, 46), (30, 52), (30, 51), (31, 69), (32, 85), (32, 59), (32, 46), (33, 79), (33, 50), (34, 85), (35, 70), (35, 39), (36, 41), (36, 71), (37, 72), (37, 42), (37, 40), (38, 56), (40, 43), (40, 64), (42, 49), (43, 80), (44, 77), (45, 62), (47, 48), (47, 62), (47, 52), (51, 79), (51, 74), (52, 58), (53, 57), (54, 63), (55, 86), (55, 79), (57, 88), (57, 74), (58, 63), (58, 84), (62, 78), (63, 71), (64, 85), (65, 82), (67, 83), (68, 75), (69, 87), (74, 81)]",819.5650272369385,True
2,254348.52696011908,"[(0, 20), (0, 67), (0, 78), (1, 48), (2, 13), (2, 22), (2, 70), (3, 61), (3, 39), (4, 23), (4, 41), (5, 16), (5, 46), (6, 17), (7, 73), (8, 50), (8, 27), (8, 23), (9, 20), (10, 24), (10, 51), (11, 52), (11, 79), (12, 70), (12, 24), (12, 76), (13, 31), (13, 20), (14, 54), (14, 60), (15, 28), (15, 19), (15, 49), (16, 37), (16, 75), (17, 83), (18, 41), (19, 72), (21, 68), (21, 48), (22, 45), (22, 34), (23, 43), (25, 66), (26, 38), (26, 30), (27, 62), (28, 62), (28, 35), (29, 32), (30, 61), (30, 81), (32, 88), (33, 84), (34, 52), (34, 42), (36, 56), (36, 54), (37, 85), (37, 76), (38, 69), (40, 76), (41, 44), (42, 86), (44, 66), (44, 88), (45, 50), (46, 71), (47, 48), (47, 57), (47, 77), (49, 73), (50, 64), (53, 86), (54, 68), (55, 64), (55, 63), (57, 89), (58, 65), (58, 80), (59, 85), (61, 82), (62, 82), (65, 86), (66, 74), (68, 85), (69, 87), (73, 83), (83, 84)]",774.6844167709351,True
3,248267.51414610975,"[(0, 26), (0, 78), (0, 85), (1, 55), (1, 57), (2, 12), (2, 8), (2, 22), (3, 41), (3, 27), (3, 56), (4, 80), (4, 11), (5, 73), (6, 15), (6, 88), (6, 76), (7, 43), (7, 10), (8, 61), (8, 78), (9, 87), (11, 60), (11, 83), (13, 81), (13, 59), (13, 63), (14, 18), (14, 19), (15, 17), (16, 44), (16, 27), (16, 51), (18, 33), (20, 26), (21, 57), (21, 52), (21, 40), (22, 66), (22, 28), (23, 73), (24, 61), (24, 71), (25, 58), (26, 81), (27, 37), (28, 48), (29, 33), (29, 58), (30, 60), (31, 45), (32, 36), (32, 74), (34, 68), (35, 38), (35, 50), (36, 49), (38, 57), (38, 70), (39, 43), (39, 53), (39, 60), (42, 53), (44, 70), (44, 86), (45, 67), (45, 55), (46, 47), (46, 75), (48, 89), (49, 80), (49, 69), (50, 68), (51, 64), (53, 84), (54, 77), (55, 80), (58, 75), (61, 70), (62, 76), (62, 73), (62, 86), (63, 82), (65, 81), (67, 77), (71, 79), (72, 86), (75, 85), (83, 87)]",844.3112666606903,True
4,245023.05454845817,"[(0, 38), (0, 68), (1, 7), (1, 2), (1, 39), (2, 25), (2, 87), (3, 18), (3, 53), (4, 41), (4, 65), (5, 57), (5, 21), (5, 64), (6, 25), (6, 61), (7, 72), (8, 33), (8, 88), (8, 73), (9, 70), (10, 22), (11, 48), (12, 62), (12, 63), (13, 22), (13, 52), (13, 15), (14, 88), (14, 60), (14, 58), (16, 89), (16, 79), (17, 52), (17, 47), (17, 85), (18, 36), (18, 72), (19, 48), (19, 89), (20, 37), (21, 43), (21, 47), (22, 35), (23, 85), (24, 66), (26, 49), (27, 30), (28, 62), (28, 80), (29, 82), (29, 51), (29, 71), (30, 77), (31, 68), (32, 74), (33, 66), (33, 74), (34, 45), (34, 50), (35, 56), (35, 84), (36, 40), (36, 77), (37, 43), (38, 54), (40, 48), (41, 87), (42, 86), (43, 76), (44, 64), (45, 46), (45, 59), (46, 49), (46, 83), (47, 86), (49, 63), (51, 67), (54, 76), (55, 87), (58, 78), (62, 85), (67, 69), (70, 83), (72, 88), (75, 84), (76, 89), (81, 84), (82, 86)]",803.3245160579681,True
5,267765.17621457484,"[(0, 35), (1, 14), (2, 35), (2, 58), (2, 61), (3, 72), (4, 20), (4, 12), (5, 9), (5, 36), (5, 78), (6, 72), (6, 18), (7, 9), (8, 23), (8, 88), (9, 39), (10, 86), (11, 66), (11, 28), (12, 22), (13, 66), (13, 38), (14, 21), (15, 49), (15, 54), (15, 41), (16, 48), (16, 42), (16, 79), (17, 75), (18, 21), (18, 51), (19, 46), (19, 34), (20, 63), (20, 45), (22, 28), (23, 28), (24, 73), (25, 88), (25, 74), (25, 87), (26, 50), (26, 81), (26, 32), (27, 65), (29, 52), (30, 60), (30, 51), (31, 41), (33, 50), (35, 42), (36, 89), (36, 40), (37, 44), (39, 70), (39, 72), (40, 77), (43, 63), (43, 48), (43, 47), (44, 76), (45, 56), (46, 55), (46, 71), (48, 86), (50, 87), (51, 57), (52, 70), (53, 75), (54, 76), (55, 84), (56, 62), (59, 74), (60, 65), (60, 64), (61, 83), (61, 75), (63, 69), (64, 76), (65, 80), (67, 78), (67, 68), (71, 73), (73, 89), (78, 82), (83, 85), (86, 89)]",762.2706208229065,True
6,252709.83781359007,"[(0, 3), (0, 75), (1, 55), (1, 77), (2, 6), (3, 25), (3, 52), (4, 79), (4, 40), (4, 62), (5, 46), (5, 24), (5, 7), (6, 34), (6, 49), (7, 88), (8, 23), (9, 42), (9, 53), (9, 52), (10, 18), (11, 64), (11, 55), (11, 43), (12, 24), (13, 42), (13, 31), (14, 71), (14, 76), (14, 39), (15, 19), (15, 40), (15, 37), (16, 82), (17, 55), (17, 35), (18, 25), (18, 56), (19, 34), (20, 25), (20, 32), (21, 30), (21, 58), (22, 28), (23, 70), (26, 42), (27, 34), (27, 36), (28, 46), (29, 68), (29, 79), (29, 82), (30, 63), (31, 49), (31, 33), (32, 84), (35, 71), (36, 73), (36, 41), (37, 81), (38, 83), (40, 61), (44, 79), (45, 66), (46, 78), (47, 54), (48, 64), (50, 88), (50, 67), (50, 74), (51, 80), (52, 67), (54, 64), (54, 56), (57, 61), (57, 86), (58, 59), (59, 69), (59, 61), (60, 76), (62, 80), (65, 80), (65, 72), (66, 88), (67, 87), (70, 75), (74, 83), (82, 89), (83, 85)]",809.2713348865509,True
7,279161.54803114285,"[(0, 38), (0, 23), (1, 81), (2, 55), (3, 74), (3, 49), (3, 16), (4, 56), (4, 82), (5, 73), (5, 35), (5, 78), (6, 67), (6, 21), (6, 25), (7, 45), (7, 26), (8, 71), (8, 55), (8, 28), (9, 40), (10, 34), (11, 87), (11, 51), (12, 70), (12, 63), (12, 46), (13, 17), (13, 38), (14, 48), (15, 53), (17, 81), (17, 66), (18, 45), (18, 66), (18, 43), (19, 61), (19, 21), (19, 37), (20, 84), (21, 85), (22, 46), (24, 80), (24, 39), (25, 83), (25, 58), (26, 59), (26, 57), (27, 42), (29, 78), (30, 78), (30, 72), (30, 41), (31, 62), (32, 68), (33, 61), (34, 38), (36, 76), (36, 47), (37, 86), (37, 40), (40, 62), (42, 73), (42, 63), (44, 79), (45, 74), (48, 74), (49, 75), (49, 68), (50, 70), (52, 56), (53, 85), (54, 63), (54, 56), (55, 76), (59, 87), (60, 76), (64, 80), (65, 71), (65, 70), (65, 88), (67, 80), (69, 87), (72, 79), (73, 89), (77, 86), (79, 86), (81, 89), (84, 85)]",749.6288788318634,True
8,262623.7720461941,"[(0, 49), (0, 38), (0, 46), (1, 29), (1, 14), (1, 65), (2, 39), (2, 15), (2, 48), (3, 16), (3, 74), (3, 5), (4, 88), (4, 56), (4, 18), (6, 33), (6, 8), (7, 89), (8, 59), (8, 36), (9, 27), (9, 73), (10, 89), (10, 34), (11, 36), (11, 63), (11, 27), (12, 47), (13, 58), (13, 20), (13, 54), (15, 61), (15, 70), (17, 63), (19, 39), (19, 47), (19, 84), (20, 67), (20, 83), (21, 66), (21, 29), (21, 39), (22, 66), (23, 45), (24, 83), (25, 84), (25, 42), (25, 37), (26, 70), (28, 50), (28, 65), (28, 68), (30, 43), (30, 76), (31, 75), (32, 50), (32, 51), (33, 64), (35, 87), (35, 85), (38, 52), (40, 80), (40, 54), (41, 60), (41, 56), (42, 55), (42, 71), (43, 75), (43, 60), (44, 73), (45, 81), (45, 78), (46, 58), (49, 78), (53, 86), (55, 63), (55, 77), (57, 79), (62, 71), (66, 72), (67, 85), (67, 69), (72, 89), (73, 74), (74, 86), (77, 88), (78, 82), (79, 81), (82, 88)]",734.6104259490967,True
9,273376.8982066591,"[(0, 81), (0, 9), (1, 83), (1, 32), (2, 24), (2, 83), (2, 33), (3, 79), (3, 15), (4, 74), (4, 16), (5, 53), (5, 89), (5, 85), (6, 35), (6, 34), (6, 88), (7, 18), (7, 34), (8, 81), (9, 22), (9, 67), (10, 54), (11, 53), (12, 16), (13, 58), (13, 76), (13, 17), (14, 63), (14, 52), (17, 77), (18, 23), (19, 86), (19, 40), (20, 37), (20, 24), (21, 23), (21, 70), (21, 89), (22, 49), (24, 50), (25, 67), (25, 31), (25, 87), (26, 55), (27, 55), (27, 76), (28, 58), (28, 72), (29, 49), (30, 42), (32, 68), (33, 46), (36, 84), (37, 59), (37, 80), (38, 47), (39, 61), (39, 51), (40, 55), (40, 57), (41, 76), (41, 43), (42, 65), (42, 56), (44, 71), (45, 75), (46, 56), (47, 69), (47, 60), (48, 79), (48, 71), (48, 86), (49, 70), (52, 60), (52, 78), (54, 63), (58, 64), (59, 74), (61, 71), (62, 85), (62, 82), (63, 73), (65, 84), (65, 82), (66, 79), (69, 74), (75, 81), (86, 89)]",738.2863426208496,True
10,258654.33233057274,"[(0, 78), (0, 46), (1, 60), (1, 14), (2, 29), (2, 83), (3, 31), (4, 30), (4, 36), (4, 72), (5, 74), (5, 26), (5, 14), (6, 49), (6, 77), (6, 68), (7, 44), (7, 53), (7, 29), (8, 34), (8, 68), (9, 88), (9, 65), (9, 32), (10, 15), (11, 42), (11, 57), (12, 66), (13, 25), (13, 67), (13, 49), (15, 74), (15, 22), (16, 42), (17, 53), (17, 59), (18, 89), (18, 71), (18, 82), (19, 36), (20, 28), (21, 54), (21, 52), (21, 74), (23, 76), (24, 75), (25, 46), (26, 75), (26, 44), (27, 61), (27, 43), (28, 52), (30, 47), (31, 85), (32, 52), (32, 35), (33, 66), (35, 70), (36, 79), (37, 65), (38, 81), (38, 66), (39, 88), (40, 44), (41, 76), (41, 67), (42, 86), (43, 56), (45, 63), (45, 62), (46, 87), (47, 84), (48, 79), (48, 69), (50, 80), (51, 67), (51, 86), (53, 58), (54, 77), (55, 60), (57, 64), (61, 85), (61, 84), (62, 88), (64, 73), (77, 80), (80, 89), (81, 83), (85, 89)]",709.7382967472076,True
