STT,Best Cost,Best Tree,Time,Is Tree?
1,261143.45790010964,"[(0, 35), (1, 11), (1, 85), (2, 87), (2, 7), (3, 67), (3, 4), (3, 72), (4, 54), (4, 80), (5, 14), (5, 60), (6, 27), (6, 83), (7, 16), (7, 35), (8, 76), (8, 57), (8, 44), (9, 33), (10, 24), (10, 12), (10, 21), (11, 19), (12, 29), (13, 33), (13, 29), (14, 43), (15, 50), (16, 63), (16, 69), (17, 56), (18, 88), (20, 82), (20, 84), (20, 38), (21, 73), (21, 48), (22, 42), (23, 79), (23, 67), (24, 53), (24, 46), (25, 58), (25, 83), (26, 33), (27, 32), (28, 80), (29, 40), (30, 69), (31, 50), (31, 87), (34, 86), (34, 65), (35, 86), (36, 44), (37, 88), (37, 39), (39, 44), (41, 48), (42, 57), (43, 82), (45, 78), (45, 74), (47, 72), (48, 66), (49, 51), (50, 64), (51, 80), (51, 65), (52, 78), (52, 81), (53, 59), (55, 62), (55, 59), (56, 83), (57, 71), (58, 64), (59, 70), (60, 72), (61, 70), (65, 89), (67, 73), (68, 79), (69, 78), (75, 77), (75, 87), (82, 85), (85, 88)]",770.3292009830475,True
2,249026.99345881192,"[(0, 4), (1, 12), (2, 32), (2, 57), (2, 85), (3, 19), (4, 68), (4, 22), (5, 33), (6, 36), (7, 22), (7, 69), (7, 54), (8, 85), (8, 45), (9, 37), (10, 36), (10, 34), (11, 78), (12, 43), (13, 24), (13, 41), (14, 82), (14, 75), (14, 72), (15, 71), (16, 69), (17, 40), (18, 89), (19, 73), (19, 65), (20, 32), (20, 49), (21, 73), (22, 27), (23, 88), (24, 60), (24, 89), (25, 44), (25, 70), (26, 35), (26, 51), (28, 54), (29, 81), (29, 58), (29, 77), (30, 49), (30, 72), (31, 46), (31, 43), (32, 80), (33, 50), (33, 35), (35, 64), (36, 61), (37, 49), (37, 40), (38, 76), (39, 81), (39, 68), (40, 53), (42, 74), (43, 56), (44, 86), (46, 85), (46, 64), (47, 82), (48, 72), (50, 61), (51, 67), (51, 79), (52, 78), (52, 67), (55, 66), (55, 59), (56, 62), (56, 63), (59, 76), (60, 81), (60, 87), (61, 74), (65, 69), (65, 84), (66, 67), (66, 83), (68, 86), (71, 77), (80, 89), (86, 88)]",791.2338531017303,True
3,260965.34853515823,"[(0, 20), (0, 1), (0, 54), (1, 3), (2, 76), (3, 70), (3, 80), (4, 36), (5, 66), (5, 18), (5, 59), (6, 74), (7, 45), (7, 29), (7, 19), (8, 84), (8, 64), (9, 37), (9, 36), (9, 55), (10, 22), (10, 39), (10, 23), (11, 22), (11, 42), (12, 16), (12, 51), (12, 13), (13, 75), (14, 60), (14, 80), (14, 47), (15, 74), (15, 26), (15, 35), (16, 44), (16, 78), (17, 63), (17, 55), (18, 53), (20, 69), (20, 38), (21, 22), (21, 76), (21, 25), (23, 35), (23, 28), (24, 35), (24, 78), (25, 52), (26, 40), (27, 65), (27, 42), (27, 32), (30, 89), (31, 65), (33, 80), (34, 85), (34, 36), (34, 88), (41, 69), (43, 87), (45, 74), (46, 83), (46, 79), (46, 81), (47, 71), (48, 66), (49, 82), (50, 82), (50, 61), (51, 87), (55, 65), (56, 71), (57, 72), (57, 59), (57, 86), (58, 87), (59, 76), (60, 64), (60, 88), (62, 77), (64, 89), (67, 70), (68, 70), (73, 85), (77, 78), (82, 88), (83, 85)]",765.7937710285187,True
4,257856.81749862162,"[(0, 2), (0, 7), (0, 59), (1, 36), (2, 19), (3, 67), (3, 20), (3, 19), (4, 20), (5, 51), (5, 7), (6, 11), (6, 72), (7, 39), (8, 24), (8, 81), (8, 16), (9, 11), (9, 55), (10, 44), (11, 20), (12, 35), (12, 84), (12, 46), (13, 75), (14, 32), (15, 36), (15, 22), (15, 40), (16, 78), (17, 83), (17, 88), (17, 50), (18, 44), (18, 82), (19, 65), (21, 79), (22, 89), (22, 54), (23, 24), (23, 51), (23, 43), (24, 27), (25, 42), (25, 79), (26, 56), (26, 79), (27, 66), (27, 28), (29, 62), (29, 85), (29, 83), (30, 49), (31, 72), (31, 41), (32, 69), (32, 52), (33, 54), (34, 48), (34, 46), (34, 52), (35, 59), (36, 45), (37, 63), (38, 82), (40, 75), (41, 60), (44, 59), (45, 76), (47, 70), (47, 61), (48, 68), (48, 56), (49, 77), (51, 63), (52, 70), (53, 80), (57, 76), (57, 85), (57, 64), (58, 89), (62, 71), (71, 87), (71, 86), (72, 73), (74, 87), (75, 77), (76, 84), (80, 87)]",835.3037600517273,True
5,253519.1181962849,"[(0, 39), (0, 11), (1, 88), (2, 11), (2, 24), (2, 64), (3, 27), (3, 20), (3, 4), (5, 12), (5, 40), (6, 9), (7, 70), (7, 54), (7, 42), (8, 83), (8, 15), (8, 58), (9, 18), (9, 74), (10, 88), (11, 28), (13, 75), (14, 79), (14, 29), (15, 86), (15, 59), (16, 57), (16, 30), (17, 37), (17, 43), (19, 42), (19, 65), (19, 55), (20, 28), (20, 78), (21, 62), (22, 44), (22, 72), (22, 51), (23, 73), (24, 57), (24, 46), (25, 53), (25, 32), (26, 65), (27, 81), (29, 42), (29, 80), (30, 75), (30, 61), (31, 46), (31, 88), (32, 69), (32, 52), (33, 34), (34, 89), (34, 41), (35, 55), (36, 47), (37, 51), (38, 50), (38, 63), (38, 76), (39, 77), (40, 77), (44, 69), (44, 89), (45, 59), (47, 72), (47, 62), (48, 57), (48, 89), (49, 83), (49, 66), (51, 60), (54, 67), (56, 73), (56, 74), (60, 76), (64, 74), (65, 86), (68, 73), (70, 84), (70, 82), (71, 77), (72, 86), (76, 87), (80, 85)]",846.2407879829407,True
6,262405.4952689639,"[(0, 3), (0, 28), (1, 85), (1, 34), (2, 76), (2, 38), (3, 65), (3, 29), (4, 39), (5, 44), (6, 15), (7, 50), (7, 20), (8, 44), (8, 58), (9, 23), (9, 89), (9, 13), (10, 46), (10, 88), (11, 71), (11, 70), (12, 81), (14, 33), (14, 72), (15, 78), (15, 51), (16, 59), (16, 86), (16, 67), (17, 83), (18, 63), (18, 31), (19, 74), (19, 25), (19, 45), (21, 71), (21, 56), (21, 69), (22, 35), (22, 53), (22, 52), (23, 62), (24, 36), (25, 61), (25, 54), (26, 41), (26, 78), (26, 74), (27, 33), (28, 75), (30, 66), (30, 89), (30, 39), (31, 53), (31, 82), (32, 43), (33, 53), (34, 76), (35, 84), (36, 54), (36, 58), (37, 61), (38, 42), (39, 49), (40, 49), (42, 46), (43, 68), (46, 61), (47, 62), (47, 77), (48, 73), (48, 56), (48, 83), (49, 71), (50, 70), (54, 80), (55, 74), (55, 87), (55, 57), (57, 79), (60, 82), (62, 72), (64, 76), (65, 72), (65, 80), (67, 70), (68, 81), (78, 81)]",843.2012634277344,True
7,230644.14060217075,"[(0, 87), (0, 86), (1, 54), (1, 48), (2, 36), (2, 42), (2, 88), (3, 87), (4, 60), (5, 12), (6, 57), (6, 21), (6, 16), (7, 84), (7, 38), (8, 32), (8, 59), (8, 10), (9, 76), (9, 73), (11, 84), (12, 27), (12, 35), (13, 56), (13, 45), (14, 16), (15, 45), (16, 22), (17, 37), (17, 43), (18, 25), (18, 75), (18, 33), (19, 72), (20, 55), (21, 63), (23, 70), (24, 46), (25, 82), (25, 66), (26, 87), (27, 51), (27, 89), (28, 54), (28, 39), (28, 52), (29, 33), (29, 79), (29, 86), (30, 75), (31, 47), (32, 71), (33, 61), (34, 89), (34, 74), (36, 57), (38, 70), (38, 39), (39, 79), (40, 53), (40, 77), (41, 77), (42, 66), (42, 76), (43, 83), (44, 84), (44, 46), (45, 65), (46, 51), (47, 71), (47, 85), (49, 77), (49, 57), (50, 53), (51, 83), (52, 69), (55, 66), (55, 67), (58, 61), (60, 76), (62, 82), (64, 89), (65, 68), (67, 72), (67, 80), (68, 86), (70, 78), (71, 79), (80, 81)]",713.1162638664246,True
8,270290.0569970556,"[(0, 34), (0, 66), (1, 76), (1, 49), (2, 6), (2, 42), (2, 25), (3, 19), (4, 43), (5, 20), (5, 21), (6, 10), (6, 23), (7, 60), (8, 18), (9, 45), (9, 65), (9, 47), (10, 82), (10, 61), (11, 84), (11, 63), (11, 76), (12, 61), (13, 63), (13, 15), (14, 50), (14, 64), (14, 62), (16, 87), (16, 18), (16, 67), (17, 23), (17, 41), (17, 21), (19, 45), (19, 80), (20, 80), (21, 77), (22, 30), (23, 59), (24, 25), (25, 37), (26, 62), (27, 57), (27, 74), (27, 69), (28, 29), (28, 60), (29, 53), (29, 72), (30, 69), (31, 73), (32, 35), (33, 55), (35, 86), (36, 64), (36, 81), (36, 52), (38, 88), (38, 73), (38, 79), (39, 79), (40, 45), (41, 43), (42, 84), (43, 75), (44, 50), (44, 46), (46, 60), (46, 74), (48, 58), (50, 51), (53, 61), (54, 83), (55, 87), (56, 83), (58, 68), (58, 82), (63, 83), (64, 66), (66, 87), (67, 86), (70, 86), (71, 82), (75, 89), (76, 88), (78, 89), (85, 88)]",800.1379852294922,True
9,267810.3258578743,"[(0, 7), (1, 3), (1, 33), (1, 60), (2, 34), (2, 61), (2, 54), (3, 66), (3, 65), (4, 12), (5, 59), (5, 72), (6, 80), (6, 74), (7, 67), (8, 58), (8, 42), (9, 57), (9, 35), (9, 88), (10, 58), (11, 52), (11, 55), (11, 32), (12, 53), (13, 31), (14, 43), (14, 28), (15, 60), (15, 35), (15, 68), (16, 32), (17, 27), (17, 66), (18, 61), (18, 44), (18, 63), (19, 25), (20, 52), (21, 40), (21, 42), (22, 86), (23, 73), (23, 45), (23, 24), (24, 78), (25, 78), (26, 56), (27, 56), (28, 70), (29, 82), (29, 58), (29, 53), (30, 41), (31, 33), (31, 49), (32, 36), (33, 46), (35, 47), (36, 78), (37, 69), (38, 68), (38, 42), (39, 65), (40, 64), (41, 85), (41, 50), (43, 72), (44, 70), (46, 73), (47, 89), (47, 62), (48, 65), (50, 86), (50, 68), (51, 76), (52, 81), (53, 71), (55, 79), (67, 73), (67, 80), (69, 74), (69, 84), (70, 80), (75, 89), (76, 84), (77, 89), (77, 87), (83, 86)]",736.7056167125702,True
10,259369.32927084906,"[(0, 42), (1, 19), (2, 27), (3, 4), (3, 56), (4, 15), (4, 28), (5, 34), (5, 9), (6, 81), (6, 53), (6, 8), (7, 54), (8, 73), (8, 18), (9, 22), (9, 59), (10, 26), (11, 33), (11, 84), (11, 54), (12, 59), (12, 37), (13, 43), (13, 74), (13, 72), (14, 32), (14, 17), (14, 75), (16, 47), (16, 30), (16, 46), (17, 84), (17, 88), (18, 64), (18, 62), (19, 34), (20, 52), (21, 41), (22, 72), (23, 58), (23, 70), (23, 68), (24, 50), (25, 31), (26, 37), (27, 68), (27, 86), (28, 38), (28, 52), (29, 39), (29, 72), (29, 31), (32, 44), (34, 35), (35, 49), (35, 45), (36, 46), (38, 65), (40, 63), (41, 70), (41, 79), (42, 79), (42, 63), (44, 89), (47, 60), (48, 64), (50, 67), (50, 77), (51, 62), (52, 88), (53, 77), (55, 67), (57, 60), (60, 85), (61, 66), (61, 69), (69, 85), (70, 87), (71, 75), (71, 83), (73, 74), (74, 84), (76, 80), (77, 82), (78, 80), (79, 81), (80, 86), (85, 86)]",747.5036871433258,True
