STT,Best Cost,Best Solution,Best Tree,Time
1,"[1, 0, 0, 3, 1, 4]",9200.630505434196,"[(0, 5), (0, 6), (0, 3), (1, 2), (1, 3), (1, 4), (4, 7)]",0.5047333240509033
2,"[1, 0, 7, 5, 0, 1]",8960.851745231905,"[(0, 3), (0, 5), (0, 1), (1, 2), (1, 7), (4, 7), (5, 6)]",0.5056328773498535
3,"[1, 0, 7, 5, 0, 1]",8960.851745231905,"[(0, 3), (0, 5), (0, 1), (1, 2), (1, 7), (4, 7), (5, 6)]",0.5566487312316895
4,"[1, 5, 0, 2, 1, 4]",8819.146300636889,"[(0, 5), (0, 2), (1, 3), (1, 2), (1, 4), (4, 7), (5, 6)]",0.5065736770629883
5,"[1, 0, 5, 0, 1, 4]",8720.816450284836,"[(0, 3), (0, 5), (0, 1), (1, 2), (1, 4), (4, 7), (5, 6)]",0.5431790351867676
6,"[1, 4, 0, 5, 3, 4]",9724.485160007524,"[(0, 6), (0, 5), (1, 2), (1, 4), (3, 5), (3, 4), (4, 7)]",0.5142538547515869
7,"[1, 5, 0, 3, 1, 4]",8591.944245483974,"[(0, 5), (0, 3), (1, 2), (1, 3), (1, 4), (4, 7), (5, 6)]",0.47681427001953125
8,"[1, 5, 0, 3, 1, 4]",8591.944245483974,"[(0, 5), (0, 3), (1, 2), (1, 3), (1, 4), (4, 7), (5, 6)]",0.4806642532348633
9,"[4, 0, 5, 0, 2, 4]",9009.506916326434,"[(0, 3), (0, 5), (0, 2), (1, 4), (2, 4), (4, 7), (5, 6)]",0.4717295169830322
10,"[1, 0, 7, 5, 0, 1]",8960.851745231905,"[(0, 3), (0, 5), (0, 1), (1, 2), (1, 7), (4, 7), (5, 6)]",0.4586677551269531
