STT,Best Cost,Best Solution,Best Tree,Time
1,"[1, 6, 6, 0, 2, 2]",17360.453668663326,"[(0, 5), (0, 2), (1, 3), (1, 6), (2, 6), (2, 7), (4, 6)]",0.503502607345581
2,"[0, 1, 6, 0, 7, 4]",16332.887406592488,"[(0, 2), (0, 5), (0, 7), (1, 3), (1, 6), (4, 6), (4, 7)]",0.6195731163024902
3,"[1, 6, 4, 5, 0, 2]",16758.476216675946,"[(0, 5), (0, 2), (1, 3), (1, 6), (2, 7), (4, 6), (4, 5)]",1.4610247611999512
4,"[1, 6, 0, 2, 7, 4]",16306.758995934588,"[(0, 5), (0, 2), (1, 3), (1, 6), (2, 7), (4, 6), (4, 7)]",0.5776686668395996
5,"[1, 6, 0, 4, 0, 2]",16869.546993134667,"[(0, 5), (0, 4), (0, 2), (1, 3), (1, 6), (2, 7), (4, 6)]",0.597658634185791
6,"[2, 7, 1, 6, 7, 1]",16435.428601150583,"[(0, 2), (1, 3), (1, 6), (1, 7), (2, 7), (4, 6), (5, 7)]",0.555048942565918
7,"[1, 6, 4, 5, 0, 2]",16758.476216675946,"[(0, 5), (0, 2), (1, 3), (1, 6), (2, 7), (4, 6), (4, 5)]",0.5689496994018555
8,"[0, 7, 6, 7, 3, 1]",17223.193549925447,"[(0, 2), (0, 7), (1, 3), (1, 7), (3, 6), (4, 6), (5, 7)]",0.5486254692077637
9,"[0, 1, 7, 4, 5, 0]",18584.195127316743,"[(0, 2), (0, 5), (0, 7), (1, 3), (1, 7), (4, 6), (4, 5)]",0.5148427486419678
10,"[2, 7, 6, 7, 3, 1]",17197.065139267543,"[(0, 2), (1, 3), (1, 7), (2, 7), (3, 6), (4, 6), (5, 7)]",0.5626862049102783
