STT,Best Cost,Best Solution,Best Tree,Time
1,"[5, 6, 1, 6, 5, 3]",20117.01690032609,"[(0, 5), (1, 4), (1, 6), (2, 6), (3, 5), (3, 7), (5, 6)]",0.45063138008117676
2,"[1, 2, 3, 7, 0, 7]",19913.60242556171,"[(0, 5), (0, 7), (1, 4), (1, 2), (2, 3), (3, 7), (6, 7)]",0.4456632137298584
3,"[5, 1, 7, 1, 6, 7]",17939.626758128314,"[(0, 5), (1, 2), (1, 4), (1, 6), (3, 7), (5, 7), (6, 7)]",0.5210118293762207
4,"[5, 1, 2, 7, 2, 3]",19163.14410053189,"[(0, 5), (1, 4), (1, 2), (2, 6), (2, 3), (3, 7), (5, 7)]",0.4457356929779053
5,"[1, 2, 6, 0, 3, 7]",16274.708588031697,"[(0, 5), (0, 3), (1, 4), (1, 2), (2, 6), (3, 7), (6, 7)]",0.545668363571167
6,"[5, 7, 1, 2, 6, 7]",15716.815102844708,"[(0, 5), (1, 4), (1, 2), (2, 6), (3, 7), (5, 7), (6, 7)]",0.5646786689758301
7,"[5, 7, 1, 2, 7, 2]",17340.942872663607,"[(0, 5), (1, 4), (1, 2), (2, 6), (2, 7), (3, 7), (5, 7)]",0.5496854782104492
8,"[5, 7, 7, 1, 6, 6]",18362.494763540824,"[(0, 5), (1, 4), (1, 6), (2, 7), (3, 7), (5, 6), (6, 7)]",0.5446963310241699
9,"[5, 7, 1, 2, 6, 6]",15830.50637562847,"[(0, 5), (1, 4), (1, 2), (2, 6), (3, 7), (5, 6), (6, 7)]",0.546689510345459
10,"[5, 1, 2, 3, 7, 2]",17557.221147956017,"[(0, 5), (1, 4), (1, 2), (2, 6), (2, 7), (3, 5), (3, 7)]",0.5197219848632812
