STT,Best Cost,Best Solution,Best Tree,Time
1,"[3, 1, 7, 7, 6, 5]",12440.145889800251,"[(0, 3), (1, 2), (1, 7), (3, 7), (4, 6), (5, 6), (5, 7)]",0.5745899677276611
2,"[1, 3, 4, 5, 3, 0]",13952.441958055613,"[(0, 3), (0, 7), (1, 2), (1, 3), (3, 5), (4, 6), (4, 5)]",0.4947230815887451
3,"[3, 1, 7, 6, 7, 3]",14389.674637923019,"[(0, 3), (1, 2), (1, 7), (3, 6), (3, 7), (4, 6), (5, 7)]",0.4716317653656006
4,"[0, 2, 1, 4, 5, 1]",13660.092397661867,"[(0, 3), (0, 2), (1, 2), (1, 5), (1, 7), (4, 6), (4, 5)]",0.5126495361328125
5,"[1, 7, 0, 7, 4, 5]",12441.251747673798,"[(0, 3), (0, 7), (1, 2), (1, 7), (4, 6), (4, 5), (5, 7)]",0.5366740226745605
6,"[1, 5, 5, 0, 3, 1]",15005.927233301474,"[(0, 5), (0, 3), (1, 2), (1, 3), (1, 7), (4, 5), (5, 6)]",0.5474696159362793
7,"[3, 1, 1, 7, 5, 5]",13418.120803128575,"[(0, 3), (1, 2), (1, 3), (1, 7), (4, 5), (5, 6), (5, 7)]",0.5107269287109375
8,"[1, 4, 5, 3, 0, 1]",13073.623719447498,"[(0, 3), (0, 1), (1, 2), (1, 7), (3, 5), (4, 6), (4, 5)]",0.5456879138946533
9,"[3, 1, 1, 7, 4, 5]",11988.397143125972,"[(0, 3), (1, 2), (1, 3), (1, 7), (4, 6), (4, 5), (5, 7)]",0.5726277828216553
10,"[3, 1, 1, 7, 4, 5]",11988.397143125972,"[(0, 3), (1, 2), (1, 3), (1, 7), (4, 6), (4, 5), (5, 7)]",0.5317165851593018
