STT,Best Cost,Best Solution,Best Tree,Time
1,"[5, 11, 0, 14, 9, 5, 3, 4, 8, 11, 9, 2, 4]",21936.104452453383,"[(0, 7), (0, 14), (1, 5), (2, 9), (2, 4), (3, 5), (3, 4), (4, 14), (5, 12), (6, 11), (8, 13), (8, 11), (9, 10), (9, 11)]",0.8545126914978027
2,"[0, 2, 0, 6, 11, 13, 8, 5, 12, 1, 3, 4, 2]",23456.35971483173,"[(0, 7), (0, 10), (0, 6), (1, 12), (1, 3), (2, 9), (2, 4), (2, 14), (3, 4), (5, 8), (5, 12), (6, 11), (8, 13), (11, 13)]",0.8315384387969971
3,"[12, 5, 6, 0, 2, 11, 14, 11, 13, 13, 8, 5, 10]",22527.321489227754,"[(0, 6), (0, 2), (1, 12), (2, 11), (3, 5), (4, 6), (5, 8), (5, 10), (7, 14), (8, 13), (9, 11), (10, 14), (11, 13), (12, 13)]",0.7475571632385254
4,"[7, 12, 2, 3, 11, 5, 5, 3, 10, 7, 6, 11, 2]",19950.83279683215,"[(0, 7), (1, 12), (2, 4), (2, 11), (2, 14), (3, 8), (3, 5), (3, 10), (5, 12), (5, 13), (6, 7), (6, 11), (7, 10), (9, 11)]",0.763563871383667
5,"[13, 0, 10, 13, 4, 4, 14, 12, 1, 3, 10, 2, 6]",21259.799233703096,"[(0, 7), (0, 10), (1, 12), (1, 3), (2, 10), (2, 6), (3, 10), (4, 9), (4, 11), (4, 14), (5, 13), (6, 14), (8, 13), (12, 13)]",0.7403733730316162
6,"[2, 11, 14, 13, 6, 0, 10, 0, 14, 1, 5, 13, 3]",23336.32953131799,"[(0, 6), (0, 10), (0, 14), (1, 12), (1, 5), (2, 4), (2, 11), (3, 13), (3, 14), (5, 13), (6, 9), (7, 14), (8, 13), (10, 11)]",0.7355773448944092
7,"[3, 10, 0, 14, 14, 11, 6, 5, 13, 3, 11, 6, 4]",21907.24674715639,"[(0, 7), (0, 14), (1, 3), (2, 10), (3, 13), (3, 11), (4, 6), (4, 14), (5, 12), (5, 13), (6, 10), (6, 11), (8, 14), (9, 11)]",0.7715590000152588
8,"[12, 0, 14, 3, 10, 9, 12, 9, 11, 6, 10, 7, 0]",22231.265677025378,"[(0, 2), (0, 7), (0, 14), (1, 12), (3, 5), (3, 10), (4, 14), (6, 11), (6, 10), (7, 10), (8, 9), (9, 12), (9, 11), (12, 13)]",0.7575681209564209
9,"[8, 4, 0, 3, 12, 10, 10, 4, 2, 14, 1, 13, 9]",25957.582081523862,"[(0, 7), (0, 3), (1, 12), (1, 13), (2, 4), (2, 14), (3, 12), (4, 6), (4, 10), (5, 8), (8, 10), (9, 13), (9, 14), (10, 11)]",0.7455728054046631
10,"[4, 2, 13, 9, 7, 0, 5, 13, 12, 1, 3, 10, 2]",24059.41424715925,"[(0, 7), (0, 5), (1, 12), (1, 3), (2, 4), (2, 10), (2, 14), (3, 10), (4, 6), (5, 13), (7, 9), (8, 13), (9, 11), (12, 13)]",0.7405765056610107
