STT,Best Cost,Best Solution,Best Tree,Time
1,"[0, 8, 1, 10, 11, 9, 11, 12, 2, 5, 10, 7, 1]",28944.806755832462,"[(0, 3), (0, 8), (1, 4), (1, 7), (1, 14), (2, 12), (2, 5), (5, 10), (6, 10), (7, 10), (8, 11), (9, 13), (9, 11), (11, 12)]",0.7685809135437012
2,"[0, 3, 11, 13, 4, 1, 2, 2, 11, 5, 1, 6, 7]",31443.010705884724,"[(0, 8), (0, 3), (1, 4), (1, 5), (1, 6), (2, 12), (2, 13), (2, 11), (3, 11), (4, 10), (5, 11), (6, 7), (7, 14), (9, 13)]",0.724586009979248
3,"[1, 6, 4, 5, 2, 13, 0, 8, 14, 3, 8, 13, 12]",35294.02126269909,"[(0, 9), (0, 8), (1, 7), (1, 6), (2, 5), (2, 13), (3, 11), (3, 8), (4, 6), (4, 5), (8, 13), (10, 14), (12, 13), (12, 14)]",0.7605464458465576
4,"[3, 8, 1, 4, 14, 0, 9, 5, 14, 11, 5, 12, 4]",30991.791168136027,"[(0, 8), (0, 9), (1, 6), (1, 4), (2, 3), (3, 8), (4, 12), (4, 14), (5, 9), (5, 11), (5, 12), (7, 14), (10, 14), (11, 13)]",0.7905466556549072
5,"[1, 14, 14, 10, 2, 5, 11, 0, 11, 13, 13, 9, 10]",38499.60924489508,"[(0, 8), (0, 11), (1, 3), (1, 14), (2, 7), (2, 5), (4, 14), (5, 11), (6, 10), (9, 13), (9, 10), (10, 14), (11, 13), (12, 13)]",0.7275841236114502
6,"[12, 1, 14, 10, 8, 0, 3, 11, 2, 13, 5, 12, 10]",25752.030288826132,"[(0, 8), (0, 3), (1, 6), (1, 14), (2, 11), (2, 13), (3, 11), (4, 12), (5, 13), (5, 12), (7, 10), (8, 9), (10, 12), (10, 14)]",0.7855513095855713
7,"[0, 13, 2, 9, 1, 7, 0, 8, 11, 7, 10, 14, 11]",35123.37359858435,"[(0, 3), (0, 9), (0, 8), (1, 6), (1, 7), (2, 5), (2, 9), (4, 13), (7, 12), (7, 10), (8, 11), (10, 14), (11, 13), (11, 14)]",1.0524005889892578
8,"[14, 1, 14, 0, 3, 3, 2, 13, 5, 10, 7, 13, 11]",31115.651662334592,"[(0, 8), (0, 3), (1, 6), (1, 14), (2, 3), (2, 13), (3, 9), (4, 14), (5, 12), (5, 10), (7, 10), (7, 13), (11, 13), (11, 14)]",0.7325997352600098
9,"[4, 10, 3, 0, 6, 10, 1, 12, 11, 9, 2, 5, 1]",35156.3522598833,"[(0, 3), (0, 6), (1, 10), (1, 5), (1, 14), (2, 9), (2, 5), (3, 8), (4, 7), (4, 10), (6, 10), (9, 11), (11, 12), (12, 13)]",0.7535686492919922
10,"[0, 8, 4, 1, 14, 2, 5, 14, 13, 12, 13, 4, 10]",33250.96047917656,"[(0, 3), (0, 8), (1, 7), (1, 14), (2, 8), (2, 5), (4, 6), (4, 13), (4, 10), (5, 14), (9, 13), (10, 14), (11, 12), (12, 13)]",0.7715609073638916
