STT,Best Cost,Best Solution,Best Tree,Time
1,"[5, 6, 2, 7, 0, 5, 8, 6, 13, 1, 12, 0, 14]",25751.609325326834,"[(0, 7), (0, 12), (0, 14), (1, 11), (1, 12), (2, 9), (2, 7), (3, 5), (4, 6), (5, 10), (5, 8), (6, 8), (6, 13), (13, 14)]",0.9924333095550537
2,"[2, 14, 4, 5, 10, 3, 0, 11, 9, 9, 14, 4, 7]",28710.287969244364,"[(0, 3), (0, 11), (1, 2), (2, 14), (3, 10), (4, 6), (4, 13), (4, 7), (5, 8), (5, 10), (7, 14), (9, 11), (9, 12), (9, 14)]",0.8135385513305664
3,"[11, 4, 13, 3, 5, 4, 6, 2, 9, 1, 9, 1, 2]",26853.98821000428,"[(0, 11), (1, 12), (1, 9), (1, 2), (2, 6), (2, 14), (3, 10), (3, 5), (4, 7), (4, 5), (4, 6), (8, 13), (9, 11), (9, 13)]",0.8325409889221191
4,"[2, 7, 4, 8, 14, 5, 13, 3, 13, 9, 9, 0, 0]",23997.630749317952,"[(0, 9), (0, 13), (0, 14), (1, 2), (2, 7), (3, 10), (3, 13), (4, 6), (4, 8), (5, 8), (5, 13), (7, 14), (9, 11), (9, 12)]",0.8924899101257324
5,"[2, 1, 6, 4, 13, 3, 5, 13, 0, 12, 1, 0, 9]",22401.599209243504,"[(0, 11), (0, 1), (0, 9), (1, 2), (1, 12), (2, 7), (3, 10), (3, 5), (4, 6), (4, 13), (5, 13), (6, 8), (9, 14), (12, 13)]",0.8295269012451172
6,"[12, 10, 8, 8, 2, 14, 9, 10, 13, 0, 9, 0, 12]",23960.555723908725,"[(0, 11), (0, 9), (0, 12), (1, 12), (2, 6), (2, 14), (3, 10), (4, 8), (5, 8), (7, 9), (8, 10), (9, 13), (10, 13), (12, 14)]",0.8125131130218506
7,"[0, 10, 4, 3, 7, 9, 7, 14, 1, 8, 4, 0, 1]",28814.5108555181,"[(0, 2), (0, 4), (0, 1), (1, 12), (1, 14), (3, 10), (3, 7), (4, 6), (4, 8), (5, 10), (7, 9), (7, 14), (8, 13), (9, 11)]",0.8615286350250244
8,"[9, 10, 5, 6, 7, 9, 14, 0, 1, 14, 8, 4, 13]",28986.674378117805,"[(0, 11), (0, 1), (1, 14), (2, 9), (3, 10), (4, 8), (4, 13), (5, 10), (5, 6), (6, 7), (7, 9), (8, 12), (9, 14), (13, 14)]",0.9034626483917236
9,"[9, 10, 1, 4, 5, 6, 0, 1, 9, 0, 14, 6, 4]",25487.713924210402,"[(0, 11), (0, 9), (0, 14), (1, 7), (1, 12), (1, 9), (2, 9), (3, 10), (4, 8), (4, 6), (4, 14), (5, 10), (5, 6), (6, 13)]",0.8825170993804932
10,"[12, 10, 9, 5, 9, 0, 0, 7, 5, 8, 4, 13, 2]",25294.729440220945,"[(0, 9), (0, 12), (0, 7), (1, 12), (2, 13), (2, 14), (3, 10), (4, 8), (4, 13), (5, 10), (5, 7), (5, 8), (6, 9), (9, 11)]",1.6620302200317383
