STT,Best Cost,Best Tree,Time,Is Tree?
1,14086.677390799772,"[(0, 4), (1, 3), (1, 6), (1, 7), (2, 7), (4, 5), (5, 7)]",4.534995079040527,True
2,13570.613713987157,"[(0, 4), (1, 7), (1, 6), (2, 6), (3, 7), (4, 5), (5, 6)]",4.580207824707031,True
3,13882.284994274069,"[(0, 4), (1, 2), (1, 5), (1, 7), (3, 7), (4, 5), (6, 7)]",4.487076282501221,True
4,14140.458741272667,"[(0, 4), (1, 7), (1, 6), (1, 2), (3, 7), (4, 5), (5, 7)]",5.260843276977539,True
5,14771.343546212072,"[(0, 4), (0, 5), (1, 7), (1, 2), (2, 3), (5, 7), (5, 6)]",4.542790651321411,True
6,15024.3444302988,"[(0, 4), (1, 6), (2, 7), (3, 7), (4, 5), (5, 6), (6, 7)]",4.568475008010864,True
7,13526.94486721208,"[(0, 4), (1, 6), (1, 7), (2, 6), (2, 3), (4, 5), (5, 6)]",4.388980865478516,True
8,13649.767128864032,"[(0, 4), (1, 7), (2, 6), (3, 7), (4, 5), (5, 6), (6, 7)]",4.225855827331543,True
9,14689.487195041027,"[(0, 4), (0, 5), (1, 7), (2, 6), (3, 7), (5, 6), (6, 7)]",4.227457284927368,True
10,13984.624364121804,"[(0, 4), (1, 6), (2, 7), (3, 7), (4, 5), (5, 6), (6, 7)]",4.273178339004517,True
