STT,Best Cost,Best Tree,Time,Is Tree?
1,9250.264578453389,"[(0, 6), (1, 7), (2, 3), (2, 4), (2, 6), (3, 7), (5, 7)]",4.174860954284668,True
2,10017.135227361094,"[(0, 6), (0, 4), (1, 2), (2, 3), (2, 6), (3, 7), (5, 7)]",4.058148622512817,True
3,10748.5456932696,"[(0, 4), (0, 6), (1, 3), (1, 5), (2, 3), (2, 4), (3, 7)]",4.77005672454834,True
4,11073.550212134778,"[(0, 6), (1, 7), (2, 4), (2, 6), (2, 3), (3, 7), (5, 7)]",5.058051109313965,True
5,11598.145018013925,"[(0, 6), (1, 7), (2, 3), (2, 4), (2, 6), (3, 7), (5, 7)]",4.090357065200806,True
6,9997.591952948202,"[(0, 6), (1, 7), (2, 3), (2, 6), (2, 4), (3, 7), (5, 7)]",4.229853630065918,True
7,11578.325124319152,"[(0, 6), (0, 2), (1, 7), (2, 4), (2, 7), (3, 4), (5, 7)]",3.971498966217041,True
8,9361.272786593672,"[(0, 4), (0, 2), (0, 6), (1, 7), (2, 3), (3, 7), (5, 7)]",4.027738571166992,True
9,9250.264578453389,"[(0, 6), (1, 7), (2, 3), (2, 6), (2, 4), (3, 7), (5, 7)]",4.2093846797943115,True
10,9827.934473510308,"[(0, 6), (0, 4), (1, 3), (2, 6), (2, 7), (2, 3), (5, 7)]",4.339179277420044,True
