STT,Best Cost,Best Tree,Time,Is Tree?
1,11300.495480137857,"[(0, 7), (1, 5), (1, 4), (2, 6), (2, 5), (3, 6), (6, 7)]",5.353562116622925,True
2,9608.224942349385,"[(0, 7), (1, 4), (1, 5), (1, 3), (2, 6), (2, 7), (3, 6)]",4.2333714962005615,True
3,10282.850088164862,"[(0, 7), (1, 5), (1, 4), (2, 7), (2, 3), (2, 6), (3, 5)]",4.576262950897217,True
4,9644.952445368248,"[(0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 5), (4, 5)]",4.596347093582153,True
5,14144.567689782853,"[(0, 7), (1, 5), (1, 3), (1, 4), (2, 7), (2, 6), (3, 6)]",3.8798537254333496,True
6,12387.169689482314,"[(0, 3), (0, 7), (1, 5), (1, 4), (2, 6), (3, 4), (3, 6)]",4.755931615829468,True
7,11938.685588980963,"[(0, 7), (0, 2), (1, 4), (1, 5), (2, 6), (2, 3), (3, 5)]",4.639874219894409,True
8,9755.773548928872,"[(0, 7), (1, 4), (1, 5), (2, 6), (2, 7), (3, 6), (5, 6)]",4.062186002731323,True
9,11060.832401703152,"[(0, 7), (1, 5), (1, 4), (2, 6), (3, 5), (5, 6), (6, 7)]",4.691762447357178,True
10,8661.436242128462,"[(0, 7), (1, 5), (1, 4), (2, 6), (2, 7), (3, 6), (3, 5)]",4.149858236312866,True
