STT,Best Cost,Best Tree,Time,Is Tree?
1,11581.189085848822,"[(0, 3), (1, 7), (2, 4), (3, 7), (4, 5), (4, 6), (5, 7)]",4.061814785003662,True
2,12104.457662804596,"[(0, 7), (1, 5), (1, 7), (2, 6), (2, 4), (3, 7), (4, 5)]",4.134294271469116,True
3,10759.167392563066,"[(0, 3), (0, 7), (1, 7), (2, 6), (2, 4), (4, 5), (5, 7)]",4.149196147918701,True
4,12126.485619064391,"[(0, 3), (0, 1), (0, 7), (2, 4), (2, 6), (4, 5), (5, 7)]",4.449849843978882,True
5,11444.618017024168,"[(0, 3), (0, 7), (1, 5), (1, 7), (2, 6), (2, 5), (2, 4)]",4.299375295639038,True
6,12521.93677721377,"[(0, 3), (0, 7), (1, 7), (2, 4), (2, 6), (3, 5), (4, 5)]",4.654606819152832,True
7,10759.167392563066,"[(0, 7), (0, 3), (1, 7), (2, 6), (2, 4), (4, 5), (5, 7)]",4.4357500076293945,True
8,13580.456121218616,"[(0, 7), (0, 3), (1, 7), (1, 5), (2, 4), (4, 6), (4, 7)]",4.042086839675903,True
9,14795.190904828263,"[(0, 1), (0, 3), (1, 6), (1, 7), (2, 4), (2, 5), (4, 6)]",3.940431594848633,True
10,11444.618017024168,"[(0, 3), (0, 7), (1, 5), (1, 7), (2, 5), (2, 6), (2, 4)]",3.8593811988830566,True
