STT,Best Cost,Best Tree,Time,Is Tree?
1,15933.093378137119,"[(0, 5), (1, 4), (1, 2), (2, 6), (3, 7), (3, 5), (6, 7)]",4.710904359817505,True
2,19132.172336585,"[(0, 5), (1, 2), (2, 4), (2, 6), (3, 7), (5, 7), (6, 7)]",4.593509197235107,True
3,15716.815102844708,"[(0, 5), (1, 4), (1, 2), (2, 6), (3, 7), (5, 7), (6, 7)]",4.653764963150024,True
4,17646.975460532587,"[(0, 3), (1, 4), (1, 2), (2, 6), (3, 7), (5, 7), (6, 7)]",4.687006711959839,True
5,18417.206591893973,"[(0, 5), (1, 4), (2, 4), (2, 6), (3, 7), (5, 6), (6, 7)]",4.795678377151489,True
6,17023.133009961224,"[(0, 5), (1, 2), (1, 4), (2, 7), (3, 7), (3, 5), (6, 7)]",4.555447578430176,True
7,17375.04213422537,"[(0, 5), (1, 4), (1, 6), (2, 6), (3, 5), (3, 7), (6, 7)]",4.280106544494629,True
8,17898.836357850596,"[(0, 3), (0, 5), (1, 4), (1, 2), (2, 7), (2, 6), (3, 7)]",5.054466247558594,True
9,16920.546007452576,"[(0, 5), (1, 4), (1, 2), (2, 7), (3, 7), (5, 6), (6, 7)]",4.753488540649414,True
10,20067.04174033165,"[(0, 5), (1, 4), (1, 2), (2, 7), (2, 6), (3, 7), (5, 7)]",4.608280897140503,True
