STT,Best Cost,Best Tree,Time,Is Tree?
1,14920.565760004862,"[(0, 1), (0, 3), (1, 2), (1, 5), (2, 6), (2, 7), (3, 4)]",5.035401821136475,True
2,13352.184498175164,"[(0, 1), (1, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 7)]",4.315821409225464,True
3,13113.825667345782,"[(0, 1), (1, 5), (2, 7), (3, 5), (3, 4), (5, 7), (6, 7)]",5.511794805526733,True
4,12938.13183636653,"[(0, 1), (1, 7), (1, 5), (2, 6), (2, 7), (3, 5), (3, 4)]",4.813484191894531,True
5,14108.642742853772,"[(0, 1), (0, 5), (2, 7), (2, 6), (3, 5), (3, 4), (5, 7)]",4.732599973678589,True
6,14439.697756706539,"[(0, 4), (0, 1), (1, 2), (1, 5), (2, 6), (2, 7), (3, 4)]",4.3727521896362305,True
7,13580.846591384412,"[(0, 1), (1, 5), (1, 2), (2, 7), (2, 6), (3, 5), (4, 5)]",4.86356782913208,True
8,13134.534817224694,"[(0, 1), (1, 2), (1, 5), (2, 6), (2, 7), (3, 4), (3, 5)]",4.4516143798828125,True
9,12934.59722592348,"[(0, 1), (1, 5), (2, 7), (2, 6), (3, 4), (3, 5), (5, 7)]",4.70320463180542,True
10,13639.685170959061,"[(0, 5), (1, 5), (1, 2), (2, 7), (3, 5), (3, 4), (6, 7)]",4.525288820266724,True
