STT,Best Cost,Best Tree,Time,Is Tree?
1,15276.494261306112,"[(0, 5), (1, 6), (1, 2), (1, 4), (3, 5), (4, 5), (6, 7)]",4.222704172134399,True
2,14353.18743882554,"[(0, 3), (1, 2), (1, 6), (1, 5), (3, 5), (4, 5), (6, 7)]",4.405842304229736,True
3,15575.829659785764,"[(0, 3), (1, 4), (1, 2), (2, 6), (3, 5), (4, 5), (6, 7)]",4.243000507354736,True
4,16778.960080663634,"[(0, 3), (1, 2), (2, 4), (2, 6), (3, 4), (4, 5), (6, 7)]",4.156684875488281,True
5,14464.975362099818,"[(0, 3), (1, 6), (1, 5), (1, 2), (3, 4), (3, 5), (6, 7)]",4.200456619262695,True
6,14880.528268308428,"[(0, 3), (1, 6), (1, 2), (2, 4), (3, 4), (3, 5), (6, 7)]",4.32412314414978,True
7,15721.388878434065,"[(0, 3), (1, 5), (1, 2), (1, 7), (3, 5), (4, 5), (6, 7)]",4.226916790008545,True
8,16018.44393243316,"[(0, 3), (1, 2), (1, 4), (3, 5), (3, 4), (5, 6), (6, 7)]",4.295169115066528,True
9,15587.521845359885,"[(0, 3), (1, 7), (1, 4), (1, 2), (3, 5), (4, 5), (6, 7)]",3.8951656818389893,True
10,20460.75824074051,"[(0, 3), (1, 6), (1, 2), (3, 5), (3, 4), (5, 6), (6, 7)]",4.194996356964111,True
