STT,Best Cost,Best Tree,Time,Is Tree?
1,16126.966145425999,"[(0, 3), (0, 6), (0, 2), (1, 2), (3, 7), (4, 6), (4, 5)]",4.159666299819946,True
2,22858.6425648465,"[(0, 7), (0, 1), (0, 6), (2, 7), (3, 7), (4, 5), (4, 6)]",4.610804319381714,True
3,17464.54911887032,"[(0, 2), (0, 7), (1, 2), (3, 7), (4, 5), (4, 6), (6, 7)]",4.1652984619140625,True
4,16788.692221578665,"[(0, 2), (0, 6), (0, 3), (1, 2), (3, 7), (4, 6), (4, 5)]",4.9489076137542725,True
5,17487.33234196608,"[(0, 4), (0, 2), (1, 2), (2, 7), (3, 7), (4, 5), (4, 6)]",4.197556972503662,True
6,21666.850836192043,"[(0, 2), (0, 4), (0, 7), (1, 2), (3, 7), (4, 6), (4, 5)]",4.268807649612427,True
7,18338.88338040345,"[(0, 7), (0, 2), (0, 6), (1, 2), (3, 7), (4, 6), (4, 5)]",4.217731475830078,True
8,17890.690298233523,"[(0, 2), (1, 5), (1, 2), (2, 3), (3, 7), (4, 6), (4, 5)]",3.7312841415405273,True
9,18475.318658102016,"[(0, 2), (1, 2), (2, 3), (3, 6), (3, 7), (4, 5), (4, 6)]",4.1123340129852295,True
10,16788.692221578665,"[(0, 6), (0, 2), (0, 3), (1, 2), (3, 7), (4, 5), (4, 6)]",4.173393964767456,True
