STT,Best Cost,Best Tree,Time,Is Tree?
1,16193.480049738708,"[(0, 3), (0, 1), (1, 2), (1, 5), (4, 5), (4, 7), (5, 6)]",4.383785724639893,True
2,14469.737938253696,"[(0, 1), (1, 3), (1, 5), (2, 3), (2, 6), (4, 7), (4, 5)]",4.875638961791992,True
3,13822.79892871264,"[(0, 1), (1, 5), (1, 3), (2, 6), (4, 7), (4, 5), (5, 6)]",4.409892559051514,True
4,14469.737938253696,"[(0, 1), (1, 3), (1, 5), (2, 6), (2, 3), (4, 7), (4, 5)]",4.399891376495361,True
5,13822.79892871264,"[(0, 1), (1, 5), (1, 3), (2, 6), (4, 5), (4, 7), (5, 6)]",4.411343574523926,True
6,16300.669194937298,"[(0, 1), (1, 2), (1, 3), (2, 6), (4, 7), (4, 5), (5, 6)]",4.294269323348999,True
7,14995.621800547287,"[(0, 3), (0, 1), (1, 5), (1, 2), (2, 6), (4, 7), (4, 6)]",4.284708261489868,True
8,14796.74772225057,"[(0, 3), (1, 3), (1, 5), (2, 6), (4, 6), (4, 7), (5, 6)]",4.277336597442627,True
9,14352.071773020878,"[(0, 1), (1, 5), (1, 3), (2, 6), (4, 5), (4, 7), (5, 6)]",4.1121931076049805,True
10,14065.960572484964,"[(0, 1), (1, 3), (1, 5), (2, 5), (2, 6), (4, 5), (4, 7)]",4.130624532699585,True
