STT,Best Cost,Best Tree,Time,Is Tree?
1,16880.34459521611,"[(0, 2), (1, 6), (1, 3), (2, 5), (2, 7), (4, 6), (4, 5)]",4.083512544631958,True
2,15037.558393017049,"[(0, 5), (0, 2), (1, 3), (1, 6), (1, 7), (2, 7), (4, 6)]",3.9418375492095947,True
3,15159.426771557211,"[(0, 2), (1, 3), (1, 6), (1, 7), (2, 5), (2, 7), (4, 6)]",4.366456031799316,True
4,20770.688805862377,"[(0, 2), (1, 3), (1, 6), (1, 7), (2, 7), (2, 5), (4, 6)]",4.742683410644531,True
5,17482.322047203485,"[(0, 2), (1, 6), (1, 3), (1, 7), (2, 7), (2, 5), (4, 6)]",4.365159034729004,True
6,15063.68680367495,"[(0, 7), (0, 5), (0, 2), (1, 3), (1, 6), (1, 7), (4, 6)]",4.444353103637695,True
7,18070.078382576015,"[(0, 7), (0, 2), (1, 7), (1, 3), (2, 5), (3, 6), (4, 7)]",3.961228609085083,True
8,15037.558393017049,"[(0, 2), (0, 5), (1, 6), (1, 7), (1, 3), (2, 7), (4, 6)]",4.407210111618042,True
9,15063.68680367495,"[(0, 7), (0, 5), (0, 2), (1, 7), (1, 6), (1, 3), (4, 6)]",4.420287609100342,True
10,15159.426771557211,"[(0, 2), (1, 3), (1, 7), (1, 6), (2, 7), (2, 5), (4, 6)]",4.352152585983276,True
