STT,Best Cost,Best Tree,Time,Is Tree?
1,12301.637621583048,"[(0, 5), (0, 1), (1, 2), (2, 3), (3, 6), (4, 6), (6, 7)]",4.846789598464966,True
2,14195.552480601411,"[(0, 5), (0, 1), (1, 2), (1, 3), (4, 6), (5, 7), (6, 7)]",4.01701283454895,True
3,12445.737984893021,"[(0, 5), (1, 2), (1, 5), (2, 3), (3, 6), (4, 6), (6, 7)]",4.448962450027466,True
4,15990.438352075198,"[(0, 2), (0, 5), (1, 2), (1, 3), (3, 6), (4, 6), (6, 7)]",4.872507810592651,True
5,12204.94255410089,"[(0, 5), (0, 2), (1, 2), (1, 3), (3, 6), (4, 6), (6, 7)]",4.2642011642456055,True
6,13052.027161905233,"[(0, 2), (0, 5), (1, 3), (2, 3), (3, 6), (4, 6), (6, 7)]",4.742712497711182,True
7,12204.94255410089,"[(0, 2), (0, 5), (1, 3), (1, 2), (3, 6), (4, 6), (6, 7)]",4.6204447746276855,True
8,12261.746402011377,"[(0, 2), (0, 5), (1, 2), (2, 3), (3, 6), (4, 6), (6, 7)]",4.07293438911438,True
9,12433.7353762743,"[(0, 5), (1, 2), (2, 3), (2, 5), (3, 6), (4, 6), (6, 7)]",4.624571800231934,True
10,12301.637621583048,"[(0, 1), (0, 5), (1, 2), (2, 3), (3, 6), (4, 6), (6, 7)]",4.152496576309204,True
