STT,Best Cost,Best Tree,Time,Is Tree?
1,162225.50384241485,"[(0, 4), (0, 51), (0, 18), (1, 47), (1, 59), (1, 26), (2, 20), (2, 24), (2, 53), (3, 15), (4, 36), (5, 46), (6, 37), (7, 9), (7, 8), (8, 17), (9, 49), (10, 55), (10, 40), (11, 27), (11, 28), (11, 41), (12, 32), (13, 58), (14, 21), (14, 51), (14, 55), (15, 56), (16, 59), (17, 58), (17, 22), (18, 48), (19, 43), (19, 36), (20, 25), (22, 23), (22, 38), (23, 30), (23, 54), (25, 57), (27, 44), (28, 29), (28, 46), (29, 45), (29, 47), (30, 35), (30, 59), (31, 51), (32, 36), (32, 37), (33, 38), (34, 52), (34, 56), (34, 39), (37, 56), (39, 53), (42, 58), (46, 55), (50, 52)]",279.3390862941742,True
2,179144.23650518217,"[(0, 5), (0, 46), (0, 47), (1, 8), (1, 36), (2, 31), (3, 40), (3, 17), (4, 43), (4, 24), (5, 36), (5, 27), (6, 53), (7, 48), (7, 40), (7, 16), (8, 45), (8, 28), (9, 29), (10, 50), (10, 13), (11, 30), (11, 42), (11, 59), (12, 18), (14, 18), (14, 44), (15, 18), (15, 35), (17, 33), (17, 31), (19, 58), (19, 40), (19, 23), (20, 48), (20, 25), (21, 54), (22, 25), (23, 53), (24, 41), (24, 30), (26, 51), (27, 44), (28, 32), (29, 56), (29, 30), (33, 54), (34, 57), (34, 51), (36, 49), (37, 55), (38, 39), (39, 45), (41, 52), (43, 57), (43, 50), (45, 48), (46, 50), (46, 55)]",283.55998063087463,True
3,174325.2884260314,"[(0, 4), (0, 38), (1, 47), (2, 20), (3, 25), (3, 48), (3, 16), (4, 34), (4, 52), (5, 15), (6, 24), (6, 23), (7, 17), (7, 37), (7, 19), (8, 49), (8, 35), (8, 17), (9, 22), (9, 12), (10, 42), (10, 54), (10, 56), (11, 13), (11, 32), (11, 43), (12, 51), (14, 57), (15, 46), (15, 39), (16, 23), (18, 30), (20, 34), (20, 45), (21, 41), (21, 59), (23, 54), (26, 49), (27, 59), (27, 51), (27, 40), (28, 41), (28, 47), (29, 55), (30, 50), (31, 49), (33, 35), (35, 58), (36, 44), (36, 39), (41, 46), (43, 55), (43, 59), (45, 57), (45, 53), (46, 58), (47, 52), (48, 58), (50, 56)]",283.4671428203583,True
4,176294.28863391984,"[(0, 53), (0, 46), (0, 55), (1, 34), (2, 54), (3, 49), (3, 4), (3, 22), (4, 26), (4, 19), (5, 9), (5, 44), (5, 36), (6, 12), (7, 56), (7, 54), (8, 31), (8, 39), (9, 48), (10, 15), (10, 31), (11, 57), (11, 22), (11, 47), (12, 56), (13, 14), (14, 49), (15, 37), (15, 50), (16, 24), (16, 45), (17, 48), (18, 34), (18, 43), (19, 20), (21, 28), (23, 38), (24, 59), (25, 37), (25, 33), (27, 31), (28, 34), (29, 40), (30, 42), (30, 56), (30, 38), (32, 52), (35, 58), (36, 42), (36, 55), (38, 52), (39, 59), (40, 43), (40, 57), (41, 51), (43, 59), (46, 50), (49, 51), (52, 58)]",346.81978154182434,True
5,170613.7149070989,"[(0, 5), (1, 15), (1, 50), (2, 40), (2, 35), (2, 20), (3, 9), (4, 28), (4, 59), (4, 50), (5, 49), (5, 12), (6, 16), (6, 52), (7, 36), (7, 25), (7, 9), (8, 36), (9, 52), (10, 40), (10, 48), (10, 58), (11, 14), (11, 32), (11, 47), (12, 18), (13, 25), (13, 24), (15, 31), (15, 45), (17, 20), (19, 53), (19, 58), (19, 49), (21, 57), (21, 27), (21, 55), (22, 44), (23, 45), (23, 39), (23, 37), (25, 48), (26, 40), (26, 59), (28, 32), (28, 42), (29, 51), (30, 42), (32, 43), (33, 36), (33, 54), (34, 44), (38, 55), (41, 43), (44, 48), (46, 54), (51, 55), (53, 56), (57, 59)]",233.48481273651123,True
6,156774.2688149012,"[(0, 27), (0, 46), (0, 1), (2, 22), (3, 19), (3, 17), (3, 25), (4, 29), (4, 44), (4, 11), (5, 21), (5, 51), (6, 16), (6, 24), (7, 20), (7, 34), (7, 54), (8, 17), (8, 58), (9, 51), (9, 40), (10, 34), (11, 45), (12, 36), (13, 54), (14, 50), (15, 28), (16, 57), (16, 48), (18, 26), (19, 26), (20, 48), (21, 50), (22, 39), (23, 24), (25, 37), (26, 30), (27, 44), (27, 39), (28, 38), (28, 50), (29, 43), (30, 53), (30, 52), (31, 58), (32, 41), (32, 52), (32, 36), (33, 35), (34, 35), (37, 42), (39, 48), (40, 44), (41, 49), (45, 59), (46, 49), (46, 56), (47, 49), (52, 55)]",265.9828882217407,True
7,159998.17057553408,"[(0, 28), (0, 37), (0, 52), (1, 47), (1, 41), (1, 33), (2, 24), (2, 33), (3, 45), (4, 11), (4, 9), (5, 49), (6, 10), (6, 44), (6, 31), (7, 10), (8, 35), (8, 39), (8, 27), (9, 18), (10, 23), (11, 29), (12, 30), (13, 30), (14, 59), (14, 36), (14, 32), (15, 23), (15, 27), (16, 41), (16, 42), (16, 48), (17, 35), (19, 26), (19, 36), (19, 58), (20, 54), (21, 49), (22, 25), (22, 43), (22, 54), (23, 40), (25, 51), (28, 55), (29, 38), (29, 43), (30, 38), (32, 34), (34, 52), (35, 56), (36, 43), (37, 57), (38, 53), (41, 52), (42, 56), (42, 50), (45, 56), (46, 47), (47, 49)]",262.77729773521423,True
8,168964.2720480682,"[(0, 55), (1, 24), (1, 21), (2, 13), (3, 54), (4, 52), (5, 43), (6, 13), (7, 45), (8, 39), (9, 55), (9, 32), (9, 34), (10, 55), (10, 33), (11, 36), (11, 27), (12, 40), (12, 32), (12, 29), (13, 31), (14, 40), (14, 37), (15, 36), (15, 42), (16, 57), (17, 45), (17, 20), (18, 28), (18, 46), (18, 56), (19, 50), (19, 38), (19, 31), (20, 58), (21, 49), (22, 54), (23, 58), (23, 53), (25, 33), (26, 33), (29, 44), (30, 52), (31, 45), (32, 41), (34, 49), (35, 51), (36, 49), (38, 48), (39, 48), (40, 54), (41, 50), (41, 47), (43, 51), (43, 50), (44, 57), (46, 47), (46, 52), (51, 59)]",299.9449107646942,True
9,152043.66476996182,"[(0, 59), (0, 51), (0, 36), (1, 43), (2, 58), (3, 48), (4, 52), (4, 6), (4, 47), (5, 57), (7, 26), (7, 29), (7, 48), (8, 34), (8, 32), (8, 19), (9, 27), (10, 40), (10, 54), (11, 15), (11, 39), (12, 18), (12, 39), (12, 36), (13, 19), (14, 43), (14, 42), (14, 40), (16, 24), (17, 35), (18, 27), (20, 32), (21, 51), (21, 32), (22, 25), (22, 45), (23, 48), (24, 30), (25, 33), (27, 56), (28, 42), (29, 40), (30, 58), (30, 47), (31, 34), (33, 58), (33, 35), (34, 46), (37, 49), (38, 39), (41, 55), (42, 52), (43, 49), (44, 56), (44, 57), (47, 50), (49, 53), (50, 55), (55, 56)]",276.5569996833801,True
10,167080.61459091812,"[(0, 9), (0, 52), (1, 42), (1, 2), (1, 23), (2, 16), (3, 34), (3, 20), (3, 45), (4, 12), (4, 36), (5, 38), (6, 37), (7, 36), (8, 30), (9, 26), (9, 30), (10, 34), (11, 46), (11, 12), (12, 31), (13, 17), (14, 51), (15, 56), (15, 36), (16, 33), (16, 24), (17, 59), (17, 20), (18, 47), (18, 27), (19, 42), (20, 25), (21, 59), (22, 25), (23, 48), (25, 39), (26, 54), (26, 44), (28, 51), (28, 43), (29, 47), (30, 46), (31, 40), (31, 53), (32, 46), (35, 58), (37, 56), (37, 41), (38, 49), (40, 55), (40, 59), (41, 51), (41, 50), (42, 58), (44, 57), (45, 48), (47, 55), (49, 55)]",280.36141300201416,True
