STT,Best Cost,Best Tree,Time,Is Tree?
1,156654.1167703322,"[(0, 19), (1, 12), (2, 4), (2, 43), (2, 54), (3, 46), (3, 22), (4, 5), (4, 15), (5, 6), (5, 50), (6, 34), (7, 47), (7, 23), (7, 10), (8, 51), (9, 31), (9, 18), (9, 26), (11, 57), (11, 26), (12, 43), (13, 20), (13, 23), (14, 40), (14, 25), (15, 30), (16, 52), (17, 18), (17, 28), (18, 33), (19, 53), (19, 39), (20, 44), (20, 59), (21, 56), (22, 53), (22, 36), (24, 51), (24, 53), (27, 52), (29, 48), (30, 36), (32, 35), (32, 58), (33, 54), (33, 37), (34, 41), (34, 52), (35, 47), (38, 43), (38, 40), (42, 54), (44, 55), (45, 46), (46, 56), (48, 59), (49, 51), (55, 56)]",271.42922592163086,True
2,174906.98989312243,"[(0, 5), (0, 4), (0, 2), (1, 3), (2, 31), (3, 59), (3, 11), (4, 29), (5, 18), (5, 14), (6, 17), (6, 29), (7, 8), (7, 34), (8, 25), (9, 15), (10, 16), (12, 53), (12, 39), (13, 34), (13, 42), (15, 50), (15, 52), (16, 41), (16, 51), (17, 27), (17, 30), (18, 47), (18, 32), (19, 30), (19, 59), (20, 29), (20, 41), (21, 56), (21, 50), (22, 45), (23, 46), (23, 53), (24, 30), (24, 48), (26, 54), (27, 34), (28, 33), (32, 49), (33, 36), (33, 54), (35, 39), (36, 55), (37, 47), (38, 48), (39, 54), (40, 51), (43, 49), (44, 52), (45, 53), (46, 48), (46, 50), (47, 58), (55, 57)]",271.96678042411804,True
3,164670.03211727334,"[(0, 39), (0, 37), (0, 4), (1, 12), (1, 53), (2, 52), (2, 35), (3, 38), (3, 19), (5, 50), (5, 27), (6, 47), (7, 55), (7, 56), (7, 20), (8, 40), (8, 59), (9, 26), (10, 14), (10, 56), (11, 38), (11, 39), (12, 57), (12, 45), (13, 35), (13, 48), (14, 25), (14, 30), (15, 24), (16, 46), (17, 32), (17, 31), (17, 28), (18, 54), (18, 46), (19, 53), (19, 21), (21, 22), (23, 33), (23, 54), (24, 57), (26, 56), (27, 34), (28, 51), (29, 47), (31, 43), (31, 40), (33, 42), (33, 47), (34, 38), (35, 44), (36, 46), (39, 43), (40, 54), (41, 58), (43, 52), (45, 55), (49, 58), (51, 58)]",299.184951543808,True
4,181416.91761229016,"[(0, 12), (0, 40), (1, 56), (1, 46), (1, 52), (2, 14), (2, 28), (3, 31), (3, 4), (3, 44), (4, 10), (5, 20), (5, 38), (6, 8), (7, 8), (7, 24), (8, 19), (9, 43), (9, 19), (10, 24), (11, 16), (11, 30), (11, 14), (12, 22), (12, 16), (13, 16), (15, 59), (15, 24), (17, 18), (17, 26), (18, 40), (19, 39), (20, 21), (21, 30), (22, 48), (22, 45), (23, 47), (23, 30), (25, 56), (25, 35), (25, 57), (27, 35), (27, 54), (29, 32), (31, 36), (32, 47), (33, 51), (33, 46), (34, 46), (35, 48), (37, 49), (41, 58), (41, 42), (42, 51), (43, 53), (43, 55), (48, 49), (50, 55), (55, 56)]",322.32348108291626,True
5,178134.5165731534,"[(0, 40), (1, 46), (1, 25), (2, 11), (3, 15), (3, 50), (3, 39), (4, 24), (4, 34), (4, 6), (5, 15), (5, 27), (5, 45), (6, 52), (7, 19), (7, 43), (8, 39), (9, 58), (9, 33), (9, 40), (10, 36), (10, 50), (10, 19), (11, 55), (12, 20), (12, 22), (13, 27), (14, 38), (15, 54), (16, 59), (17, 38), (17, 43), (18, 49), (18, 35), (19, 44), (20, 53), (21, 57), (22, 46), (23, 58), (23, 27), (23, 26), (26, 29), (28, 41), (30, 48), (31, 47), (31, 32), (32, 41), (32, 42), (33, 47), (33, 59), (37, 43), (46, 56), (48, 54), (49, 53), (49, 51), (51, 54), (52, 56), (53, 57), (55, 56)]",301.6494541168213,True
6,170223.52080669947,"[(0, 31), (0, 52), (0, 16), (1, 19), (2, 47), (3, 55), (3, 45), (4, 16), (5, 45), (5, 54), (6, 48), (7, 56), (7, 59), (7, 25), (8, 14), (9, 54), (9, 11), (9, 17), (10, 38), (11, 43), (11, 40), (12, 31), (13, 55), (13, 34), (14, 46), (14, 15), (15, 21), (15, 36), (16, 30), (18, 58), (19, 53), (20, 21), (21, 39), (22, 50), (23, 31), (24, 59), (24, 43), (26, 42), (26, 39), (26, 51), (27, 58), (27, 45), (28, 47), (29, 35), (30, 48), (32, 37), (33, 37), (33, 35), (36, 56), (37, 58), (38, 43), (38, 47), (40, 52), (41, 42), (44, 52), (49, 51), (50, 57), (53, 54), (56, 57)]",397.1622664928436,True
7,179530.14662159648,"[(0, 15), (1, 12), (1, 48), (2, 23), (2, 58), (2, 35), (3, 16), (3, 44), (4, 26), (4, 29), (4, 43), (5, 48), (5, 15), (6, 34), (6, 18), (6, 31), (7, 43), (7, 50), (7, 42), (8, 38), (8, 46), (8, 55), (9, 58), (10, 11), (10, 53), (11, 22), (11, 34), (13, 53), (13, 38), (14, 50), (14, 45), (15, 20), (16, 48), (16, 25), (17, 37), (17, 35), (18, 47), (19, 24), (19, 52), (21, 56), (21, 30), (21, 57), (22, 24), (23, 56), (25, 30), (25, 36), (26, 51), (27, 58), (28, 54), (29, 34), (29, 32), (30, 59), (32, 33), (32, 49), (36, 40), (37, 39), (41, 54), (46, 56), (46, 54)]",301.07252979278564,True
8,181382.65532579305,"[(0, 53), (1, 43), (2, 59), (2, 46), (2, 33), (3, 22), (3, 55), (4, 53), (4, 5), (5, 27), (6, 27), (7, 55), (7, 12), (7, 41), (8, 19), (8, 53), (8, 41), (9, 36), (9, 15), (10, 14), (11, 23), (11, 12), (12, 56), (13, 35), (13, 56), (14, 51), (14, 23), (15, 33), (15, 34), (16, 54), (16, 59), (17, 44), (17, 38), (18, 26), (19, 43), (19, 44), (20, 25), (20, 48), (21, 30), (21, 24), (23, 58), (24, 40), (25, 59), (26, 35), (28, 55), (29, 49), (31, 45), (31, 38), (32, 54), (33, 40), (34, 49), (34, 47), (36, 52), (37, 54), (38, 42), (39, 52), (43, 52), (45, 50), (45, 57)]",314.88686752319336,True
9,162555.53830308001,"[(0, 32), (1, 53), (2, 32), (3, 16), (3, 25), (4, 47), (5, 16), (6, 13), (7, 15), (7, 30), (8, 38), (9, 38), (9, 10), (10, 53), (10, 36), (11, 43), (12, 52), (13, 41), (14, 34), (14, 28), (15, 46), (16, 39), (17, 27), (17, 33), (18, 49), (18, 26), (19, 57), (19, 52), (19, 44), (20, 23), (20, 47), (20, 55), (21, 45), (21, 47), (21, 42), (22, 55), (22, 57), (23, 32), (23, 49), (24, 56), (26, 29), (27, 46), (27, 48), (29, 37), (30, 43), (31, 49), (31, 53), (31, 39), (34, 51), (34, 54), (35, 51), (35, 58), (36, 56), (36, 41), (38, 51), (40, 41), (43, 59), (46, 55), (50, 57)]",375.36899495124817,True
10,166254.87937547572,"[(0, 31), (0, 48), (0, 54), (1, 22), (2, 9), (2, 53), (3, 50), (3, 10), (3, 52), (4, 48), (4, 15), (4, 42), (5, 41), (5, 15), (6, 40), (6, 27), (7, 20), (7, 59), (8, 49), (9, 23), (9, 14), (10, 21), (10, 15), (11, 36), (11, 22), (12, 55), (13, 38), (16, 38), (16, 29), (16, 37), (17, 40), (18, 50), (19, 48), (20, 44), (21, 25), (23, 43), (23, 49), (24, 50), (25, 55), (25, 36), (26, 27), (26, 32), (27, 51), (28, 46), (28, 31), (29, 47), (30, 46), (33, 34), (33, 58), (35, 49), (35, 56), (35, 51), (36, 38), (39, 59), (43, 59), (43, 45), (47, 58), (51, 54), (55, 57)]",280.67486906051636,True
