STT,Best Cost,Best Tree,Time,Is Tree?
1,147721.47421219508,"[(0, 21), (1, 13), (2, 13), (3, 56), (3, 28), (3, 25), (4, 20), (5, 24), (5, 31), (6, 55), (6, 53), (7, 58), (7, 35), (7, 8), (9, 14), (10, 22), (10, 34), (11, 52), (11, 33), (11, 45), (12, 44), (12, 26), (13, 25), (14, 35), (14, 51), (15, 29), (16, 27), (16, 37), (17, 30), (18, 27), (19, 59), (20, 47), (21, 41), (21, 45), (23, 48), (23, 40), (23, 42), (24, 53), (24, 58), (26, 51), (27, 52), (29, 50), (30, 58), (32, 59), (34, 54), (34, 57), (36, 41), (37, 50), (38, 50), (38, 56), (39, 43), (39, 49), (40, 43), (40, 55), (44, 47), (45, 46), (46, 54), (46, 51), (57, 59)]",328.8310298919678,True
2,159717.56762043867,"[(0, 30), (0, 38), (0, 53), (1, 21), (1, 6), (2, 32), (2, 44), (2, 22), (3, 48), (4, 12), (5, 59), (6, 15), (6, 38), (7, 10), (8, 51), (8, 17), (8, 28), (9, 22), (10, 31), (10, 33), (11, 46), (11, 50), (12, 59), (12, 35), (13, 29), (14, 31), (14, 49), (14, 54), (15, 36), (15, 16), (16, 42), (16, 20), (18, 47), (19, 32), (20, 27), (20, 47), (21, 45), (23, 36), (23, 40), (24, 52), (24, 57), (24, 58), (25, 49), (26, 56), (29, 50), (29, 54), (32, 38), (34, 52), (34, 42), (35, 56), (36, 54), (37, 58), (39, 48), (40, 55), (41, 53), (42, 48), (43, 51), (44, 51), (49, 59)]",328.7028193473816,True
3,175065.8936550513,"[(0, 10), (0, 7), (0, 18), (1, 13), (1, 32), (2, 58), (3, 43), (3, 23), (3, 8), (4, 14), (4, 16), (5, 31), (5, 59), (5, 45), (6, 50), (6, 15), (6, 33), (7, 31), (7, 48), (9, 14), (9, 39), (9, 24), (11, 44), (12, 52), (14, 32), (15, 54), (16, 45), (16, 21), (17, 34), (18, 42), (19, 56), (20, 47), (21, 52), (21, 28), (22, 56), (22, 23), (22, 30), (24, 46), (24, 33), (25, 43), (26, 51), (27, 53), (28, 29), (30, 55), (30, 47), (31, 49), (34, 49), (34, 36), (35, 59), (37, 43), (37, 44), (38, 55), (40, 59), (41, 45), (46, 51), (47, 53), (48, 56), (48, 58), (55, 57)]",328.4159445762634,True
4,160601.2260700274,"[(0, 58), (1, 31), (1, 49), (1, 35), (2, 7), (3, 5), (3, 4), (4, 41), (4, 59), (5, 57), (6, 48), (7, 57), (7, 13), (8, 28), (9, 33), (9, 10), (9, 29), (10, 54), (10, 36), (11, 55), (12, 55), (12, 32), (12, 31), (14, 32), (14, 48), (15, 30), (16, 45), (17, 53), (17, 51), (18, 28), (19, 43), (19, 53), (19, 21), (20, 58), (22, 54), (23, 24), (23, 40), (24, 36), (25, 43), (26, 58), (26, 56), (27, 53), (27, 57), (27, 31), (28, 39), (29, 34), (30, 44), (37, 52), (38, 56), (38, 49), (38, 39), (42, 52), (43, 50), (44, 51), (44, 52), (45, 50), (46, 50), (46, 47), (54, 55)]",338.31462049484253,True
5,159992.78302939702,"[(0, 52), (0, 57), (0, 8), (1, 25), (2, 13), (2, 3), (2, 26), (3, 55), (3, 51), (4, 17), (4, 40), (5, 42), (6, 21), (7, 43), (7, 12), (9, 36), (10, 47), (11, 15), (11, 43), (14, 56), (14, 49), (14, 38), (15, 50), (15, 17), (16, 17), (16, 28), (18, 33), (18, 36), (19, 39), (19, 37), (19, 57), (20, 44), (21, 25), (22, 34), (23, 58), (23, 35), (24, 53), (25, 39), (26, 32), (27, 37), (29, 44), (30, 45), (30, 54), (31, 33), (31, 48), (32, 48), (33, 53), (34, 54), (34, 39), (38, 59), (38, 58), (41, 53), (41, 44), (42, 47), (43, 49), (45, 46), (46, 47), (46, 55), (48, 56)]",381.92432022094727,True
6,154486.18129067955,"[(0, 24), (0, 58), (1, 15), (1, 51), (2, 43), (2, 14), (2, 40), (3, 32), (3, 17), (4, 43), (4, 35), (5, 49), (5, 33), (6, 53), (6, 51), (7, 56), (7, 52), (8, 57), (9, 52), (10, 21), (10, 32), (10, 22), (11, 19), (11, 39), (11, 36), (12, 31), (13, 24), (13, 59), (15, 54), (15, 27), (16, 29), (17, 49), (18, 27), (18, 20), (20, 37), (21, 28), (21, 41), (23, 38), (25, 34), (26, 46), (29, 45), (30, 37), (31, 43), (31, 57), (32, 38), (34, 35), (34, 54), (35, 48), (37, 46), (38, 58), (39, 48), (39, 55), (42, 54), (44, 51), (44, 47), (44, 50), (45, 47), (46, 52), (47, 58)]",370.5575761795044,True
7,160674.324199209,"[(0, 28), (1, 43), (1, 31), (2, 34), (3, 49), (3, 58), (4, 12), (4, 23), (5, 31), (6, 46), (6, 22), (7, 35), (7, 26), (7, 44), (8, 38), (8, 9), (8, 41), (10, 45), (10, 58), (11, 53), (12, 25), (13, 25), (13, 50), (13, 57), (14, 58), (14, 19), (15, 36), (16, 18), (16, 27), (16, 53), (17, 43), (17, 18), (18, 20), (20, 33), (20, 41), (21, 53), (21, 47), (21, 39), (22, 38), (24, 35), (25, 34), (28, 50), (29, 30), (29, 45), (29, 37), (30, 34), (32, 51), (35, 57), (36, 51), (37, 54), (40, 55), (41, 52), (42, 47), (42, 45), (48, 49), (49, 51), (55, 59), (56, 59), (56, 57)]",295.3325731754303,True
8,176497.19304796762,"[(0, 24), (0, 40), (1, 57), (2, 3), (3, 23), (3, 58), (4, 15), (4, 13), (4, 55), (5, 7), (6, 19), (6, 27), (7, 12), (7, 24), (8, 41), (9, 53), (10, 39), (10, 20), (10, 25), (11, 47), (11, 16), (11, 43), (12, 31), (12, 26), (14, 56), (15, 18), (15, 35), (16, 44), (17, 33), (18, 44), (19, 50), (20, 21), (21, 59), (22, 45), (22, 51), (22, 37), (24, 53), (25, 49), (27, 42), (27, 36), (28, 38), (29, 41), (29, 35), (30, 57), (32, 57), (32, 33), (33, 52), (34, 51), (36, 46), (37, 54), (38, 59), (39, 51), (39, 48), (42, 45), (42, 56), (45, 53), (47, 50), (50, 52), (52, 58)]",350.56901383399963,True
9,165217.3051624232,"[(0, 57), (0, 7), (0, 44), (1, 14), (1, 4), (2, 49), (3, 56), (3, 6), (3, 55), (5, 49), (5, 40), (6, 54), (6, 36), (7, 43), (8, 21), (9, 49), (9, 37), (10, 32), (11, 15), (11, 33), (12, 22), (12, 39), (12, 19), (13, 35), (14, 51), (15, 47), (15, 36), (16, 52), (16, 40), (16, 26), (17, 34), (18, 54), (18, 30), (19, 53), (20, 27), (21, 34), (21, 26), (23, 57), (24, 55), (25, 32), (25, 42), (27, 47), (27, 28), (28, 39), (29, 50), (31, 56), (31, 57), (32, 35), (37, 42), (37, 46), (38, 56), (38, 42), (41, 46), (41, 45), (47, 50), (48, 59), (48, 51), (54, 58), (55, 59)]",335.7918450832367,True
10,144736.2104832973,"[(0, 19), (0, 48), (0, 17), (1, 13), (2, 38), (3, 58), (3, 32), (4, 59), (5, 36), (6, 58), (6, 36), (6, 55), (7, 35), (7, 57), (7, 15), (8, 56), (8, 38), (8, 45), (9, 11), (10, 16), (11, 16), (11, 27), (12, 43), (12, 24), (13, 49), (14, 35), (15, 42), (16, 18), (17, 55), (17, 46), (18, 20), (19, 20), (19, 21), (20, 50), (22, 29), (23, 38), (25, 31), (25, 27), (26, 36), (27, 51), (28, 39), (29, 52), (30, 41), (33, 37), (34, 46), (34, 53), (37, 54), (39, 59), (39, 47), (40, 51), (40, 59), (40, 56), (41, 54), (43, 49), (44, 53), (49, 55), (52, 53), (54, 58), (56, 57)]",351.44950222969055,True
