STT,Best Cost,Best Tree,Time,Is Tree?
1,153539.6643077255,"[(0, 38), (1, 25), (1, 41), (2, 47), (2, 5), (2, 4), (3, 49), (4, 20), (4, 30), (5, 55), (5, 35), (6, 29), (6, 32), (6, 45), (7, 20), (8, 53), (8, 12), (9, 58), (10, 15), (11, 21), (11, 23), (11, 51), (13, 53), (14, 36), (15, 22), (16, 55), (17, 31), (17, 25), (17, 18), (19, 21), (20, 38), (21, 45), (22, 59), (24, 51), (25, 33), (26, 40), (27, 40), (28, 47), (32, 50), (33, 53), (33, 45), (34, 46), (34, 36), (35, 42), (36, 39), (37, 44), (38, 57), (40, 46), (41, 44), (42, 50), (43, 47), (43, 54), (43, 52), (44, 56), (46, 58), (48, 51), (49, 50), (54, 59), (54, 58)]",192.9762418270111,True
2,190808.22878030105,"[(0, 44), (0, 16), (0, 43), (1, 46), (1, 18), (2, 46), (2, 13), (2, 42), (3, 40), (4, 19), (5, 35), (6, 51), (7, 26), (7, 12), (8, 56), (8, 25), (9, 35), (10, 33), (11, 50), (11, 32), (11, 24), (12, 44), (12, 37), (13, 33), (13, 21), (14, 15), (15, 47), (15, 16), (17, 41), (17, 52), (18, 50), (18, 54), (19, 51), (20, 48), (20, 53), (22, 58), (23, 50), (24, 34), (24, 28), (25, 48), (26, 57), (26, 31), (27, 51), (27, 47), (29, 34), (29, 48), (30, 32), (31, 42), (33, 55), (35, 39), (36, 59), (36, 40), (36, 42), (38, 45), (39, 40), (41, 56), (44, 58), (45, 58), (49, 56)]",179.67751049995422,True
3,166858.51138567575,"[(0, 14), (0, 10), (0, 58), (1, 41), (2, 28), (2, 46), (3, 37), (4, 50), (4, 47), (5, 58), (6, 36), (6, 23), (6, 50), (7, 16), (7, 55), (7, 41), (8, 52), (9, 18), (11, 45), (11, 25), (11, 20), (12, 39), (12, 17), (13, 34), (14, 39), (14, 27), (15, 16), (15, 24), (16, 21), (18, 49), (18, 57), (19, 46), (19, 40), (21, 26), (22, 45), (23, 29), (24, 29), (24, 48), (25, 26), (26, 57), (27, 40), (29, 51), (30, 42), (30, 58), (30, 36), (31, 52), (32, 38), (33, 50), (34, 53), (35, 53), (35, 40), (37, 53), (38, 46), (43, 59), (43, 54), (44, 54), (49, 59), (49, 52), (54, 56)]",210.09161114692688,True
4,168310.16956810062,"[(0, 38), (0, 28), (1, 43), (2, 39), (2, 48), (2, 20), (3, 15), (4, 47), (4, 34), (5, 36), (5, 59), (5, 14), (6, 47), (7, 45), (7, 33), (7, 35), (8, 46), (9, 31), (10, 56), (10, 37), (11, 28), (12, 21), (13, 25), (13, 38), (14, 55), (14, 15), (15, 39), (16, 45), (17, 33), (18, 26), (18, 49), (18, 58), (19, 36), (21, 42), (21, 39), (22, 59), (23, 57), (23, 51), (23, 28), (24, 42), (24, 29), (26, 38), (26, 43), (27, 44), (27, 32), (29, 53), (30, 43), (30, 52), (31, 46), (32, 50), (33, 57), (37, 58), (40, 57), (41, 44), (42, 46), (44, 55), (47, 50), (50, 51), (53, 54)]",224.06827521324158,True
5,181115.48928719774,"[(0, 44), (0, 49), (1, 49), (2, 15), (2, 47), (2, 28), (3, 44), (3, 35), (3, 22), (4, 6), (5, 33), (5, 14), (6, 48), (6, 29), (7, 12), (7, 27), (8, 56), (8, 55), (9, 21), (10, 26), (10, 37), (10, 59), (11, 20), (11, 36), (11, 45), (12, 25), (12, 28), (13, 42), (15, 40), (16, 17), (16, 31), (16, 39), (17, 57), (18, 46), (19, 46), (19, 58), (19, 28), (21, 45), (23, 34), (24, 47), (25, 53), (25, 35), (26, 56), (26, 43), (30, 40), (31, 43), (32, 50), (33, 51), (33, 42), (34, 48), (37, 44), (38, 54), (41, 59), (42, 57), (45, 51), (47, 48), (50, 58), (52, 54), (54, 58)]",204.14631056785583,True
6,177780.7172229797,"[(0, 18), (0, 59), (0, 35), (1, 25), (2, 45), (3, 46), (4, 29), (4, 57), (5, 30), (5, 9), (6, 29), (6, 45), (7, 22), (7, 21), (8, 52), (8, 12), (9, 27), (10, 27), (10, 48), (10, 53), (11, 48), (11, 24), (12, 40), (12, 16), (13, 51), (13, 34), (14, 40), (15, 38), (17, 54), (17, 56), (17, 58), (18, 47), (19, 30), (20, 27), (20, 40), (20, 23), (21, 36), (22, 53), (25, 26), (26, 46), (26, 55), (28, 42), (28, 51), (28, 48), (31, 56), (32, 53), (33, 49), (33, 50), (35, 37), (35, 38), (37, 39), (37, 52), (38, 44), (39, 50), (41, 44), (43, 59), (46, 56), (51, 55), (55, 57)]",202.87938857078552,True
7,189010.5463847652,"[(0, 21), (0, 27), (1, 31), (1, 26), (2, 12), (2, 19), (2, 16), (3, 59), (3, 52), (3, 35), (4, 33), (5, 47), (6, 39), (7, 24), (8, 41), (8, 12), (8, 49), (9, 16), (10, 48), (11, 40), (13, 29), (13, 43), (14, 42), (15, 24), (15, 50), (15, 30), (16, 32), (17, 53), (17, 57), (17, 37), (18, 51), (18, 22), (19, 31), (20, 32), (21, 45), (23, 26), (24, 51), (25, 43), (25, 57), (26, 59), (28, 58), (28, 33), (29, 40), (30, 47), (30, 45), (31, 43), (33, 39), (34, 48), (34, 51), (36, 55), (38, 49), (41, 46), (41, 56), (42, 45), (44, 55), (44, 54), (47, 53), (49, 58), (55, 57)]",224.34018087387085,True
8,163496.32176794976,"[(0, 42), (1, 59), (2, 21), (2, 28), (2, 42), (3, 17), (3, 18), (3, 40), (4, 6), (4, 51), (5, 50), (5, 9), (5, 8), (6, 32), (7, 19), (7, 16), (8, 49), (10, 23), (11, 50), (11, 32), (11, 36), (12, 27), (12, 14), (13, 14), (13, 24), (13, 29), (15, 16), (15, 23), (16, 53), (17, 52), (20, 47), (20, 34), (21, 25), (21, 39), (22, 28), (22, 50), (23, 48), (24, 38), (24, 53), (25, 57), (25, 26), (26, 44), (26, 43), (30, 34), (31, 38), (33, 43), (34, 36), (35, 51), (36, 48), (37, 41), (37, 57), (37, 55), (41, 56), (43, 52), (44, 58), (45, 48), (46, 54), (46, 57), (52, 59)]",199.86202955245972,True
9,159882.32718227815,"[(0, 55), (1, 3), (1, 38), (2, 57), (2, 30), (3, 52), (4, 28), (4, 48), (5, 46), (5, 29), (5, 42), (6, 14), (6, 32), (7, 12), (7, 10), (8, 36), (8, 52), (9, 49), (10, 53), (10, 21), (11, 35), (11, 20), (13, 55), (13, 36), (13, 51), (15, 36), (15, 30), (15, 50), (16, 45), (16, 53), (17, 51), (17, 44), (17, 46), (18, 44), (19, 23), (20, 23), (21, 58), (22, 58), (24, 28), (25, 55), (26, 49), (26, 44), (27, 45), (29, 48), (29, 39), (30, 32), (31, 52), (31, 43), (33, 42), (34, 48), (34, 45), (35, 51), (35, 56), (37, 47), (37, 54), (39, 41), (40, 42), (46, 59), (49, 54)]",174.38859963417053,True
10,180064.51143585565,"[(0, 11), (0, 53), (0, 58), (1, 56), (2, 32), (3, 23), (3, 37), (3, 54), (4, 48), (4, 21), (4, 59), (5, 14), (5, 30), (5, 9), (6, 21), (6, 27), (7, 23), (7, 33), (8, 14), (10, 48), (10, 47), (12, 26), (13, 38), (15, 46), (16, 29), (16, 33), (17, 44), (18, 44), (18, 41), (18, 49), (19, 53), (19, 50), (19, 20), (21, 57), (22, 40), (23, 45), (24, 48), (25, 27), (26, 39), (28, 58), (28, 42), (28, 35), (30, 45), (31, 37), (31, 57), (32, 42), (33, 39), (34, 40), (36, 50), (37, 41), (38, 40), (38, 46), (39, 46), (42, 55), (43, 56), (44, 55), (45, 51), (52, 59), (56, 58)]",189.7034306526184,True
