STT,Best Cost,Best Tree,Time,Is Tree?
1,169669.99473180095,"[(0, 46), (0, 12), (0, 4), (1, 41), (1, 27), (2, 50), (2, 54), (3, 55), (3, 7), (5, 23), (6, 15), (7, 53), (8, 37), (9, 42), (9, 14), (10, 33), (11, 57), (11, 56), (12, 38), (12, 59), (13, 54), (14, 25), (14, 55), (15, 36), (16, 44), (16, 57), (16, 25), (17, 22), (18, 20), (19, 32), (19, 43), (20, 51), (20, 36), (21, 33), (21, 52), (21, 27), (22, 45), (23, 47), (24, 37), (25, 38), (26, 48), (28, 31), (29, 59), (30, 56), (30, 37), (30, 31), (32, 36), (32, 45), (33, 35), (34, 40), (35, 49), (38, 45), (39, 47), (39, 40), (41, 47), (48, 57), (50, 55), (50, 52), (58, 59)]",284.47321367263794,True
2,170179.5588277953,"[(0, 55), (1, 37), (2, 3), (2, 13), (2, 32), (3, 17), (3, 53), (4, 49), (4, 38), (5, 59), (6, 15), (7, 45), (8, 11), (9, 58), (9, 14), (10, 30), (10, 18), (11, 45), (11, 50), (12, 44), (12, 48), (13, 52), (14, 34), (14, 36), (15, 16), (15, 49), (16, 33), (16, 30), (19, 35), (19, 40), (20, 50), (21, 57), (21, 53), (22, 46), (22, 56), (23, 58), (24, 31), (25, 43), (26, 47), (27, 29), (28, 51), (29, 37), (29, 56), (30, 31), (31, 43), (32, 34), (33, 42), (34, 35), (35, 46), (37, 49), (39, 55), (41, 46), (44, 54), (45, 56), (47, 58), (47, 48), (50, 59), (51, 57), (52, 55)]",272.19373774528503,True
3,176651.8687810334,"[(0, 46), (0, 36), (1, 49), (1, 43), (1, 27), (2, 6), (2, 55), (2, 10), (3, 19), (3, 50), (3, 22), (4, 24), (4, 44), (5, 11), (5, 51), (6, 24), (6, 30), (7, 9), (8, 57), (9, 42), (9, 13), (10, 16), (10, 21), (11, 52), (11, 44), (12, 59), (12, 20), (14, 40), (14, 20), (15, 47), (16, 54), (17, 46), (17, 48), (18, 30), (18, 29), (21, 41), (21, 33), (22, 53), (22, 56), (23, 58), (24, 47), (25, 42), (26, 47), (27, 35), (28, 31), (28, 44), (28, 58), (29, 49), (29, 48), (30, 38), (32, 46), (32, 34), (33, 59), (35, 39), (37, 56), (38, 45), (42, 57), (51, 57), (53, 55)]",301.4300785064697,True
4,162382.69542230526,"[(0, 2), (0, 11), (1, 58), (2, 14), (2, 25), (3, 13), (3, 23), (3, 22), (4, 45), (5, 7), (5, 46), (5, 47), (6, 20), (6, 24), (6, 43), (7, 33), (8, 29), (8, 21), (9, 44), (9, 21), (10, 28), (10, 16), (11, 59), (11, 17), (12, 37), (12, 40), (13, 36), (13, 52), (14, 54), (14, 55), (15, 47), (15, 34), (16, 35), (16, 31), (17, 26), (17, 38), (18, 58), (19, 27), (19, 30), (20, 26), (20, 57), (21, 59), (24, 31), (24, 37), (25, 42), (29, 41), (30, 32), (30, 50), (31, 58), (32, 45), (33, 52), (36, 49), (37, 46), (38, 45), (39, 44), (44, 51), (48, 49), (53, 57), (56, 57)]",300.7199811935425,True
5,169257.007538472,"[(0, 29), (1, 5), (1, 18), (2, 46), (2, 4), (2, 38), (3, 44), (3, 13), (4, 56), (4, 59), (6, 12), (6, 15), (7, 54), (7, 57), (8, 40), (9, 22), (10, 38), (10, 14), (10, 27), (11, 34), (12, 19), (12, 38), (13, 33), (16, 32), (16, 39), (17, 57), (18, 47), (19, 42), (19, 40), (20, 37), (20, 45), (21, 25), (22, 45), (23, 52), (24, 41), (24, 30), (24, 47), (25, 32), (25, 34), (26, 58), (26, 49), (28, 37), (29, 48), (31, 41), (31, 39), (31, 37), (32, 36), (33, 36), (35, 53), (36, 55), (39, 52), (40, 43), (41, 42), (44, 51), (46, 57), (47, 58), (48, 58), (49, 53), (50, 55)]",354.2795412540436,True
6,160938.76669292277,"[(0, 13), (1, 18), (1, 15), (2, 16), (3, 22), (3, 36), (3, 52), (4, 46), (4, 30), (5, 59), (5, 34), (6, 31), (6, 26), (6, 29), (7, 42), (7, 54), (7, 56), (8, 59), (9, 22), (9, 53), (10, 45), (10, 39), (10, 50), (11, 12), (11, 44), (12, 55), (13, 38), (13, 42), (14, 54), (16, 56), (16, 57), (17, 57), (18, 47), (18, 48), (19, 27), (20, 42), (21, 52), (23, 41), (24, 29), (25, 55), (26, 59), (27, 35), (28, 34), (29, 37), (30, 41), (31, 56), (31, 35), (32, 50), (33, 38), (35, 45), (40, 57), (43, 47), (43, 46), (45, 51), (46, 51), (48, 49), (48, 58), (50, 53), (54, 55)]",312.18596506118774,True
7,174178.91666764347,"[(0, 52), (1, 35), (1, 18), (1, 48), (2, 36), (2, 56), (3, 44), (3, 57), (4, 38), (5, 26), (5, 23), (5, 41), (6, 19), (7, 33), (8, 40), (8, 43), (8, 12), (9, 25), (10, 57), (11, 23), (11, 22), (13, 51), (14, 42), (14, 19), (14, 45), (15, 18), (16, 40), (17, 30), (17, 29), (19, 30), (20, 37), (20, 51), (20, 54), (21, 45), (21, 35), (22, 39), (22, 42), (23, 47), (24, 26), (25, 44), (26, 46), (27, 58), (27, 37), (27, 57), (28, 58), (28, 31), (29, 33), (30, 59), (32, 53), (32, 55), (34, 53), (34, 50), (34, 37), (35, 40), (36, 44), (38, 50), (42, 51), (49, 58), (52, 55)]",284.37699460983276,True
8,162578.2434023695,"[(0, 4), (0, 10), (0, 48), (1, 2), (1, 40), (1, 58), (2, 54), (2, 55), (3, 38), (3, 30), (5, 11), (6, 28), (6, 27), (7, 54), (7, 20), (8, 39), (8, 26), (9, 10), (10, 57), (11, 42), (12, 59), (13, 57), (14, 50), (14, 34), (14, 52), (15, 17), (16, 36), (16, 38), (17, 19), (18, 24), (18, 28), (19, 51), (19, 53), (20, 30), (20, 46), (21, 59), (22, 45), (22, 38), (23, 47), (24, 33), (25, 50), (29, 47), (29, 48), (31, 48), (32, 44), (33, 44), (33, 54), (35, 44), (37, 40), (39, 59), (39, 47), (41, 53), (42, 45), (43, 51), (45, 50), (46, 49), (51, 57), (52, 53), (52, 56)]",326.1178171634674,True
9,186287.5510703189,"[(0, 9), (1, 17), (2, 44), (3, 21), (4, 51), (4, 49), (4, 50), (5, 29), (5, 6), (7, 9), (8, 43), (8, 37), (8, 52), (9, 34), (10, 54), (10, 44), (11, 22), (11, 28), (12, 20), (13, 33), (13, 15), (13, 32), (14, 22), (14, 38), (15, 38), (16, 20), (16, 51), (16, 59), (17, 24), (17, 49), (18, 49), (19, 56), (20, 53), (21, 42), (21, 33), (23, 47), (23, 30), (24, 31), (24, 57), (25, 45), (26, 41), (26, 37), (26, 48), (27, 42), (27, 29), (30, 40), (33, 36), (34, 41), (35, 53), (37, 42), (38, 51), (39, 46), (39, 57), (39, 44), (40, 46), (41, 58), (45, 55), (52, 55), (56, 57)]",335.7530107498169,True
10,171709.3153464707,"[(0, 14), (0, 19), (0, 40), (1, 43), (1, 18), (1, 24), (2, 44), (3, 33), (3, 27), (3, 21), (4, 28), (4, 12), (5, 26), (5, 29), (6, 46), (7, 10), (7, 11), (8, 45), (9, 50), (10, 25), (10, 20), (11, 30), (12, 51), (13, 44), (13, 50), (14, 46), (15, 40), (15, 26), (16, 50), (16, 28), (17, 34), (17, 51), (19, 58), (20, 37), (20, 40), (21, 32), (21, 43), (22, 59), (22, 32), (22, 52), (23, 24), (25, 36), (25, 38), (26, 47), (27, 31), (29, 48), (31, 39), (31, 57), (33, 56), (34, 59), (34, 41), (35, 39), (36, 44), (37, 54), (39, 42), (45, 57), (46, 49), (52, 53), (54, 55)]",344.4222128391266,True
