STT,Best Cost,Best Tree,Time,Is Tree?
1,183590.0902786393,"[(0, 18), (0, 51), (1, 26), (2, 5), (2, 57), (3, 39), (3, 28), (3, 36), (4, 52), (4, 41), (5, 13), (5, 12), (6, 19), (6, 7), (8, 21), (9, 19), (10, 43), (11, 47), (12, 35), (12, 46), (13, 38), (14, 44), (14, 59), (14, 47), (15, 41), (16, 25), (16, 30), (16, 58), (17, 53), (17, 34), (18, 20), (18, 31), (19, 35), (21, 46), (21, 29), (22, 56), (23, 48), (24, 50), (24, 40), (26, 37), (26, 51), (27, 55), (28, 49), (28, 55), (30, 44), (30, 31), (31, 32), (32, 48), (32, 33), (33, 50), (38, 43), (39, 46), (42, 44), (45, 56), (47, 56), (49, 54), (49, 52), (53, 55), (53, 59)]",281.70574975013733,True
2,193584.67462490863,"[(0, 23), (0, 58), (1, 13), (2, 43), (2, 9), (2, 12), (3, 59), (4, 32), (4, 23), (5, 36), (6, 55), (6, 45), (6, 50), (7, 49), (7, 52), (8, 37), (9, 50), (10, 22), (11, 48), (11, 18), (13, 16), (14, 49), (14, 23), (14, 51), (15, 19), (15, 30), (15, 38), (16, 40), (17, 20), (20, 37), (20, 29), (21, 50), (22, 26), (22, 55), (24, 46), (24, 37), (24, 39), (25, 54), (27, 30), (27, 48), (28, 51), (29, 48), (29, 53), (30, 41), (31, 40), (31, 41), (33, 53), (34, 56), (34, 38), (34, 47), (35, 49), (36, 40), (36, 59), (38, 54), (41, 42), (43, 52), (44, 47), (46, 55), (57, 58)]",285.7492573261261,True
3,163188.45822732357,"[(0, 28), (0, 49), (0, 54), (1, 11), (1, 16), (1, 15), (2, 16), (2, 9), (3, 24), (3, 44), (3, 12), (4, 52), (4, 26), (4, 14), (5, 13), (5, 19), (6, 43), (6, 46), (7, 34), (8, 40), (8, 39), (8, 30), (9, 13), (10, 35), (11, 54), (11, 30), (14, 45), (17, 35), (18, 38), (20, 29), (20, 21), (22, 25), (22, 43), (23, 48), (24, 29), (26, 44), (26, 32), (27, 41), (27, 53), (28, 33), (28, 48), (29, 42), (31, 33), (33, 59), (34, 55), (35, 53), (36, 45), (37, 47), (38, 45), (39, 43), (41, 42), (42, 50), (44, 49), (46, 58), (47, 55), (47, 51), (50, 57), (52, 55), (54, 56)]",296.0373122692108,True
4,172342.27682921957,"[(0, 41), (0, 4), (0, 37), (1, 55), (1, 23), (2, 6), (2, 58), (3, 46), (3, 59), (3, 31), (4, 26), (5, 46), (6, 39), (6, 33), (7, 12), (8, 50), (8, 28), (8, 22), (9, 34), (9, 53), (10, 37), (10, 17), (11, 34), (11, 14), (12, 35), (12, 50), (13, 32), (13, 59), (14, 51), (15, 41), (15, 16), (15, 18), (18, 27), (19, 20), (20, 29), (21, 50), (24, 47), (25, 55), (26, 28), (26, 59), (28, 55), (29, 30), (29, 40), (30, 47), (30, 32), (32, 58), (34, 45), (36, 39), (37, 52), (38, 39), (41, 44), (42, 47), (43, 48), (44, 53), (45, 57), (48, 52), (49, 56), (52, 54), (54, 56)]",261.4152944087982,True
5,158675.89614991378,"[(0, 19), (1, 23), (1, 31), (2, 8), (3, 47), (3, 19), (4, 26), (5, 59), (5, 6), (6, 22), (7, 39), (8, 39), (9, 58), (10, 16), (11, 27), (12, 50), (12, 39), (12, 44), (13, 26), (13, 34), (14, 15), (14, 38), (14, 46), (15, 34), (15, 32), (16, 53), (16, 28), (17, 20), (17, 35), (18, 49), (18, 45), (21, 25), (21, 36), (23, 48), (23, 42), (24, 35), (25, 54), (25, 43), (27, 56), (29, 36), (29, 53), (30, 51), (31, 52), (33, 46), (33, 37), (35, 48), (36, 50), (37, 41), (37, 59), (38, 58), (38, 56), (40, 53), (40, 57), (42, 56), (45, 47), (48, 55), (49, 51), (50, 58), (51, 59)]",330.80314660072327,True
6,167516.76219443578,"[(0, 31), (1, 32), (1, 49), (1, 12), (2, 24), (3, 36), (3, 17), (3, 55), (4, 8), (5, 17), (5, 40), (6, 43), (7, 13), (8, 35), (9, 43), (9, 13), (10, 29), (10, 53), (11, 48), (11, 56), (12, 57), (13, 32), (14, 37), (15, 29), (15, 34), (16, 38), (16, 58), (16, 25), (17, 50), (18, 53), (18, 47), (19, 32), (19, 36), (20, 21), (20, 33), (21, 59), (22, 39), (23, 55), (23, 53), (23, 41), (24, 39), (25, 54), (26, 46), (26, 34), (27, 30), (28, 46), (30, 54), (30, 42), (31, 45), (34, 45), (35, 40), (36, 59), (37, 58), (39, 40), (42, 56), (44, 55), (47, 51), (49, 52), (58, 59)]",249.53927946090698,True
7,164922.71857175563,"[(0, 4), (1, 31), (1, 21), (2, 43), (3, 20), (3, 12), (3, 36), (4, 17), (4, 20), (5, 12), (6, 36), (6, 29), (7, 33), (7, 51), (7, 57), (8, 24), (9, 58), (10, 35), (10, 50), (10, 53), (11, 38), (13, 42), (13, 27), (13, 41), (14, 15), (14, 49), (15, 26), (15, 31), (16, 33), (18, 49), (19, 48), (19, 28), (20, 28), (22, 25), (23, 26), (24, 59), (24, 58), (25, 46), (25, 56), (26, 48), (27, 39), (27, 38), (28, 51), (30, 34), (30, 56), (32, 55), (32, 53), (32, 47), (33, 44), (35, 58), (37, 42), (39, 57), (40, 43), (42, 52), (43, 48), (44, 46), (45, 57), (49, 55), (54, 55)]",287.55817198753357,True
8,188026.82978154893,"[(0, 32), (0, 51), (1, 10), (2, 43), (3, 32), (3, 29), (4, 30), (4, 26), (4, 15), (5, 53), (6, 30), (7, 42), (7, 30), (7, 34), (8, 47), (9, 14), (10, 53), (10, 24), (11, 41), (12, 20), (13, 42), (14, 40), (14, 16), (15, 59), (15, 37), (16, 22), (16, 34), (17, 43), (18, 26), (19, 39), (19, 21), (20, 24), (20, 39), (22, 25), (23, 52), (23, 42), (23, 54), (25, 41), (25, 48), (27, 56), (28, 55), (31, 37), (32, 50), (33, 44), (33, 53), (33, 46), (34, 58), (35, 43), (35, 39), (35, 52), (36, 46), (36, 49), (38, 56), (38, 40), (40, 57), (44, 51), (45, 55), (47, 54), (55, 56)]",281.77707719802856,True
9,170225.61988962456,"[(0, 25), (0, 34), (0, 54), (1, 41), (1, 49), (1, 42), (2, 22), (2, 9), (3, 37), (4, 42), (4, 32), (5, 24), (5, 29), (6, 13), (7, 40), (7, 11), (7, 51), (8, 14), (9, 43), (10, 24), (10, 17), (12, 35), (13, 44), (13, 40), (14, 21), (14, 20), (15, 48), (15, 52), (16, 55), (16, 33), (16, 22), (18, 26), (19, 29), (20, 23), (21, 31), (21, 39), (24, 33), (25, 31), (25, 26), (26, 35), (27, 49), (28, 44), (29, 57), (30, 58), (31, 41), (32, 45), (34, 36), (36, 58), (36, 53), (37, 41), (38, 43), (38, 42), (40, 59), (44, 48), (46, 50), (46, 59), (46, 58), (47, 49), (52, 56)]",258.8750774860382,True
10,159831.9501994978,"[(0, 53), (0, 41), (0, 26), (1, 4), (1, 32), (1, 41), (2, 24), (3, 5), (3, 36), (4, 27), (5, 44), (5, 43), (6, 19), (6, 16), (7, 21), (8, 17), (9, 43), (9, 45), (10, 19), (10, 36), (10, 50), (11, 47), (11, 48), (12, 36), (12, 17), (13, 37), (13, 34), (14, 18), (14, 15), (14, 30), (16, 34), (18, 27), (20, 38), (21, 41), (22, 24), (23, 49), (23, 56), (23, 31), (24, 50), (25, 55), (25, 52), (25, 57), (27, 52), (28, 40), (28, 48), (29, 33), (29, 51), (30, 38), (32, 44), (32, 51), (34, 42), (35, 40), (37, 46), (38, 54), (39, 43), (40, 50), (42, 56), (53, 59), (53, 58)]",301.14357328414917,True
