STT,Best Cost,Best Tree,Time,Is Tree?
1,160565.88391663152,"[(0, 29), (1, 38), (1, 14), (2, 25), (3, 25), (4, 38), (4, 56), (4, 54), (5, 40), (5, 21), (6, 29), (6, 51), (7, 48), (7, 16), (8, 58), (8, 43), (8, 49), (9, 56), (10, 33), (10, 25), (11, 49), (12, 33), (12, 30), (12, 59), (13, 18), (13, 42), (13, 23), (14, 46), (15, 47), (15, 28), (15, 31), (17, 32), (19, 50), (19, 34), (20, 45), (20, 39), (20, 46), (21, 58), (21, 55), (22, 44), (23, 49), (23, 44), (24, 57), (26, 43), (27, 45), (28, 57), (29, 34), (31, 46), (32, 44), (33, 39), (34, 55), (35, 55), (36, 48), (37, 43), (39, 52), (41, 56), (45, 53), (48, 52), (53, 58)]",331.73055052757263,True
2,151095.12594727057,"[(0, 8), (0, 34), (1, 2), (1, 25), (1, 40), (3, 5), (3, 9), (3, 17), (4, 18), (4, 55), (5, 46), (5, 56), (6, 19), (6, 24), (7, 10), (7, 49), (8, 43), (9, 39), (10, 14), (11, 20), (12, 47), (12, 29), (12, 58), (13, 18), (15, 55), (15, 38), (15, 25), (16, 21), (16, 27), (17, 30), (18, 47), (19, 29), (20, 48), (20, 33), (21, 43), (21, 31), (22, 52), (23, 38), (24, 42), (25, 36), (26, 57), (27, 35), (28, 41), (28, 57), (29, 50), (30, 47), (32, 33), (33, 56), (34, 37), (34, 39), (35, 54), (38, 49), (42, 45), (43, 59), (44, 50), (45, 53), (49, 57), (50, 51), (52, 56)]",305.47926902770996,True
3,157167.2353951928,"[(0, 26), (0, 46), (0, 43), (1, 43), (1, 49), (2, 7), (2, 58), (3, 56), (3, 5), (3, 17), (4, 54), (5, 31), (5, 25), (6, 51), (8, 47), (9, 38), (10, 56), (11, 39), (12, 40), (12, 19), (12, 46), (13, 52), (14, 23), (14, 57), (15, 18), (15, 55), (16, 48), (18, 29), (20, 30), (20, 41), (20, 52), (21, 56), (21, 29), (21, 42), (22, 50), (22, 54), (22, 28), (23, 31), (23, 36), (24, 57), (25, 46), (25, 27), (29, 30), (31, 32), (32, 44), (33, 48), (34, 55), (35, 45), (36, 48), (36, 58), (37, 55), (38, 57), (39, 40), (40, 47), (44, 45), (51, 52), (53, 58), (53, 54), (53, 59)]",327.68094420433044,True
4,162528.87444151397,"[(0, 26), (0, 15), (1, 22), (1, 23), (2, 20), (2, 48), (2, 33), (3, 12), (3, 21), (3, 39), (4, 31), (4, 52), (5, 52), (5, 36), (5, 55), (6, 55), (7, 50), (7, 25), (8, 13), (9, 47), (9, 58), (10, 49), (10, 19), (11, 59), (11, 23), (13, 30), (13, 40), (14, 33), (14, 56), (14, 18), (15, 41), (16, 54), (17, 49), (17, 41), (20, 30), (21, 38), (23, 46), (24, 57), (24, 34), (25, 29), (26, 29), (27, 35), (28, 57), (32, 53), (32, 36), (32, 40), (35, 42), (36, 59), (37, 50), (38, 58), (38, 45), (39, 54), (39, 57), (40, 43), (41, 59), (42, 55), (44, 53), (46, 58), (47, 51)]",307.5908980369568,True
5,176212.14905238443,"[(0, 28), (0, 49), (0, 54), (1, 31), (1, 12), (2, 4), (2, 57), (2, 20), (3, 53), (3, 25), (3, 39), (4, 5), (5, 37), (5, 13), (6, 51), (7, 10), (7, 17), (8, 40), (8, 22), (8, 37), (9, 58), (9, 41), (10, 49), (10, 30), (11, 26), (12, 23), (12, 37), (14, 58), (15, 18), (15, 28), (16, 43), (16, 25), (16, 45), (17, 21), (17, 48), (18, 42), (19, 45), (20, 59), (22, 35), (23, 46), (24, 54), (25, 59), (26, 40), (26, 44), (27, 28), (29, 34), (32, 46), (33, 54), (34, 42), (34, 52), (35, 50), (36, 53), (38, 40), (41, 47), (42, 58), (43, 51), (45, 55), (52, 53), (55, 56)]",265.3059995174408,True
6,146599.30297388384,"[(0, 56), (0, 6), (1, 47), (1, 40), (2, 44), (2, 14), (3, 32), (4, 17), (5, 30), (6, 24), (6, 8), (7, 37), (8, 55), (8, 57), (9, 45), (10, 32), (11, 36), (11, 53), (12, 44), (13, 15), (13, 28), (13, 26), (14, 40), (14, 21), (16, 38), (16, 35), (16, 41), (17, 39), (17, 37), (18, 23), (18, 54), (19, 34), (20, 58), (20, 33), (21, 31), (22, 34), (23, 36), (23, 58), (24, 51), (25, 39), (27, 38), (28, 38), (28, 51), (29, 51), (29, 50), (30, 48), (30, 46), (32, 35), (33, 59), (33, 52), (34, 35), (37, 43), (39, 42), (40, 56), (42, 59), (44, 58), (45, 52), (48, 56), (49, 59)]",374.8827097415924,True
7,163155.09256984925,"[(0, 6), (0, 55), (0, 43), (1, 40), (1, 11), (1, 26), (2, 4), (3, 59), (3, 11), (3, 23), (4, 21), (5, 25), (5, 32), (5, 47), (6, 50), (7, 35), (8, 9), (9, 46), (9, 20), (10, 12), (11, 41), (12, 32), (13, 42), (14, 46), (14, 58), (15, 19), (15, 45), (15, 28), (16, 33), (16, 51), (16, 56), (17, 36), (18, 25), (18, 21), (19, 34), (19, 24), (22, 47), (25, 49), (27, 38), (28, 39), (28, 57), (29, 50), (29, 57), (30, 52), (31, 56), (31, 59), (32, 52), (35, 49), (36, 46), (37, 50), (38, 59), (39, 44), (40, 44), (42, 53), (42, 49), (43, 54), (45, 52), (48, 56), (57, 58)]",285.96111583709717,True
8,170471.3077106163,"[(0, 57), (1, 43), (1, 23), (1, 12), (2, 23), (3, 39), (3, 11), (3, 45), (4, 53), (5, 20), (6, 50), (7, 47), (7, 17), (7, 46), (8, 9), (9, 16), (9, 54), (10, 21), (10, 44), (11, 46), (11, 35), (13, 55), (14, 56), (15, 47), (17, 59), (17, 40), (18, 51), (18, 37), (18, 57), (19, 28), (19, 20), (19, 29), (20, 38), (21, 47), (22, 42), (23, 28), (24, 26), (24, 43), (25, 56), (25, 48), (25, 41), (26, 46), (27, 35), (28, 51), (29, 34), (30, 48), (31, 53), (31, 32), (31, 49), (32, 38), (33, 55), (33, 37), (36, 59), (38, 52), (42, 49), (42, 50), (49, 56), (51, 58), (54, 57)]",354.8781671524048,True
9,152139.8659716654,"[(0, 15), (0, 51), (0, 55), (1, 59), (2, 53), (2, 32), (2, 52), (3, 57), (3, 46), (3, 41), (4, 30), (4, 45), (4, 16), (5, 32), (5, 22), (6, 15), (6, 19), (7, 33), (7, 48), (7, 21), (8, 44), (9, 11), (10, 31), (11, 30), (11, 40), (12, 56), (12, 35), (13, 47), (13, 19), (14, 21), (15, 34), (17, 58), (18, 47), (18, 26), (19, 54), (20, 46), (22, 43), (23, 31), (24, 53), (25, 47), (26, 37), (26, 50), (27, 36), (28, 58), (28, 51), (29, 38), (31, 39), (32, 36), (33, 59), (36, 45), (38, 44), (39, 56), (39, 41), (40, 49), (41, 53), (42, 45), (42, 59), (43, 58), (44, 57)]",304.29575538635254,True
10,167242.76172220873,"[(0, 18), (1, 3), (2, 53), (3, 20), (4, 57), (4, 46), (4, 45), (5, 17), (5, 58), (5, 7), (6, 50), (6, 13), (6, 15), (8, 29), (8, 31), (9, 12), (9, 38), (9, 41), (10, 49), (10, 40), (10, 11), (12, 56), (13, 17), (13, 54), (14, 25), (16, 32), (16, 21), (17, 33), (18, 57), (18, 28), (19, 22), (19, 47), (20, 33), (21, 46), (22, 55), (23, 25), (23, 49), (23, 30), (24, 43), (24, 54), (25, 36), (26, 50), (27, 41), (28, 34), (28, 53), (29, 37), (32, 56), (33, 55), (34, 58), (34, 51), (35, 38), (37, 58), (38, 44), (39, 44), (39, 52), (42, 52), (44, 49), (47, 59), (48, 55)]",342.37935400009155,True
