STT,Best Cost,Best Tree,Time,Is Tree?
1,180290.43455890846,"[(0, 49), (0, 47), (0, 53), (1, 27), (1, 33), (2, 46), (3, 17), (3, 59), (4, 14), (5, 28), (5, 54), (5, 6), (6, 52), (7, 47), (7, 35), (8, 47), (8, 13), (9, 30), (9, 48), (9, 20), (10, 20), (10, 55), (10, 15), (11, 13), (12, 31), (12, 42), (14, 32), (14, 49), (16, 26), (17, 51), (17, 45), (18, 53), (19, 42), (19, 50), (21, 35), (22, 51), (23, 31), (23, 25), (23, 29), (24, 38), (24, 54), (24, 37), (25, 32), (26, 53), (27, 36), (31, 54), (32, 40), (33, 45), (34, 52), (35, 39), (38, 43), (38, 46), (39, 58), (41, 57), (41, 43), (43, 44), (46, 59), (48, 56), (55, 59)]",238.37806916236877,True
2,180277.5415252205,"[(0, 40), (0, 25), (0, 50), (1, 15), (2, 44), (2, 58), (2, 40), (3, 37), (3, 29), (4, 12), (5, 33), (5, 49), (5, 51), (6, 10), (6, 36), (6, 27), (7, 37), (8, 19), (8, 53), (9, 20), (10, 55), (11, 27), (11, 47), (11, 46), (12, 39), (13, 34), (13, 22), (13, 26), (14, 59), (14, 28), (14, 45), (15, 27), (15, 37), (16, 29), (17, 23), (17, 50), (17, 22), (18, 20), (20, 52), (21, 26), (22, 56), (23, 32), (24, 28), (25, 36), (25, 45), (26, 57), (28, 30), (30, 39), (31, 38), (32, 43), (33, 41), (33, 35), (35, 50), (36, 52), (38, 43), (38, 54), (41, 42), (45, 48), (52, 53)]",282.0872120857239,True
3,189750.03511336274,"[(0, 34), (1, 39), (1, 7), (1, 33), (2, 38), (2, 28), (2, 20), (3, 23), (4, 52), (4, 10), (5, 49), (5, 11), (5, 21), (6, 24), (6, 33), (7, 45), (8, 40), (8, 32), (8, 12), (9, 10), (9, 54), (12, 45), (13, 39), (13, 22), (14, 20), (15, 50), (15, 16), (15, 37), (16, 41), (16, 54), (17, 37), (18, 24), (19, 58), (19, 59), (20, 51), (22, 26), (23, 48), (23, 29), (25, 27), (25, 53), (27, 58), (30, 51), (31, 45), (31, 34), (33, 55), (35, 56), (35, 48), (36, 44), (37, 38), (38, 43), (39, 49), (42, 56), (43, 44), (43, 55), (46, 53), (47, 53), (51, 57), (55, 56), (57, 59)]",269.07216906547546,True
4,155357.91157315596,"[(0, 44), (0, 9), (0, 6), (1, 31), (1, 17), (2, 43), (2, 58), (3, 51), (3, 56), (3, 23), (4, 58), (5, 44), (5, 13), (6, 52), (6, 18), (7, 48), (7, 32), (8, 13), (8, 21), (8, 22), (9, 20), (10, 51), (10, 59), (11, 46), (12, 27), (12, 35), (14, 34), (15, 26), (16, 38), (17, 21), (17, 57), (18, 25), (19, 23), (20, 27), (20, 39), (21, 46), (22, 36), (23, 48), (24, 54), (26, 34), (26, 54), (27, 29), (28, 41), (28, 39), (30, 51), (31, 48), (31, 33), (37, 47), (38, 55), (39, 43), (40, 53), (41, 42), (45, 59), (46, 53), (47, 50), (49, 53), (50, 56), (52, 55), (54, 55)]",259.660763502121,True
5,179732.8194882415,"[(0, 14), (1, 20), (1, 24), (1, 56), (2, 3), (2, 44), (3, 16), (4, 35), (4, 34), (5, 12), (5, 28), (6, 28), (7, 15), (7, 31), (7, 39), (8, 34), (8, 49), (9, 26), (10, 39), (11, 46), (11, 36), (12, 22), (13, 54), (14, 44), (14, 22), (15, 43), (17, 23), (17, 26), (17, 43), (18, 19), (18, 21), (18, 55), (19, 40), (20, 51), (20, 54), (21, 22), (21, 25), (27, 31), (27, 51), (28, 38), (29, 50), (30, 55), (31, 57), (32, 57), (33, 49), (35, 58), (35, 45), (37, 41), (38, 48), (38, 59), (40, 47), (41, 43), (42, 59), (44, 46), (45, 57), (46, 54), (49, 52), (50, 56), (53, 59)]",390.7067060470581,True
6,174715.9123608078,"[(0, 46), (1, 6), (1, 25), (1, 34), (2, 12), (2, 4), (3, 37), (4, 58), (5, 30), (5, 52), (5, 16), (6, 26), (6, 46), (7, 23), (7, 59), (7, 33), (8, 12), (8, 36), (9, 21), (9, 27), (10, 40), (10, 20), (11, 49), (11, 35), (12, 52), (13, 34), (14, 58), (15, 27), (17, 55), (18, 44), (18, 58), (18, 53), (19, 59), (21, 41), (22, 39), (22, 25), (23, 56), (23, 29), (24, 44), (24, 38), (24, 28), (25, 57), (27, 55), (30, 49), (31, 54), (31, 35), (32, 45), (33, 45), (35, 42), (37, 57), (39, 54), (40, 41), (40, 54), (41, 59), (43, 50), (45, 50), (47, 56), (48, 55), (51, 57)]",270.4679522514343,True
7,175265.04075520404,"[(0, 28), (0, 2), (1, 39), (2, 25), (2, 36), (3, 29), (3, 57), (4, 8), (5, 36), (6, 46), (6, 53), (7, 16), (7, 47), (7, 41), (8, 18), (8, 50), (9, 28), (10, 21), (11, 25), (12, 20), (13, 25), (14, 40), (14, 59), (15, 18), (15, 29), (16, 55), (16, 29), (17, 41), (19, 59), (19, 23), (20, 27), (20, 54), (21, 53), (21, 54), (22, 46), (23, 30), (24, 35), (24, 49), (24, 31), (26, 40), (27, 38), (30, 52), (30, 36), (31, 56), (31, 59), (32, 37), (33, 40), (33, 39), (34, 35), (35, 37), (37, 45), (41, 51), (42, 56), (43, 48), (44, 51), (44, 52), (44, 53), (46, 58), (48, 57)]",261.5527997016907,True
8,177803.57462954332,"[(0, 32), (0, 11), (0, 35), (1, 55), (2, 27), (2, 58), (2, 49), (3, 7), (3, 59), (4, 31), (4, 36), (4, 41), (5, 43), (5, 21), (6, 8), (6, 57), (7, 31), (8, 24), (9, 39), (9, 26), (10, 53), (10, 28), (11, 36), (11, 44), (12, 52), (12, 32), (12, 55), (13, 40), (14, 40), (14, 44), (14, 42), (15, 16), (15, 23), (17, 33), (18, 52), (18, 48), (18, 58), (19, 56), (20, 27), (21, 27), (21, 46), (22, 44), (23, 56), (24, 40), (24, 45), (25, 26), (25, 36), (25, 54), (26, 38), (29, 30), (29, 32), (29, 51), (31, 56), (33, 46), (34, 49), (37, 51), (42, 50), (47, 52), (53, 58)]",262.07898688316345,True
9,169309.53114682104,"[(0, 33), (0, 14), (0, 20), (1, 55), (1, 28), (1, 22), (2, 6), (2, 17), (2, 21), (3, 43), (4, 14), (5, 52), (6, 46), (7, 55), (8, 54), (8, 27), (8, 40), (9, 32), (9, 16), (9, 11), (10, 36), (10, 56), (10, 30), (12, 39), (13, 43), (13, 16), (14, 58), (15, 50), (15, 20), (16, 57), (17, 41), (18, 58), (19, 37), (19, 45), (19, 50), (20, 28), (21, 44), (23, 36), (24, 31), (24, 39), (24, 43), (25, 44), (25, 34), (26, 45), (28, 59), (29, 42), (30, 46), (30, 54), (32, 35), (32, 40), (34, 49), (35, 47), (35, 51), (36, 53), (37, 48), (38, 45), (40, 52), (42, 56), (55, 57)]",310.37648272514343,True
10,160259.84002032204,"[(0, 52), (0, 49), (1, 43), (1, 30), (1, 55), (2, 4), (3, 12), (3, 32), (3, 38), (4, 49), (5, 10), (6, 22), (6, 18), (7, 41), (7, 29), (8, 34), (8, 53), (9, 16), (9, 57), (9, 33), (10, 54), (10, 55), (11, 36), (11, 56), (11, 20), (12, 43), (12, 31), (13, 14), (14, 47), (14, 36), (15, 51), (16, 37), (17, 48), (17, 25), (19, 32), (21, 36), (21, 49), (21, 33), (22, 25), (23, 28), (24, 30), (26, 28), (26, 59), (26, 27), (27, 44), (27, 46), (28, 30), (31, 40), (32, 35), (33, 42), (34, 58), (34, 44), (39, 48), (40, 50), (41, 56), (45, 59), (45, 48), (51, 59), (55, 57)]",286.33187437057495,True
