STT,Best Cost,Best Tree,Time,Is Tree?
1,163579.4497526422,"[(0, 9), (0, 51), (1, 7), (1, 39), (2, 51), (2, 12), (2, 26), (3, 26), (4, 34), (4, 27), (5, 22), (5, 39), (5, 54), (6, 27), (6, 59), (7, 57), (7, 13), (8, 33), (8, 39), (8, 48), (9, 42), (9, 49), (10, 44), (10, 20), (10, 21), (11, 33), (12, 53), (14, 18), (14, 42), (15, 30), (15, 24), (16, 46), (16, 38), (17, 58), (18, 28), (19, 23), (19, 32), (20, 47), (23, 52), (23, 45), (25, 58), (29, 58), (29, 45), (30, 32), (31, 59), (31, 52), (32, 55), (35, 57), (36, 49), (37, 44), (37, 51), (40, 50), (41, 54), (42, 55), (43, 52), (44, 50), (46, 57), (46, 56), (54, 59)]",197.20149970054626,True
2,184026.5468950573,"[(0, 27), (0, 32), (0, 55), (1, 28), (2, 35), (3, 51), (3, 21), (4, 7), (5, 48), (5, 12), (5, 49), (6, 29), (7, 39), (8, 50), (9, 12), (10, 11), (10, 23), (10, 15), (11, 21), (12, 22), (13, 24), (14, 15), (15, 42), (16, 38), (16, 53), (16, 59), (17, 47), (17, 20), (17, 43), (18, 59), (18, 30), (19, 48), (20, 39), (20, 28), (21, 49), (22, 31), (24, 28), (25, 26), (26, 42), (29, 30), (29, 34), (30, 45), (31, 33), (32, 50), (34, 35), (34, 49), (35, 44), (36, 57), (36, 51), (37, 42), (39, 53), (40, 53), (41, 58), (45, 58), (46, 58), (46, 56), (50, 57), (52, 57), (54, 59)]",246.62312364578247,True
3,154815.60699875228,"[(0, 19), (1, 31), (2, 34), (3, 19), (3, 38), (4, 27), (5, 39), (6, 27), (7, 28), (8, 21), (8, 40), (9, 18), (9, 37), (10, 59), (11, 59), (12, 34), (12, 53), (12, 20), (13, 19), (13, 35), (13, 45), (14, 42), (14, 23), (15, 34), (15, 24), (16, 43), (16, 27), (17, 38), (18, 38), (18, 32), (20, 29), (21, 46), (22, 54), (22, 55), (22, 49), (24, 40), (25, 36), (26, 37), (26, 36), (28, 54), (30, 32), (31, 58), (31, 52), (32, 41), (33, 40), (35, 50), (39, 57), (41, 53), (41, 48), (42, 56), (42, 58), (43, 50), (43, 44), (47, 48), (48, 51), (49, 56), (50, 58), (53, 57), (56, 59)]",171.6544225215912,True
4,150144.2577786932,"[(0, 27), (0, 32), (0, 14), (1, 39), (1, 10), (2, 36), (2, 55), (2, 30), (3, 8), (3, 59), (3, 38), (4, 11), (4, 17), (5, 17), (6, 58), (7, 48), (7, 42), (7, 50), (8, 34), (9, 18), (9, 22), (11, 49), (12, 52), (12, 49), (12, 38), (13, 43), (13, 47), (13, 16), (15, 44), (17, 24), (18, 55), (19, 56), (19, 26), (20, 36), (20, 48), (21, 49), (23, 54), (23, 25), (23, 53), (25, 28), (25, 29), (26, 38), (27, 52), (31, 41), (31, 46), (31, 43), (33, 47), (33, 51), (35, 39), (37, 40), (39, 40), (40, 59), (41, 45), (43, 44), (45, 58), (46, 54), (46, 59), (47, 50), (53, 57)]",233.02174377441406,True
5,156881.53210901518,"[(0, 56), (0, 9), (0, 51), (1, 47), (1, 48), (1, 59), (2, 4), (3, 30), (3, 33), (3, 26), (4, 34), (4, 17), (5, 35), (5, 44), (5, 33), (6, 34), (7, 24), (8, 15), (8, 25), (9, 38), (9, 18), (10, 54), (10, 13), (11, 48), (11, 58), (11, 16), (12, 31), (12, 20), (12, 25), (14, 52), (14, 36), (15, 29), (17, 41), (19, 37), (19, 49), (19, 55), (20, 43), (20, 41), (21, 32), (21, 57), (21, 36), (22, 49), (23, 28), (24, 35), (24, 52), (26, 56), (26, 49), (27, 46), (27, 31), (28, 42), (28, 45), (31, 39), (39, 53), (40, 43), (44, 50), (44, 45), (45, 54), (46, 54), (46, 47)]",223.08812499046326,True
6,145066.62958005772,"[(0, 18), (0, 9), (1, 48), (2, 27), (2, 51), (2, 57), (3, 25), (3, 38), (4, 53), (4, 57), (4, 24), (5, 28), (5, 39), (5, 35), (6, 29), (7, 47), (8, 53), (8, 33), (10, 53), (10, 31), (10, 35), (11, 50), (12, 52), (13, 27), (14, 55), (15, 57), (16, 41), (17, 54), (18, 49), (18, 32), (19, 20), (20, 41), (20, 33), (21, 55), (21, 51), (22, 23), (23, 58), (23, 46), (24, 59), (24, 50), (25, 26), (25, 37), (28, 52), (28, 42), (29, 51), (30, 33), (31, 49), (31, 34), (35, 47), (36, 37), (37, 54), (39, 58), (40, 47), (43, 44), (44, 49), (44, 48), (45, 55), (48, 54), (50, 56)]",212.24714708328247,True
7,170179.72419748543,"[(0, 55), (0, 29), (1, 24), (1, 30), (1, 54), (2, 4), (2, 38), (3, 59), (5, 58), (5, 47), (6, 55), (6, 23), (7, 11), (7, 20), (8, 45), (8, 44), (9, 36), (9, 14), (10, 52), (10, 37), (10, 50), (11, 55), (11, 50), (12, 41), (12, 26), (13, 41), (13, 51), (15, 57), (16, 33), (17, 20), (17, 49), (17, 28), (18, 32), (18, 22), (19, 31), (19, 23), (20, 41), (21, 22), (21, 26), (22, 25), (23, 56), (24, 45), (24, 42), (25, 59), (26, 48), (27, 42), (28, 53), (30, 34), (30, 36), (33, 57), (35, 43), (38, 46), (38, 56), (39, 57), (39, 53), (40, 43), (42, 53), (43, 52), (45, 58)]",182.36659860610962,True
8,146774.27374848715,"[(0, 49), (0, 32), (1, 59), (2, 30), (2, 3), (2, 25), (3, 39), (3, 46), (4, 56), (5, 48), (5, 15), (6, 37), (7, 26), (7, 35), (7, 40), (8, 48), (9, 58), (9, 30), (10, 17), (11, 22), (11, 41), (12, 41), (12, 57), (12, 38), (13, 45), (13, 52), (14, 38), (15, 37), (16, 20), (16, 35), (17, 23), (17, 59), (18, 21), (19, 37), (21, 49), (23, 31), (23, 55), (24, 48), (24, 57), (27, 42), (28, 36), (28, 33), (29, 55), (29, 51), (31, 46), (33, 52), (34, 45), (35, 39), (36, 49), (38, 58), (39, 53), (40, 50), (41, 45), (42, 55), (43, 54), (44, 47), (44, 53), (46, 56), (54, 58)]",179.70406198501587,True
9,165757.44482684808,"[(0, 14), (0, 6), (0, 42), (1, 22), (2, 51), (3, 28), (4, 40), (4, 17), (4, 38), (5, 43), (5, 33), (5, 47), (6, 13), (7, 53), (8, 15), (9, 12), (9, 18), (10, 21), (10, 41), (11, 48), (11, 13), (12, 46), (13, 50), (14, 30), (14, 45), (15, 54), (15, 16), (16, 25), (19, 22), (20, 39), (20, 37), (20, 24), (21, 43), (21, 54), (22, 37), (23, 24), (24, 58), (25, 48), (25, 53), (26, 36), (26, 55), (26, 27), (28, 36), (29, 40), (30, 52), (30, 55), (31, 50), (31, 35), (32, 59), (33, 58), (33, 34), (40, 46), (44, 52), (46, 58), (47, 57), (49, 54), (50, 59), (51, 55), (56, 59)]",208.6216859817505,True
10,175770.7867685384,"[(0, 9), (1, 59), (1, 36), (2, 52), (3, 58), (3, 28), (4, 33), (4, 24), (4, 6), (5, 40), (5, 15), (7, 44), (7, 47), (7, 17), (8, 21), (8, 53), (8, 48), (9, 53), (9, 42), (10, 54), (11, 50), (11, 38), (12, 31), (12, 17), (13, 43), (13, 47), (13, 30), (14, 32), (16, 17), (18, 56), (19, 51), (19, 22), (20, 59), (20, 46), (22, 31), (22, 58), (23, 48), (23, 55), (24, 44), (25, 30), (26, 42), (27, 56), (28, 35), (29, 55), (31, 56), (32, 55), (33, 49), (34, 45), (37, 54), (39, 48), (40, 53), (41, 57), (42, 44), (43, 50), (43, 46), (45, 47), (45, 52), (49, 54), (49, 57)]",207.08168172836304,True
