STT,Best Cost,Best Tree,Time,Is Tree?
1,161756.28400452234,"[(0, 27), (0, 52), (0, 25), (1, 14), (2, 14), (2, 59), (3, 19), (3, 13), (4, 18), (5, 32), (6, 30), (6, 18), (7, 17), (8, 45), (8, 47), (8, 51), (9, 58), (9, 38), (10, 21), (10, 53), (11, 50), (11, 22), (12, 23), (12, 56), (14, 40), (15, 52), (15, 18), (15, 36), (16, 39), (17, 59), (19, 32), (19, 45), (20, 21), (21, 28), (22, 23), (22, 38), (23, 29), (24, 45), (26, 31), (27, 41), (27, 59), (28, 30), (28, 42), (30, 39), (31, 34), (32, 38), (33, 58), (33, 35), (34, 50), (34, 41), (37, 55), (37, 57), (41, 57), (43, 54), (44, 52), (46, 48), (46, 54), (48, 57), (49, 54)]",327.9232132434845,True
2,150388.13444750133,"[(0, 20), (0, 59), (1, 41), (1, 2), (1, 52), (2, 36), (2, 14), (3, 42), (4, 10), (5, 10), (6, 11), (6, 40), (6, 22), (7, 47), (7, 31), (8, 50), (8, 45), (8, 41), (9, 37), (9, 58), (10, 16), (11, 30), (11, 20), (12, 34), (12, 38), (13, 41), (14, 49), (15, 44), (16, 33), (16, 54), (17, 34), (18, 46), (18, 30), (18, 39), (19, 27), (19, 47), (19, 55), (20, 29), (21, 32), (23, 26), (23, 25), (24, 56), (25, 28), (26, 27), (28, 57), (29, 51), (29, 43), (32, 42), (33, 36), (34, 59), (35, 57), (37, 48), (38, 53), (42, 52), (44, 46), (46, 50), (48, 55), (50, 55), (51, 56)]",267.27575278282166,True
3,169903.44406699235,"[(0, 58), (0, 27), (0, 40), (1, 44), (2, 45), (2, 51), (2, 15), (3, 12), (4, 43), (5, 54), (6, 56), (6, 13), (6, 32), (7, 30), (8, 24), (8, 11), (8, 59), (9, 30), (9, 24), (9, 21), (10, 39), (10, 42), (11, 41), (12, 39), (12, 19), (13, 49), (14, 52), (16, 44), (17, 48), (17, 31), (17, 57), (18, 34), (18, 33), (18, 47), (19, 29), (19, 26), (20, 53), (21, 28), (22, 45), (23, 45), (25, 29), (27, 48), (27, 28), (29, 51), (30, 52), (32, 53), (32, 47), (33, 35), (33, 50), (35, 43), (35, 44), (36, 39), (37, 50), (38, 50), (40, 51), (43, 54), (46, 48), (47, 58), (55, 57)]",337.0054380893707,True
4,146999.5664096847,"[(0, 34), (0, 45), (1, 10), (1, 36), (2, 54), (2, 22), (2, 53), (3, 41), (4, 36), (4, 53), (5, 14), (5, 7), (5, 44), (6, 18), (6, 33), (6, 58), (7, 41), (8, 46), (9, 24), (9, 42), (9, 11), (10, 51), (12, 19), (13, 34), (14, 31), (14, 16), (15, 42), (16, 30), (17, 46), (17, 56), (17, 32), (19, 42), (20, 46), (21, 41), (21, 32), (21, 57), (22, 27), (22, 25), (23, 33), (24, 26), (25, 50), (26, 35), (26, 47), (28, 50), (29, 57), (29, 52), (30, 38), (30, 39), (32, 58), (33, 43), (34, 48), (35, 58), (35, 48), (37, 52), (40, 45), (43, 53), (44, 59), (44, 49), (50, 55)]",267.53394532203674,True
5,160861.48312042182,"[(0, 3), (0, 11), (1, 53), (1, 6), (1, 39), (2, 49), (3, 53), (3, 45), (4, 55), (4, 18), (5, 54), (6, 22), (7, 23), (7, 35), (8, 26), (8, 59), (8, 34), (9, 58), (9, 10), (11, 36), (11, 29), (12, 40), (13, 40), (13, 42), (13, 56), (14, 39), (14, 43), (15, 49), (16, 18), (17, 28), (17, 27), (17, 41), (19, 37), (20, 26), (20, 32), (20, 57), (21, 52), (23, 59), (24, 59), (24, 42), (24, 31), (25, 54), (26, 55), (29, 51), (29, 41), (30, 58), (30, 52), (30, 44), (33, 35), (35, 47), (36, 54), (36, 50), (37, 47), (38, 55), (39, 58), (40, 45), (46, 48), (48, 52), (49, 53)]",255.40902519226074,True
6,151688.70690195143,"[(0, 17), (0, 3), (0, 58), (1, 36), (1, 42), (1, 6), (2, 18), (2, 33), (3, 25), (3, 56), (4, 16), (4, 22), (4, 49), (5, 14), (6, 59), (6, 55), (7, 17), (7, 50), (8, 21), (8, 26), (8, 20), (9, 23), (10, 54), (11, 30), (11, 29), (12, 22), (13, 52), (14, 47), (15, 42), (15, 51), (16, 53), (17, 47), (18, 44), (19, 46), (19, 50), (19, 26), (22, 24), (23, 48), (23, 52), (24, 48), (25, 38), (26, 59), (27, 56), (28, 42), (28, 41), (29, 39), (30, 33), (30, 51), (31, 47), (32, 46), (33, 54), (34, 50), (35, 37), (35, 55), (38, 40), (41, 57), (43, 49), (45, 51), (48, 59)]",282.72295904159546,True
7,163621.98489328258,"[(0, 20), (0, 45), (1, 2), (1, 18), (1, 38), (2, 36), (2, 4), (3, 25), (3, 33), (5, 21), (5, 10), (5, 8), (6, 21), (6, 40), (7, 39), (7, 28), (8, 35), (8, 27), (9, 26), (9, 11), (9, 42), (10, 16), (11, 19), (11, 46), (12, 42), (13, 17), (13, 26), (13, 14), (15, 32), (15, 49), (16, 44), (17, 47), (18, 53), (19, 54), (20, 22), (20, 33), (21, 29), (22, 30), (22, 27), (23, 58), (24, 43), (24, 25), (24, 46), (31, 34), (32, 35), (34, 42), (35, 58), (36, 59), (36, 44), (37, 48), (39, 57), (41, 51), (44, 48), (45, 55), (46, 51), (48, 57), (50, 56), (52, 59), (56, 57)]",255.6658742427826,True
8,163572.38035739827,"[(0, 17), (0, 31), (0, 23), (1, 16), (1, 20), (2, 31), (2, 10), (3, 25), (3, 38), (3, 11), (4, 53), (5, 16), (6, 34), (7, 47), (7, 46), (7, 11), (8, 24), (8, 11), (8, 27), (9, 32), (9, 29), (12, 27), (13, 21), (14, 15), (15, 39), (15, 51), (16, 39), (17, 35), (17, 29), (18, 44), (19, 50), (20, 43), (21, 55), (22, 45), (24, 41), (25, 50), (26, 33), (28, 48), (28, 30), (28, 37), (30, 56), (31, 51), (32, 49), (33, 46), (34, 40), (34, 51), (35, 42), (35, 55), (36, 37), (36, 59), (37, 52), (41, 58), (42, 45), (44, 54), (44, 53), (47, 52), (48, 55), (52, 54), (54, 57)]",353.14346957206726,True
9,151629.15468952464,"[(0, 57), (1, 5), (1, 43), (1, 20), (2, 18), (2, 53), (2, 16), (3, 7), (3, 38), (4, 44), (4, 18), (4, 32), (5, 39), (5, 14), (6, 37), (7, 57), (8, 50), (8, 26), (9, 32), (9, 29), (9, 25), (10, 48), (11, 14), (11, 49), (12, 19), (13, 20), (13, 55), (15, 54), (15, 33), (17, 55), (17, 27), (19, 52), (20, 34), (21, 45), (21, 30), (22, 51), (23, 41), (23, 24), (23, 56), (24, 46), (24, 45), (27, 59), (28, 40), (28, 31), (29, 52), (29, 30), (32, 48), (33, 35), (33, 58), (35, 44), (35, 43), (36, 53), (37, 50), (40, 45), (42, 46), (42, 51), (46, 47), (47, 57), (50, 55)]",268.26240134239197,True
10,165773.45717068616,"[(0, 29), (1, 22), (1, 30), (2, 7), (2, 33), (3, 24), (4, 26), (5, 14), (5, 53), (5, 56), (6, 17), (6, 37), (7, 37), (8, 11), (8, 55), (9, 13), (9, 35), (10, 16), (10, 18), (10, 15), (11, 19), (12, 27), (12, 49), (12, 46), (13, 55), (14, 40), (16, 49), (16, 54), (17, 30), (19, 24), (20, 46), (21, 35), (22, 41), (22, 32), (23, 58), (24, 47), (25, 27), (25, 56), (26, 27), (26, 45), (28, 38), (28, 34), (28, 57), (29, 46), (29, 48), (31, 55), (32, 42), (34, 41), (34, 43), (35, 39), (36, 37), (41, 59), (42, 47), (44, 52), (44, 49), (47, 58), (48, 59), (48, 50), (51, 58)]",277.046329498291,True
