STT,Best Cost,Best Tree,Time,Is Tree?
1,184504.83493323886,"[(0, 44), (0, 48), (1, 38), (1, 43), (2, 33), (2, 26), (3, 25), (4, 55), (4, 32), (4, 18), (5, 26), (6, 39), (6, 8), (6, 17), (7, 13), (7, 48), (7, 22), (8, 10), (8, 29), (9, 58), (9, 34), (9, 55), (10, 15), (11, 25), (12, 44), (13, 23), (13, 32), (14, 46), (15, 24), (16, 57), (18, 46), (18, 31), (19, 56), (20, 59), (20, 39), (21, 30), (21, 57), (21, 55), (22, 50), (23, 54), (23, 40), (24, 35), (24, 36), (25, 59), (26, 38), (27, 50), (27, 47), (28, 47), (30, 45), (30, 37), (32, 41), (34, 43), (34, 51), (35, 53), (38, 49), (39, 52), (40, 56), (40, 59), (42, 56)]",238.3818039894104,True
2,166997.8730510902,"[(0, 37), (1, 22), (1, 24), (2, 14), (2, 34), (2, 35), (3, 7), (4, 6), (5, 50), (6, 31), (6, 21), (7, 33), (8, 16), (8, 22), (8, 52), (9, 54), (9, 43), (9, 24), (10, 13), (11, 57), (11, 16), (11, 30), (12, 34), (12, 58), (13, 26), (13, 59), (15, 45), (15, 55), (16, 53), (17, 31), (17, 18), (18, 36), (18, 56), (19, 33), (19, 56), (20, 45), (21, 44), (22, 32), (23, 54), (24, 35), (25, 28), (25, 48), (26, 42), (26, 46), (27, 59), (29, 37), (29, 48), (32, 41), (33, 50), (34, 36), (35, 55), (36, 39), (37, 40), (38, 46), (38, 51), (40, 46), (42, 53), (47, 54), (49, 59)]",177.1524953842163,True
3,190527.14167025653,"[(0, 44), (1, 19), (1, 35), (2, 11), (2, 22), (2, 27), (3, 55), (4, 19), (4, 21), (4, 56), (5, 13), (6, 8), (6, 16), (6, 41), (7, 33), (7, 29), (7, 22), (8, 34), (8, 38), (9, 50), (9, 31), (9, 37), (10, 49), (11, 48), (12, 50), (13, 30), (13, 37), (14, 18), (14, 44), (15, 58), (15, 36), (16, 26), (16, 48), (17, 21), (17, 22), (18, 48), (18, 46), (20, 50), (20, 56), (20, 28), (21, 45), (23, 39), (23, 30), (24, 52), (25, 52), (27, 43), (29, 55), (30, 47), (32, 45), (33, 57), (38, 42), (39, 40), (49, 56), (51, 59), (52, 53), (53, 59), (53, 55), (54, 57), (57, 58)]",236.65416288375854,True
4,175021.36996706,"[(0, 11), (0, 24), (1, 56), (2, 38), (2, 24), (2, 3), (4, 59), (4, 24), (5, 35), (5, 53), (5, 46), (6, 49), (6, 19), (7, 9), (8, 51), (8, 19), (9, 30), (9, 10), (10, 49), (10, 26), (11, 57), (12, 55), (13, 22), (14, 38), (14, 20), (14, 44), (15, 17), (15, 41), (16, 48), (16, 57), (16, 58), (17, 25), (18, 27), (18, 20), (21, 45), (22, 29), (22, 33), (23, 36), (25, 59), (25, 36), (26, 35), (26, 34), (27, 43), (28, 54), (31, 52), (32, 58), (33, 55), (33, 39), (36, 55), (37, 48), (39, 51), (40, 50), (40, 52), (40, 57), (42, 51), (42, 56), (44, 54), (45, 48), (46, 47)]",219.53852558135986,True
5,181405.01919574838,"[(0, 57), (0, 58), (0, 31), (1, 26), (1, 36), (2, 24), (2, 32), (2, 34), (3, 14), (4, 29), (4, 40), (5, 27), (6, 55), (6, 30), (6, 38), (7, 43), (7, 13), (7, 46), (8, 59), (9, 25), (9, 51), (9, 15), (10, 56), (11, 23), (11, 47), (12, 17), (12, 41), (12, 16), (14, 44), (15, 21), (16, 32), (17, 48), (18, 31), (19, 38), (20, 34), (20, 58), (20, 59), (22, 55), (23, 36), (25, 35), (25, 40), (27, 52), (27, 46), (28, 29), (29, 45), (30, 37), (33, 34), (33, 56), (37, 50), (38, 46), (39, 50), (41, 44), (42, 53), (42, 49), (45, 47), (47, 54), (50, 51), (53, 56), (54, 57)]",209.972172498703,True
6,172741.547189565,"[(0, 16), (1, 24), (1, 20), (1, 16), (2, 34), (3, 40), (3, 37), (4, 44), (4, 13), (5, 39), (6, 20), (7, 26), (8, 29), (8, 42), (8, 49), (9, 59), (9, 57), (10, 46), (11, 31), (12, 45), (13, 35), (14, 35), (14, 32), (14, 54), (15, 34), (15, 53), (16, 55), (17, 47), (18, 51), (18, 25), (19, 24), (19, 40), (21, 41), (21, 57), (22, 39), (23, 24), (23, 36), (23, 32), (25, 41), (25, 29), (26, 33), (27, 54), (28, 40), (30, 52), (30, 44), (30, 43), (31, 41), (32, 48), (33, 56), (33, 36), (34, 36), (35, 50), (38, 46), (38, 39), (38, 55), (44, 45), (47, 49), (51, 52), (55, 58)]",198.76514291763306,True
7,178532.66734787935,"[(0, 21), (1, 31), (1, 22), (2, 27), (2, 50), (2, 46), (3, 35), (3, 37), (4, 30), (5, 20), (5, 36), (6, 16), (6, 39), (7, 46), (7, 11), (7, 52), (8, 19), (9, 43), (9, 14), (9, 30), (10, 34), (11, 54), (12, 13), (12, 29), (12, 47), (13, 16), (13, 23), (15, 25), (15, 41), (17, 44), (18, 48), (18, 34), (18, 42), (19, 27), (19, 49), (20, 48), (20, 50), (21, 55), (22, 39), (22, 24), (25, 54), (26, 27), (26, 59), (28, 57), (30, 31), (32, 34), (33, 51), (35, 51), (37, 48), (37, 40), (38, 59), (41, 45), (43, 45), (43, 44), (45, 57), (51, 56), (53, 59), (55, 58), (57, 58)]",217.8246774673462,True
8,186921.8761460248,"[(0, 45), (0, 23), (1, 51), (1, 8), (2, 36), (3, 23), (3, 55), (3, 27), (4, 11), (4, 5), (4, 16), (5, 49), (6, 44), (6, 12), (7, 28), (7, 16), (8, 49), (9, 32), (9, 53), (10, 38), (11, 19), (11, 29), (12, 29), (13, 38), (14, 40), (15, 50), (16, 30), (17, 52), (17, 55), (17, 58), (18, 40), (19, 56), (20, 25), (21, 36), (21, 46), (22, 26), (22, 24), (23, 54), (24, 34), (25, 48), (25, 41), (26, 52), (26, 42), (29, 37), (31, 45), (32, 33), (32, 43), (33, 50), (33, 35), (34, 44), (34, 46), (36, 59), (38, 53), (39, 42), (40, 49), (43, 48), (43, 47), (47, 57), (50, 55)]",180.51409459114075,True
9,162401.42504324223,"[(0, 45), (1, 59), (1, 8), (2, 24), (2, 35), (2, 27), (3, 13), (4, 8), (4, 24), (5, 20), (5, 19), (5, 49), (6, 57), (6, 41), (6, 48), (7, 35), (7, 11), (7, 34), (9, 17), (9, 49), (9, 30), (10, 13), (10, 32), (11, 30), (11, 46), (12, 18), (14, 34), (14, 56), (15, 32), (15, 41), (15, 30), (16, 45), (16, 25), (16, 43), (17, 21), (17, 44), (18, 52), (19, 36), (21, 31), (21, 37), (22, 23), (22, 51), (23, 29), (24, 55), (26, 32), (26, 53), (28, 43), (28, 57), (33, 50), (33, 39), (34, 38), (40, 48), (40, 54), (41, 58), (42, 46), (43, 47), (48, 50), (49, 51), (51, 52)]",240.9309024810791,True
10,182394.27783450412,"[(0, 12), (0, 6), (0, 57), (1, 32), (2, 37), (2, 49), (2, 24), (3, 28), (4, 36), (5, 33), (7, 33), (7, 36), (7, 54), (8, 24), (8, 39), (8, 55), (9, 25), (9, 44), (10, 19), (10, 12), (11, 52), (11, 45), (11, 43), (12, 17), (13, 42), (14, 37), (14, 47), (15, 34), (16, 44), (16, 45), (16, 22), (17, 30), (18, 37), (18, 23), (19, 50), (19, 20), (21, 30), (23, 53), (23, 26), (24, 31), (26, 59), (26, 51), (27, 52), (28, 54), (28, 29), (29, 51), (29, 58), (30, 35), (32, 44), (33, 42), (34, 46), (34, 52), (36, 50), (38, 56), (40, 54), (41, 46), (46, 59), (48, 50), (49, 56)]",237.9206485748291,True
