STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,18148.218617438186,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[(0, 2), (0, 5), (0, 7), (1, 3), (2, 6), (3, 6), (4, 6)]",1.7731695175170898,True
2,16715.894923273107,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[(0, 1), (0, 2), (1, 3), (1, 6), (2, 5), (2, 7), (4, 6)]",1.40510892868042,True
3,17375.472942349224,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[(0, 2), (0, 5), (0, 7), (1, 2), (1, 3), (3, 6), (4, 6)]",1.483262062072754,True
4,18852.81038237422,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[(0, 2), (0, 4), (0, 7), (1, 3), (1, 6), (2, 5), (6, 7)]",1.624934434890747,True
5,16715.894923273107,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[(0, 1), (0, 2), (1, 3), (1, 6), (2, 5), (2, 7), (4, 6)]",2.489577054977417,True
6,16594.026544732944,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[(0, 1), (0, 2), (0, 5), (1, 3), (1, 6), (2, 7), (4, 6)]",1.7709877490997314,True
7,16167.135722930201,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[(0, 2), (0, 7), (1, 3), (1, 6), (2, 5), (4, 6), (6, 7)]",1.445000410079956,True
8,18340.312495740647,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[(0, 2), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (3, 6)]",1.330167293548584,True
9,19811.19340544643,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 1), (0, 2), (1, 3), (1, 6), (2, 5), (2, 7), (3, 4)]",1.2853102684020996,True
10,19575.20358660875,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[(0, 2), (0, 4), (0, 7), (1, 3), (1, 6), (2, 5), (3, 7)]",1.5170953273773193,True
