STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,15127.324135630222,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]","[(0, 3), (0, 4), (1, 2), (1, 7), (3, 7), (4, 6), (5, 7)]",2.6741254329681396,True
2,13844.412440722397,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]","[(0, 1), (0, 3), (0, 7), (1, 2), (4, 5), (4, 6), (5, 7)]",1.4735753536224365,True
3,13996.212806065641,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[(0, 3), (1, 2), (1, 7), (2, 3), (3, 5), (4, 6), (5, 6)]",1.3751060962677002,True
4,16485.03902220371,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]","[(0, 1), (0, 3), (1, 2), (1, 5), (3, 7), (4, 6), (6, 7)]",1.595508098602295,True
5,13454.59313742403,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[(0, 3), (1, 2), (1, 3), (1, 5), (2, 7), (4, 5), (4, 6)]",1.3200392723083496,True
6,14982.399203155663,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[(0, 1), (0, 3), (1, 2), (1, 7), (3, 4), (4, 6), (5, 7)]",1.4856040477752686,True
7,13135.025972843941,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]","[(0, 3), (0, 7), (1, 2), (2, 7), (4, 5), (4, 6), (5, 7)]",1.3204212188720703,True
8,14081.015791316695,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[(0, 3), (1, 2), (1, 3), (2, 7), (3, 5), (4, 6), (5, 6)]",1.5321252346038818,True
9,16194.975243237443,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]","[(0, 1), (1, 3), (2, 3), (3, 7), (4, 6), (5, 6), (5, 7)]",1.6035218238830566,True
10,13170.769897790271,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]","[(0, 1), (0, 3), (1, 2), (2, 7), (4, 5), (4, 6), (5, 7)]",1.4453825950622559,True
