STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,16004.715932674413,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[(0, 1), (0, 4), (0, 5), (1, 7), (2, 6), (2, 7), (3, 6)]",1.3289613723754883,True
2,17775.36353171631,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (1, 3), (1, 4), (1, 7), (2, 3), (2, 6)]",1.3090221881866455,True
3,14951.226115566918,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[(0, 4), (0, 5), (0, 7), (1, 4), (2, 6), (3, 6), (6, 7)]",1.3419508934020996,True
4,18105.438027789667,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[(0, 1), (0, 5), (0, 6), (1, 7), (2, 3), (2, 6), (4, 5)]",1.290076732635498,True
5,15382.291719618795,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (1, 4), (1, 7), (2, 3), (2, 6), (2, 7)]",1.2899234294891357,True
6,17514.528881772465,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (1, 4), (1, 6), (1, 7), (2, 3), (2, 6)]",1.3219857215881348,True
7,14951.226115566918,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[(0, 4), (0, 5), (0, 7), (1, 4), (2, 6), (3, 6), (6, 7)]",1.3099610805511475,True
8,17836.92898283802,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 7), (1, 4), (1, 6), (2, 6), (3, 6)]",1.3322923183441162,True
9,15185.806062748172,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 7), (1, 4), (2, 3), (2, 6), (2, 7)]",1.377244472503662,True
10,17481.871522083766,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (2, 3), (2, 6)]",1.6185059547424316,True
