STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,19078.875582539808,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[(0, 3), (0, 4), (0, 6), (1, 2), (1, 7), (4, 5), (5, 7)]",2.228907823562622,True
2,19485.18325386519,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[(0, 3), (0, 4), (0, 6), (1, 2), (1, 5), (2, 7), (4, 5)]",1.3979179859161377,True
3,17167.986026035636,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[(0, 3), (0, 4), (1, 2), (1, 4), (1, 7), (3, 6), (5, 7)]",2.692091464996338,True
4,18101.986025305567,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[(0, 3), (0, 4), (0, 6), (1, 5), (1, 7), (2, 7), (4, 5)]",1.3680613040924072,True
5,17503.94903929383,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[(0, 3), (0, 6), (1, 2), (1, 4), (2, 7), (4, 6), (5, 7)]",1.4680838584899902,True
6,18498.652201902383,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[(0, 3), (0, 4), (0, 6), (1, 4), (1, 5), (2, 5), (5, 7)]",1.4724810123443604,True
7,18558.30588936359,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[(0, 3), (0, 6), (1, 4), (1, 7), (2, 5), (2, 7), (5, 6)]",2.1974902153015137,True
8,19078.875582539808,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[(0, 3), (0, 4), (0, 6), (1, 2), (1, 7), (4, 5), (5, 7)]",1.540140151977539,True
9,16781.70379678981,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[(0, 3), (0, 6), (1, 4), (1, 6), (1, 7), (2, 7), (5, 7)]",2.167886972427368,True
10,16083.67942238079,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[(0, 3), (1, 4), (1, 6), (1, 7), (2, 7), (3, 6), (5, 7)]",1.6440815925598145,True
