STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,9523.385230051197,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 2), (0, 7), (1, 4), (1, 5), (2, 3), (2, 6), (3, 5)]",1.5860695838928223,True
2,12943.369565546878,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), (1, 4), (1, 5), (1, 7), (2, 3), (2, 6), (3, 4)]",2.0573573112487793,True
3,11989.367017578235,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 2), (0, 7), (1, 3), (1, 5), (2, 3), (2, 6), (3, 4)]",1.791696310043335,True
4,11742.512717893138,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[(0, 2), (0, 7), (1, 4), (2, 3), (3, 5), (4, 5), (5, 6)]",1.4771015644073486,True
5,10519.851948866057,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[(0, 2), (0, 7), (1, 4), (2, 6), (3, 5), (4, 5), (5, 6)]",1.3771333694458008,True
6,11302.904201502457,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[(0, 7), (1, 4), (2, 3), (2, 6), (2, 7), (4, 5), (4, 6)]",1.9673399925231934,True
7,12146.764023396443,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 3), (0, 7), (1, 4), (2, 3), (2, 5), (2, 6), (3, 4)]",1.340083122253418,True
8,10301.599363549905,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[(0, 2), (0, 7), (1, 4), (1, 5), (2, 6), (3, 5), (5, 6)]",1.307206630706787,True
9,10430.047427306221,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[(0, 2), (0, 7), (1, 3), (1, 4), (2, 6), (3, 6), (4, 5)]",1.2695226669311523,True
10,9689.313150945794,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[(0, 7), (1, 4), (2, 6), (2, 7), (3, 4), (3, 6), (4, 5)]",1.2523443698883057,True
