STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,20245.173793873226,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[(0, 3), (0, 4), (1, 4), (2, 5), (2, 7), (3, 5), (4, 6)]",1.5245311260223389,True
2,18882.627584845166,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]","[(0, 7), (1, 4), (2, 5), (3, 7), (4, 5), (4, 6), (5, 7)]",1.2803106307983398,True
3,18664.07379108472,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0]","[(0, 3), (1, 4), (2, 5), (3, 4), (4, 6), (5, 6), (5, 7)]",1.531449317932129,True
4,19611.344517312198,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), (1, 3), (2, 5), (2, 6), (2, 7), (3, 4), (3, 6)]",1.265183448791504,True
5,19159.92116748214,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[(0, 7), (1, 4), (2, 4), (2, 5), (2, 7), (3, 7), (4, 6)]",1.3650813102722168,True
6,20369.763747242992,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[(0, 2), (0, 3), (1, 4), (2, 5), (3, 4), (3, 6), (5, 7)]",1.3279259204864502,True
7,15822.467375470587,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[(0, 7), (1, 4), (2, 5), (2, 7), (3, 4), (3, 6), (3, 7)]",1.4251618385314941,True
8,18749.889426641046,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 7), (1, 4), (2, 5), (2, 7), (3, 6), (3, 7)]",1.529205560684204,True
9,17172.61924154697,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[(0, 2), (1, 4), (2, 5), (2, 7), (3, 4), (3, 5), (3, 6)]",1.8345906734466553,True
10,16799.230084658604,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[(0, 7), (1, 4), (2, 3), (2, 5), (3, 4), (5, 6), (5, 7)]",1.448058843612671,True
