STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,19040.303533643422,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 7), (1, 3), (1, 6), (2, 5), (3, 4)]",1.268467664718628,True
2,18570.293146820757,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 7), (1, 6), (2, 5), (3, 4), (3, 6)]",1.2550890445709229,True
3,20052.252042860957,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 7), (1, 6), (2, 5), (3, 6), (3, 7)]",1.2961986064910889,True
4,21596.88401688256,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 2), (0, 4), (0, 7), (1, 3), (1, 6), (2, 5), (3, 4)]",1.2838804721832275,True
5,17674.45784203442,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[(0, 5), (0, 7), (1, 6), (2, 5), (3, 4), (3, 6), (4, 7)]",1.3081114292144775,True
6,18417.86712539942,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[(0, 7), (1, 3), (1, 6), (2, 5), (3, 4), (4, 7), (5, 7)]",1.290973424911499,True
7,20477.236760863732,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 3), (0, 5), (0, 7), (1, 3), (1, 6), (2, 5), (3, 4)]",1.3080112934112549,True
8,20470.528975774214,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 7), (1, 6), (2, 5), (3, 6), (4, 6)]",1.3530104160308838,True
9,20207.058018065924,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[(0, 3), (0, 5), (0, 7), (1, 3), (2, 5), (3, 6), (4, 7)]",1.3040924072265625,True
10,18570.293146820757,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[(0, 4), (0, 5), (0, 7), (1, 6), (2, 5), (3, 4), (3, 6)]",1.5477585792541504,True
