STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,9767.596960906358,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[(0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (3, 7), (4, 7)]",1.5372185707092285,True
2,10443.148204589808,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (2, 7), (3, 4)]",1.4036922454833984,True
3,9020.523485378466,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[(0, 2), (0, 3), (0, 5), (1, 4), (2, 7), (4, 7), (5, 6)]",1.4508981704711914,True
4,10165.856592392942,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 3), (0, 5), (0, 6), (1, 4), (1, 7), (2, 4), (3, 4)]",1.484520435333252,True
5,9518.826096410223,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[(0, 3), (0, 5), (0, 6), (1, 3), (1, 4), (2, 7), (4, 7)]",1.6001558303833008,True
6,9784.372387595635,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[(0, 2), (0, 5), (1, 4), (1, 7), (2, 4), (3, 4), (5, 6)]",1.7507169246673584,True
7,10503.886558847871,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 3), (0, 5), (0, 6), (1, 3), (1, 4), (2, 4), (2, 7)]",1.5943076610565186,True
8,9020.523485378466,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[(0, 2), (0, 3), (0, 5), (1, 4), (2, 7), (4, 7), (5, 6)]",1.3911654949188232,True
9,9620.491083789158,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[(0, 2), (0, 3), (0, 5), (1, 2), (1, 4), (3, 6), (4, 7)]",1.5957963466644287,True
10,9421.113313695252,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[(0, 2), (0, 3), (0, 5), (1, 4), (1, 7), (2, 4), (5, 6)]",2.025740623474121,True
