STT,Best Cost,Best Solution,Best Tree,Time,Is Tree?
1,13522.407478007213,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[(0, 4), (1, 2), (1, 3), (1, 6), (4, 5), (5, 6), (6, 7)]",2.3365328311920166,True
2,14886.408519020684,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[(0, 4), (0, 5), (1, 2), (1, 5), (1, 7), (3, 7), (6, 7)]",1.4322574138641357,True
3,13792.132841961826,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[(0, 4), (1, 7), (2, 3), (2, 7), (4, 5), (5, 6), (6, 7)]",1.4653995037078857,True
4,15078.961095462404,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[(0, 4), (0, 5), (1, 3), (1, 6), (2, 6), (5, 7), (6, 7)]",1.3211932182312012,True
5,15228.791306452675,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[(0, 4), (1, 4), (1, 5), (1, 7), (2, 6), (3, 7), (5, 6)]",1.2931528091430664,True
6,13782.020338264008,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[(0, 4), (1, 3), (1, 7), (2, 7), (4, 5), (5, 6), (6, 7)]",1.2701919078826904,True
7,15929.442220184463,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[(0, 4), (0, 5), (1, 2), (1, 6), (2, 7), (3, 7), (5, 6)]",1.3917522430419922,True
8,16781.995437896036,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[(0, 4), (1, 2), (1, 5), (2, 4), (2, 6), (3, 7), (6, 7)]",1.6962733268737793,True
9,15132.742445935293,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[(0, 4), (0, 5), (1, 6), (2, 6), (3, 7), (5, 7), (6, 7)]",1.6743676662445068,True
10,15188.470747211035,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[(0, 4), (1, 5), (1, 6), (1, 7), (2, 5), (3, 7), (4, 6)]",1.2932062149047852,True
