STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.8918347006967837, 0.2045095107747813, 0.7669708799363558, 0.4594463587949319, 0.4905272742231457, 0.01595125113123952, 0.8495809933485424, 0.24897466763818077, 0.6011215891431139, 0.468032824202509, 0.1179099243853372, 0.9177030781489697, 0.8633891377158643, 0.9401834296869453, 0.062163934583087, 0.2563775941069645, 0.9388732198527984, 0.691313154525781, 0.11410997786335852, 0.8650082102910936, 0.4127113928925471, 0.20009282458174216, 0.9130609591419769, 0.3874878857266798, 0.0012918621521478268, 0.22789421790033615, 0.9207807773561494, 0.7883397644586734, 0.9377598094815173, 0.8824374456684954, 0.00887207568728643, 0.36874909297970426, 0.4711627511298322, 0.4329214291306186, 0.9777811040778017, 0.01522596751875338, 0.6679452088268547, 0.8024301623784508, 0.17895765945277864, 0.4076502797828412, 0.45246836362312204, 0.8869696247861678, 0.16798285389721823, 0.6850095872938048, 0.11400187191171496, 0.5328771867108735, 0.05992324866568344, 0.6330533345969622, 0.01109969376491804, 0.9019059933163276, 0.42592880764297103, 0.9871768000447906, 0.3782525530631219, 0.22154952722285237, 0.4897390642444812, 0.5011232686059093, 0.4726054525289771, 0.979142607655505, 0.7494983298051604, 0.23118001003597222, 0.9358720656843835, 0.8725670269562555, 0.7998850132665218, 0.11502734945545989, 0.9224617864172612, 0.42849973805360286, 0.8199163038511497, 0.11954358550988908, 0.707914931811126, 0.7044867654746362, 0.28941865029998215, 0.2222881908127775, 0.6348507264589528, 0.17893035268026147, 0.5543779832187367, 0.001983311462304238, 0.08618691471001305, 0.7697821989055039, 0.4067511477159944, 0.32603060268735673, 0.41791853929594747, 0.2298878485530227, 0.1861528909333081, 0.1335188196324465, 0.013497005427238973, 0.947654269919845, 0.574516543841178, 0.9095264170167278, 0.032988639597612335, 0.6785437835259085, 0.23363088331016257, 0.6864677031082804, 0.4918334212487526, 0.5255967524805671, 0.463601483317606, 0.13605551067268917, 0.774545952752329, 0.7030293153383782, 0.021127118174910975, 0.14252132593882094, 0.8106569359282156, 0.08619615822670923, 0.11646204791834391, 0.9728487402015511, 0.15856299506344673]",19174.32468286036,"[(0, 14), (0, 13), (1, 4), (2, 10), (3, 14), (4, 6), (4, 12), (5, 6), (5, 10), (5, 7), (8, 10), (9, 11), (11, 13), (12, 14)]",22.515151262283325
2,"[0.16325486852025017, 0.043732451201670575, 0.9132683386069484, 0.9675328849906423, 0.5066487033111196, 0.18442070590255966, 0.4294747817377703, 0.7429995371543153, 0.5884347894881325, 0.6363822853976911, 0.4614401560305329, 0.4835856567533785, 0.17576215845422583, 0.2374703885342727, 0.30813530831194813, 0.7271164943098561, 0.9820548389941747, 0.13813216666212602, 0.6827514921953758, 0.2494695984858194, 0.3740783324445699, 0.018269427899714197, 0.734770981133203, 0.0026264486951511623, 0.47799642041875534, 0.309351472338659, 0.19794477786992548, 0.25968636070623785, 0.3982465473922262, 0.23424497575469028, 0.3948953942671469, 0.48198259397382204, 0.8039569493324468, 0.0263230370173001, 0.8161079659097102, 0.4918455338719927, 0.7776719704569097, 0.14544664230475413, 0.8966869751614706, 0.8366681710804833, 0.08632774854698289, 0.5887170852850845, 0.048460487494027094, 0.38489950698227793, 0.27005085219102565, 0.20878424101002369, 0.18699789075210538, 0.8452385971895927, 0.9038463264341812, 0.39393615775058977, 0.7383386597572872, 0.24153765637471847, 0.9308206195624752, 0.9136608522884934, 0.7058284920232465, 0.2263384211456324, 0.24937440325368, 0.7148943887284943, 0.5359155527171661, 0.6484879136208171, 0.949700226197065, 0.09715916889664822, 0.49131267817816515, 0.499480920562272, 0.9038463264341812, 0.28101847150973314, 0.3635468637327395, 0.12160366733227124, 0.520697031929703, 0.12103170478911784, 0.2681273057789525, 0.2682124709208167, 0.8064902857487599, 0.03476777381720786, 0.026635632304432333, 0.4867605896703826, 0.6564505387577593, 0.5699162663907749, 0.5301921744097203, 0.5393558114474061, 0.09349590154206766, 0.22037059291322825, 0.41814404864017896, 0.48998082104036456, 0.9119460947651796, 0.14898663273803026, 0.012686755341592582, 0.06556670787784835, 0.0037226977280154783, 0.7977838326553103, 0.578341010416752, 0.23570205126097732, 0.8518684897761, 0.20013590532582792, 0.14242550123885456, 0.1482589007486912, 0.5268704044923213, 0.4599017245028012, 0.6826661746269846, 0.47486732502913676, 0.9446752713390337, 0.09373761712867468, 0.40168239030619013, 0.14742051263104705, 0.6055551524220845]",26525.470319323696,"[(0, 4), (0, 3), (1, 4), (2, 14), (2, 10), (2, 8), (3, 13), (3, 12), (4, 7), (5, 6), (5, 10), (8, 9), (9, 12), (11, 13)]",21.496712923049927
3,"[0.5988675651194701, 0.20817684523670343, 0.9587005864800803, 0.679220308001335, 0.3410928542249341, 0.8643335166298348, 0.05578516799472921, 0.39689479815997186, 0.3517824153690824, 0.35002704054986056, 0.284909110296781, 0.9254901809646665, 0.8955298490514653, 0.12229699853412002, 0.5489729066880094, 0.0741917781542113, 0.3913175981778029, 0.6698336131634884, 0.2128213154683939, 0.8828511979118571, 0.4711991129464145, 0.5430203703116123, 0.047827935629823015, 0.7241193141970615, 0.6232314183274444, 0.6617548542376352, 0.3765309483152214, 0.7474800995645023, 0.8186770796865132, 0.20261831459758994, 0.8513567883964815, 0.5907001594423397, 0.9737232544020793, 0.6114923855647411, 0.5027059112918003, 0.6308150546897053, 0.881115192782948, 0.0011399054652081464, 0.6822850439126895, 0.1933302668982767, 0.436010582923569, 0.7119831550563487, 0.6963840950123745, 0.7743058225808246, 0.23600929956157102, 0.14531852343172258, 0.8402485619186865, 0.47684949664707377, 0.440217770296362, 0.9751732862183309, 0.04539129234344397, 0.27315894010016384, 0.35314906758971243, 0.5445275698204192, 0.7766509965779393, 0.17647105573775745, 0.23754666819917925, 0.962629148178942, 0.8317047430658505, 0.1804773674088479, 0.9088576024864323, 0.7656502577566158, 0.9447860513415333, 0.2396903593198123, 0.3667436412378271, 0.07250499401885269, 0.21883757776083124, 0.40843715479259146, 0.229707526401138, 0.15716146059541003, 0.271991733129357, 0.12121977728903988, 0.3228798539940888, 0.7779695653103493, 0.07207424419174124, 0.2502207620386061, 0.2149979212681995, 0.21508675026977375, 0.7392245921079056, 0.40025761991972997, 0.5258699626542741, 0.8542519782594348, 0.5177096410679956, 0.3174737735907581, 0.36040066140234694, 0.5788378724518766, 0.6549382366888228, 0.9069544336594977, 0.2967497152689115, 0.7684836286312147, 0.7205767298887669, 0.148772986765229, 0.2829762110140712, 0.0108143207368665, 0.8381713226942417, 0.7149004243223435, 0.7111568255477783, 0.36938986733634527, 0.17278658814621295, 0.3977753975628273, 0.5787191594358309, 0.8163554956825412, 0.6020507815444619, 0.5532915865195258, 0.5928165441305694]",25799.01975356818,"[(0, 3), (0, 12), (0, 13), (1, 7), (2, 8), (3, 14), (3, 11), (4, 12), (5, 8), (5, 6), (5, 7), (8, 12), (9, 14), (9, 10)]",19.13406276702881
4,"[0.5334518673389418, 0.7220775924484849, 0.06989951210693601, 0.5120638859705363, 0.2656244053973007, 0.46829057766235793, 0.43413882840336115, 0.1448370070475462, 0.21086007453706934, 0.5552308410748876, 0.4932143670627347, 0.7670749817697183, 0.7827039723028332, 0.12969531020182168, 0.6063641302220906, 0.03890253465315041, 0.8922892815709449, 0.09040237073388091, 0.6880577403326896, 0.2074909074866259, 0.43171239671254247, 0.8843022658855261, 0.6341034636840607, 0.8610893771709531, 0.6708180920773136, 0.05937861053872018, 0.2526866247636086, 0.5910786707883159, 0.21973663328408855, 0.5684797168588291, 0.686691152582689, 0.30069407699258255, 0.2661826252991759, 0.8494285270616592, 0.7029871027381454, 0.9479727661823429, 0.8871497392350635, 0.7267809300364588, 0.8412661273652946, 0.5489973198844932, 0.5200828026548149, 0.17762365250370804, 0.6414521976893817, 0.08502289516361394, 0.912183893719898, 0.9419560865044345, 0.42801880054074426, 0.8647872428222676, 0.20603704056569472, 0.9274486576429622, 0.14316652990491574, 0.2971672251668891, 0.013960952988006592, 0.7291387492247885, 0.1556632831404683, 0.9208712545423696, 0.35839377941805484, 0.9464887930748089, 0.047519582122842796, 0.6347429746017904, 0.741248841176102, 0.4924706338266529, 0.24711147667707334, 0.42252876174409615, 0.03878440435589747, 0.11449471026279245, 0.7447623769631831, 0.35235350490034745, 0.03000086258909318, 0.39852240739212075, 0.9858298440392125, 0.5551336601671708, 0.689811846868538, 0.10342781639991139, 0.5483630272810389, 0.06006607193043312, 0.861528023070122, 0.3000053293350958, 0.43384963809066757, 0.03486476630458446, 0.1976500361010013, 0.7245461217026592, 0.2854935900781509, 0.39660391538327877, 0.7464532156242527, 0.3403767636386318, 0.6472129257771604, 0.8652190996124494, 0.44219376628673857, 0.31249048114759614, 0.9030645102716769, 0.0528516022262584, 0.05637969321067837, 0.11741621632523846, 0.7133577730034282, 0.19808781746582715, 0.3916593574541991, 0.7025768008096845, 0.22214219382559464, 0.047393223708589116, 0.5891810720386105, 0.8604943782436758, 0.02601631336366894, 0.3184785337131467, 0.8322381324640341]",30349.6504591312,"[(0, 13), (1, 4), (2, 11), (2, 12), (3, 10), (3, 14), (3, 9), (4, 12), (4, 10), (5, 6), (5, 7), (6, 8), (8, 12), (13, 14)]",23.864339113235474
5,"[0.4744406771594828, 0.9232948795327568, 0.10921704636805984, 0.7774900874830831, 0.6258293332873579, 0.41799905028057127, 0.36908041600949293, 0.39054100598273955, 0.3980623380902504, 0.60997346203402, 0.9301986177512483, 0.9753355664214711, 0.6313924854642952, 0.09735000556341566, 0.029284737948746975, 0.1260126151642058, 0.8899026063728263, 0.17160026751731117, 0.7018094782572456, 0.5992172762005827, 0.03659110500667151, 0.05073514468282192, 0.4991063837103056, 0.5085456132378036, 0.6397082081339548, 0.20504777885338332, 0.08272529994636835, 0.6685073393224963, 0.060893727816317744, 0.8747615514655536, 0.45088785199243164, 0.20642529417114897, 0.9186021995444279, 0.8045150090314185, 0.6610994874712786, 0.1290832353051925, 0.7202891314773495, 0.9834757805601667, 0.46920125956037584, 0.661517455047627, 0.7166935861579272, 0.21251540259497392, 0.6419733338668179, 0.2847799849496383, 0.8488920361882458, 0.7319869275070715, 0.22199539970581783, 0.10094640459371451, 0.5899544528884205, 0.30865636345379066, 0.5436246553606782, 0.16241711168280337, 0.17006380073876792, 0.703786761387339, 0.049800168255783595, 0.29841177087653015, 0.32657784233087084, 0.6707084251828709, 0.6454591833410093, 0.5365452012310762, 0.08621766400718489, 0.9805550557626211, 0.5735996578392363, 0.02271267626326212, 0.1006373739916886, 0.6884327722831941, 0.9519002032396428, 0.5652805184799443, 0.7147925591903148, 0.32953188740707473, 0.798397587244, 0.65483840732865, 0.40128961003343544, 0.5787696193193206, 0.6400470813991233, 0.35776289428034425, 0.7945212679887045, 0.606426333177464, 0.4729368692643584, 0.6169777483778216, 0.8368127509564777, 0.9342184688375788, 0.911449582564623, 0.3371981205016409, 0.6267553376040538, 0.22553150884225504, 0.8644988423247676, 0.11963607143376853, 0.8638962788466968, 0.8620464045858031, 0.14926441680982527, 0.7796707945630228, 0.6780132144114288, 0.898209407390274, 0.8907614982455362, 0.7387965890183908, 0.336951060286274, 0.1480745341697507, 0.6407945837256278, 0.6593193956819895, 0.5926673093525893, 0.7492364708640665, 0.0017819225927616644, 0.456379175642445, 0.5723894280660512]",26901.730991114167,"[(0, 12), (0, 11), (0, 2), (1, 4), (2, 13), (2, 8), (3, 9), (4, 8), (5, 7), (5, 12), (6, 8), (9, 13), (9, 14), (10, 11)]",21.084299564361572
6,"[0.6614590907489559, 0.4530121467769871, 0.9541728406657183, 0.8831096722299693, 0.7957172294263801, 0.40268323215752144, 0.5782190142878153, 0.8100242030611121, 0.8715584455090395, 0.9960670967871597, 0.6659671560958732, 0.5129124085264861, 0.4816378444044158, 0.9944710186645663, 0.595088943254969, 0.1454248470248014, 0.3722372416533959, 0.2769747228732674, 0.16235666986096398, 0.04938107010314896, 0.314273788893374, 0.25412959445734085, 0.24337293692459294, 0.7850479864176138, 0.9934420882737618, 0.2644741075749988, 0.45993589127677514, 0.05302360549854912, 0.5677548330431598, 0.6151131145311192, 0.48768877518752496, 0.5297692136831377, 0.0009704250182054341, 0.8347531494518362, 0.27739017235160535, 0.5074515009492084, 0.09926859273218125, 0.47912362243729245, 0.7088216811851117, 0.3189817340764145, 0.06888007478195712, 0.5297492328921384, 0.576340243836743, 0.6282479204645796, 0.7286003387445231, 0.6517462283517084, 0.2372015611271383, 0.3331946634886678, 0.20760968060632434, 0.44501719288609687, 0.008291304130197297, 0.9455904233967075, 0.36526458141990215, 0.5004894754749343, 0.17770620648351898, 0.8640371139782607, 0.6693282810157445, 0.4543282952480353, 0.15714069586785695, 0.7043420884467934, 0.98778588206226, 0.3682173439194487, 0.817891070091338, 0.33442312017643017, 0.3811843001585631, 0.308107785112378, 0.7918422009442924, 0.4184570393116098, 0.3147525356112678, 0.8628538126299612, 0.30582738515852137, 0.08756700976501564, 0.49704093324582377, 0.6134568434447795, 0.3475292285663515, 0.4772084754554673, 0.520482784448838, 0.12739031692247393, 0.4348232666413554, 0.3470704667624318, 0.17837682053840054, 0.4547062630862049, 0.21717605570890863, 0.73709999378197, 0.4554881204959388, 0.972217012950008, 0.5104955742129103, 0.03917043187602265, 0.659361368503609, 0.15842549975917608, 0.8410504352110965, 0.8925566729129555, 0.946401680733245, 0.3669439412668779, 0.9474196227223514, 0.5602340969959577, 0.08848545027285915, 0.3968036594410089, 0.5005984089064822, 0.5386479103023141, 0.8554208431040038, 0.7031039170169109, 0.513315928583004, 0.003723465523328029, 0.5989414799980785]",21546.679636393503,"[(0, 10), (0, 14), (0, 3), (1, 12), (2, 14), (4, 6), (4, 10), (5, 6), (6, 7), (8, 10), (9, 14), (9, 12), (9, 11), (11, 13)]",20.536278247833252
7,"[0.3602286578090743, 0.6991736230928599, 0.9636614015572157, 0.6465238205563759, 0.30495750171419866, 0.06452895986621943, 0.38599977085126425, 0.4534748979689194, 0.4886812227370585, 0.09098724424860305, 0.5575494262148402, 0.4743468384863341, 0.1397761789152533, 0.2948217623741025, 0.07997827773786548, 0.2919344471686369, 0.904051870307006, 0.37699078485386683, 0.3724127162097931, 0.2299830308812596, 0.2819475455498326, 0.12154244435931738, 0.42901501049812885, 0.1242416718856334, 0.6346199130129976, 0.6006516380570143, 0.26980495290714945, 0.22740941128977477, 0.7877834838044526, 0.7062886497951293, 0.5984593191127262, 0.3722430175850683, 0.7522170165101645, 0.5684057880585708, 0.2993072806169883, 0.23861079576945776, 0.9678691722315499, 0.575680154070001, 0.004832304092876827, 0.6479399087756863, 0.3914363734272336, 0.38806582327333794, 0.775828720680356, 0.8215263186610616, 0.9506447871619258, 0.23408669213694622, 0.45829140150309844, 0.7233655206161882, 0.6664261559668593, 0.5971644583557291, 0.8591964057939815, 0.6596767939991476, 0.22843443708002176, 0.5183088076443502, 0.16100783337550784, 0.4077260571743483, 0.7772555089155703, 0.7914912932841357, 0.8113494328952259, 0.29507623120947635, 0.8482729581081258, 0.8002768814363498, 0.08786488903231537, 0.6863480749634205, 0.028610687717298022, 0.30189953476565157, 0.4453381809393234, 0.11224793224110341, 0.6844329232873445, 0.8510402697719179, 0.07406164480555022, 0.7128345134945717, 0.9705162572246454, 0.5577411409594967, 0.44972587100258954, 0.026254839531291485, 0.07955438103689993, 0.3367583008508275, 0.3796406916833931, 0.8146211808127213, 0.30174091798078995, 0.4453381809393234, 0.7756030790233168, 0.7042068649942796, 0.3576864372561489, 0.9450713703677134, 0.35021213186110056, 0.012877326389007293, 0.48258049059278263, 0.5517541533753624, 0.930177789897553, 0.9818376857053123, 0.8864274022180351, 0.9094676132650373, 0.866159675210209, 0.4455299401928845, 0.7845470138434736, 0.23712290082326548, 0.32736724158833874, 0.6422533100472054, 0.6661401949463432, 0.8069610641758586, 0.3677010418655806, 0.4336874940863771, 0.9873831215450265]",21674.33902440598,"[(0, 3), (1, 4), (2, 12), (2, 8), (3, 9), (4, 5), (4, 13), (5, 6), (6, 10), (6, 7), (8, 10), (9, 11), (9, 10), (13, 14)]",20.447298288345337
8,"[0.040615561286046264, 0.521980498470464, 0.9630922845732596, 0.7645185716375651, 0.7406634841351248, 0.8528843923286058, 0.6385573058114273, 0.37754557205393313, 0.12484640224378851, 0.14245463385676915, 0.6580142387473636, 0.8990171159777686, 0.08873389628366557, 0.3342562415235746, 0.4275546143728919, 0.4184976641433086, 0.4784659301024784, 0.7777342221174917, 0.12921562027596256, 0.9787029823378924, 0.09645043221164895, 0.7075221425086952, 0.44812757574827244, 0.2619521362177315, 0.1871359796918335, 0.5572937201619806, 0.06663326770529643, 0.2553709206665802, 0.0214787356846885, 0.038103281863191674, 0.36005011713496227, 0.902078494916929, 0.26296903658041304, 0.4019329432444815, 0.22243773786495202, 0.044436115894166406, 0.9842934110746488, 0.209142550430643, 0.40090538694476086, 0.47519703211223396, 0.35594383325290246, 0.06357594285094847, 0.15703894989947598, 0.41586228934663894, 0.9694155309892643, 0.8856238474578161, 0.44667836182784537, 0.20053458823569104, 0.9556734903932829, 0.1790251510245936, 0.4359321786368383, 0.3712956785124639, 0.6842947875680542, 0.194754283294022, 0.45479023003375807, 0.16424814506155117, 0.39268234563081816, 0.21924214205457604, 0.16621462247195495, 0.14873116724351665, 0.9746589535462524, 0.45197122498360354, 0.26596718660980045, 0.47265482413679527, 0.8324875563752847, 0.6785725381075399, 0.6231707821375849, 0.8409214878223655, 0.5819158939726017, 0.8758220536894334, 0.40876155835656436, 0.81987880990497, 0.37617353813331256, 0.7971574582396777, 0.8629713441206608, 0.2942549530339821, 0.7665698112458483, 0.24607189773203764, 0.6961229327408646, 0.0960739912411297, 0.020396138539946707, 0.13861782369703946, 0.08079118555606268, 0.8563768883865994, 0.2738711072632748, 0.48349247229940073, 0.07348596036657318, 0.5038814984669083, 0.2539389890852666, 0.4649802493454225, 0.4354650560463834, 0.9477077739576575, 0.24760435636744205, 0.5990134819199623, 0.8595950788209336, 0.003507410661989452, 0.8661013477849552, 0.4653126818793972, 0.00863980755783722, 0.04414740987990107, 0.3942349922593058, 0.11140020474439138, 0.30574240058091073, 0.20557041895107564, 0.12455181185479958]",25946.01617421417,"[(0, 3), (0, 12), (0, 4), (1, 7), (2, 12), (2, 7), (3, 9), (3, 13), (5, 6), (6, 7), (8, 10), (9, 11), (9, 14), (10, 12)]",23.255878925323486
9,"[0.42185553504225914, 0.5120004203816464, 0.647235698261109, 0.4741127538955612, 0.17839195880964775, 0.7776375791544868, 0.052181840938468005, 0.16273318239318801, 0.13629633874929425, 0.8441901641189664, 0.9612118538699191, 0.7136620632503465, 0.3166273025047516, 0.6610924659721011, 0.2593076280056209, 0.3537306166229456, 0.7635720450939966, 0.7537330124332293, 0.6465655612058223, 0.5182878297377067, 0.7199669223790434, 0.2700286325252286, 0.4344629249785943, 0.2897069980024991, 0.17471037469866257, 0.4912835518542641, 0.3835661916893365, 0.5856850768581253, 0.8568305493553774, 0.9482800813868871, 0.4039609950628402, 0.14663553244067595, 0.20538401114348737, 0.9462518380991736, 0.25930146610271243, 0.42720359998873747, 0.6768910969557866, 0.6165298485200716, 0.2700286325252286, 0.9937794530341312, 0.5041683628298196, 0.5286095888879209, 0.4860028099829382, 0.06670366804593697, 0.986993643264854, 0.35256202304267836, 0.8020524226168017, 0.13627945753922965, 0.8514511647858012, 0.659288832130392, 0.7923762474553016, 0.418286067973082, 0.7484386779609968, 0.6235751297152625, 0.12103692932303822, 0.24184179331285638, 0.8918183085673234, 0.7535642031216044, 0.05734774081283878, 0.25323171536730205, 0.9784240000692935, 0.6263954788870882, 0.9728327659822829, 0.2734405550957971, 0.6157366103689094, 0.39580187021849444, 0.7702046545810662, 0.0035872974463324603, 0.993404453917247, 0.9010192945867981, 0.1048006966198356, 0.35226870775861274, 0.7616577429479329, 0.04933595696879245, 0.7527631093488296, 0.163556724598936, 0.8409776127871814, 0.5965014249996533, 0.32074975270358863, 0.4128039308563586, 0.42402608171083767, 0.45331796638419075, 0.5514392166776537, 0.514332157196077, 0.02862916115063785, 0.8267021058592458, 0.8346572372193367, 0.695227352333786, 0.5680465481356246, 0.34329944681938873, 0.204056642126075, 0.9685366536180373, 0.05670985082593327, 0.6658943202575448, 0.7666252617866527, 0.8840742550964037, 0.8933464301258741, 0.25856255446388265, 0.06247192550940528, 0.9094763663766121, 0.3224595161810162, 0.7244089501724802, 0.4843928208025132, 0.08406967030934809, 0.28296974549931786]",27710.514813510472,"[(0, 11), (1, 4), (2, 9), (3, 4), (3, 9), (3, 13), (5, 14), (5, 6), (5, 8), (6, 7), (8, 10), (9, 11), (10, 12), (11, 12)]",21.062959909439087
10,"[0.6204963794852418, 0.10854617065491146, 0.8977923203742806, 0.9569976031012014, 0.00432251065326561, 0.5316629841044836, 0.4332744530218936, 0.19303964679228003, 0.14403849004562919, 0.19082164787297495, 0.1481596447991128, 0.9980932033664928, 0.4413939087826082, 0.18663493704438427, 0.20218392411568664, 0.6299310634464942, 0.5944378156625555, 0.6746126914712538, 0.7188557940549315, 0.22884697445355828, 0.18614982626210952, 0.27392142217645343, 0.11429900419625894, 0.12468522118821734, 0.7483973537212216, 0.05699519385051577, 0.3271125437323106, 0.11722183229789951, 0.2504884308646519, 0.261753480569346, 0.6994309401198285, 0.032992121488433335, 0.9189497243565944, 0.25418360571982546, 0.6543985396466596, 0.2853351698814788, 0.1334912868551933, 0.21747644425328294, 0.3993305675661333, 0.9184193790022419, 0.10216841496326279, 0.42459885356233185, 0.6907531574126918, 0.5377984610455265, 0.8211398159179646, 0.4330934589887382, 0.3406532394871402, 0.838266018926338, 0.844519925278509, 0.42741261002589037, 0.3133275815692108, 0.9766228797442394, 0.6153915183129498, 0.5470897611054367, 0.6321265486360682, 0.9416436014149174, 0.15813748440667907, 0.3819497611812427, 0.780651742006158, 0.7746668867151644, 0.7823806011392627, 0.6871653229253779, 0.14766230755728305, 0.06963851879483884, 0.2380227479428958, 0.31423968161352867, 0.6587876519863965, 0.1457761205177075, 0.35866398794731913, 0.5468697771168853, 0.37388468965846966, 0.31557602304332566, 0.32888671792118607, 0.3199520717990725, 0.4571487998376581, 0.7309193080317744, 0.5995711305898009, 0.1224664810501156, 0.22516504292604989, 0.926142563914335, 0.5227407659265956, 0.29784546956978764, 0.21018340691794457, 0.2401626064300728, 0.5001597635348152, 0.2866638406450761, 0.41386672546989256, 0.8662500834406597, 0.15813748440667907, 0.1717145973469152, 0.21263564012917946, 0.4308593200336144, 0.476760763000293, 0.7026497175465151, 0.7807919946406006, 0.2317253406185943, 0.7612556059736949, 0.3586329118274326, 0.5124526069229106, 0.824175006727303, 0.6102537062727318, 0.09083350941709523, 0.8168577470076629, 0.9591451423791286, 0.2036632109353077]",29979.317232313002,"[(0, 12), (0, 4), (0, 3), (1, 6), (2, 8), (3, 13), (3, 9), (4, 6), (4, 10), (5, 6), (7, 10), (8, 12), (11, 13), (12, 14)]",20.859076976776123
