STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.849407867706934, 0.3431218112492438, 0.10284397234040055, 0.8058147955522201, 0.9378079324627278, 0.8153580439989583, 0.8897719656656548, 0.8530112263630873, 0.45097016899706555, 0.45243800752081165, 0.7427402777001878, 0.3189360572052532, 0.2561052758307889, 0.8447267645473769, 0.4270506651718503, 0.01911219007467535, 0.732863728622589, 0.5799020884186311, 0.608510430484545, 0.09457014247775808, 0.7023942888721109, 0.9492520890726057, 0.11947855083980985, 0.9120216187282247, 0.1925774852668104, 0.320346371457787, 0.07983164846696122, 0.3449673598925661, 0.9454919574639729, 0.9420631130533463, 0.045382776218579335, 0.9669526987060525, 0.701553161427543, 0.09979671702008963, 0.2680786384122441, 0.49744003749096233, 0.2696214484029278, 0.7838295405131628, 0.4605339492929402, 0.48370758667796754, 0.455566986713531, 0.5662008055863944, 0.5866262659544849, 0.21091430682462542, 0.6740534451089406, 0.4078067149716771, 0.8358046326404431, 0.813930700576214, 0.3926798168713048, 0.03574242552362561, 0.8653333013806065, 0.3254073106173381, 0.980054926934446, 0.3709151372258267, 0.17401038206245512, 0.7175208149258048, 0.7176496152700665, 0.17785505846081817, 0.40603031574180204, 0.4553871044693223, 0.13971577121402123, 0.4084325589404205, 0.7005810409986086, 0.7001278525678619, 0.20313726623168027, 0.6421378547894857, 0.3115568450475551, 0.1329727789873807, 0.6046140044710157, 0.49424410730245183, 0.5141336653225568, 0.9951222677063774, 0.8149026183469447, 0.6997918844831271, 0.0738472503905726, 0.8543654248013001, 0.44244482346290837, 0.975423769932586, 0.9684363841577712, 0.8457671087454456, 0.13079331245393044, 0.03955656199265256, 0.8155537009038583, 0.9590794788110807, 0.6738168455084221, 0.34719289767035333, 0.8141874086416953, 0.8279200081634348, 0.8174267065098215, 0.2997070897667229, 0.917213843613628, 0.10229083082037793, 0.908781856696977, 0.48658235199116606, 0.5754893218728919, 0.8139635609509629, 0.9594070886709444, 0.46325198547618507, 0.2775971022215733, 0.5648550575245608, 0.1444459870267133, 0.8552050031797725, 0.855561378631282, 0.8699408090668459, 0.4605339492929402]",34573.11696355665,"[(0, 5), (1, 9), (1, 11), (2, 4), (2, 5), (3, 11), (4, 7), (6, 9), (7, 8), (7, 9), (10, 12), (11, 14), (12, 14), (12, 13)]",26.57181215286255
2,"[0.4288707492509892, 0.6341144267055981, 0.31678974947615957, 0.36053206024621254, 0.6820364821524812, 0.5666172610459326, 0.02625152072752368, 0.3259828319553182, 0.3502662120681459, 0.4782006125952899, 0.517990195202336, 0.31409481024446817, 0.12885107584341748, 0.07367626411730877, 0.4268055978523262, 0.06658137855359969, 0.8344017374778493, 0.7053717151000369, 0.2737145488824716, 0.37599978145205726, 0.7240645228128029, 0.06945240067752478, 0.3690863046495988, 0.4553295564417915, 0.31917546757065307, 0.8923255744457406, 0.9794080130323007, 0.7871478960596169, 0.9469222872852344, 0.814614112663209, 0.9554691481302134, 0.2108248548726871, 0.2143129994496048, 0.5553357761134793, 0.2150664793422995, 0.4422711273834501, 0.8347591622992415, 0.07382801132823513, 0.051064767721055726, 0.43534074182365057, 0.5670008423245392, 0.41139938770879436, 0.20387255270387206, 0.885183084818075, 0.05966170121486647, 0.8349616208841584, 0.17542975689431994, 0.9052967964962393, 0.02308131178346917, 0.4465963107938039, 0.44057332495252544, 0.47576352639052544, 0.9940608491828276, 0.20361352129060106, 0.212238906600271, 0.6939272055707315, 0.6896577714542798, 0.3619910902367175, 0.9443102634488697, 0.2655205707170122, 0.5826797027685434, 0.8003682923719936, 0.4866238458367508, 0.6800455244522368, 0.26334202836488685, 0.48267518938159504, 0.08442808617492203, 0.3124534976898803, 0.4074893743438637, 0.826565344795854, 0.781519743500145, 0.23600313351621893, 0.2109176148155032, 0.2737145488824716, 0.4175923763647821, 0.9649816219840782, 0.4585367082917269, 0.9352029362702359, 0.11744290801857782, 0.05440093610684216, 0.26259227813777264, 0.7057814133922977, 0.19782698203402627, 0.6568175814211111, 0.11632799590852283, 0.16942952308066794, 0.33466066817092865, 0.45219407628788855, 0.20321918503842495, 0.7786720802271626, 0.28173465175567614, 0.31387563999744394, 0.795764564357158, 0.4199676714927072, 0.010004107042709487, 0.2721862291475252, 0.8644173987730536, 0.08482527994761146, 0.8064508878006256, 0.3062341630561509, 0.8774851003017281, 0.17846813644859172, 0.8503352137779983, 0.9980078487892192, 0.5490379792562451]",28595.725030028563,"[(0, 5), (1, 14), (1, 13), (2, 6), (2, 4), (2, 5), (3, 12), (4, 7), (5, 9), (6, 13), (7, 8), (10, 12), (11, 13), (12, 14)]",21.786546230316162
3,"[0.41393624704010246, 0.8791814830383207, 0.22662766517148647, 0.8231617572425975, 0.666415202917888, 0.9889667052357867, 0.15306321571250414, 0.4364674506109012, 0.6637048291942387, 0.3209154727724125, 0.5293721160114436, 0.35135426622986365, 0.04340459599755242, 0.3384360553772451, 0.5577185251800885, 0.5525446386240509, 0.4617133115984682, 0.21868055936091757, 0.7646494565198005, 0.7218960494676607, 0.2855075286261999, 0.43319707944225494, 0.8334997638259846, 0.8380675215084173, 0.22658808578007228, 0.86701800470741, 0.07675048850493549, 0.6030728099559712, 0.985522636365276, 0.11838772814856424, 0.5555084425907147, 0.5508088707026836, 0.16499636946449192, 0.4910644249278161, 0.24078343989627848, 0.29334593019834554, 0.30235801351505265, 0.33613601852852826, 0.4950148897502096, 0.22156844870076697, 0.2344421907669061, 0.2145569916629767, 0.797393616837998, 0.35337563025103236, 0.49131844031946503, 0.3595526387501191, 0.35329475794638565, 0.2291565513295728, 0.6785991022336066, 0.9186567323358037, 0.6756105012610151, 0.7524043118711912, 0.8298791396477815, 0.0781012791680119, 0.43341128862077194, 0.8610325153250311, 0.30922903646445643, 0.3167331662909645, 0.6151214557065696, 0.3123690132970387, 0.6959785202689107, 0.6677880174196787, 0.8698986514966647, 0.691063611737299, 0.6365848963319014, 0.3911823897400376, 0.03987970715518063, 0.7667709280323628, 0.4847334689045192, 0.9352440050038373, 0.6095832769918843, 0.8746655650295226, 0.3335490372325217, 0.6556005530364221, 0.41671095770232813, 0.07020819619629215, 0.8005824385552103, 0.24882218018870883, 0.12918467046736448, 0.7551241882623817, 0.16910438526871663, 0.02445271225376311, 0.047441030028463116, 0.12427660477909397, 0.1206784161584824, 0.514848610555465, 0.6615629914369116, 0.29347324167830857, 0.11845286148221967, 0.16267413918542895, 0.9174821405995144, 0.18902797752999612, 0.097336293875944, 0.9682745812442336, 0.7864283703587934, 0.46899672240457224, 0.6267438496135547, 0.3384140022104052, 0.7988199921873149, 0.5790194338291418, 0.4379540619146628, 0.5266289882176338, 0.8225562959245052, 0.02124163515777766, 0.835632639559429]",32004.750731575634,"[(0, 6), (0, 2), (1, 13), (1, 11), (2, 4), (3, 14), (4, 5), (5, 8), (6, 7), (6, 9), (9, 13), (9, 10), (10, 12), (13, 14)]",20.16447639465332
4,"[0.022372246133032903, 0.46047097872857834, 0.10837292636887152, 0.6359539713515345, 0.9180568527337141, 0.41651392826555234, 0.40400857077997077, 0.8085172163992705, 0.7092313826998484, 0.3660571246357456, 0.8969532102400961, 0.07775602061096343, 0.46007551805819735, 0.3916700786699302, 0.15360047132846288, 0.7805938269906082, 0.8268018489910983, 0.6001474254648871, 0.7712796290838947, 0.18151617241504414, 0.05303096870761492, 0.0640237267917858, 0.6265264679335631, 0.5086149912856489, 0.999832023590706, 0.9183957927913348, 0.9339743097774525, 0.11422883787889093, 0.946554569513871, 0.008468629300912411, 0.13572063379468802, 0.3440731184355712, 0.4001326898606158, 0.945853962689209, 0.8406716945520045, 0.1635758329244833, 0.04756855865971188, 0.8336049159136608, 0.9359042722512076, 0.9391910453675447, 0.6001262251130346, 0.4614050502067759, 0.5657313979611949, 0.8801298612447379, 0.7721546470206619, 0.945183346215751, 0.4464546064480083, 0.9497326781843756, 0.8975705536445416, 0.48143036187449595, 0.7485050451900658, 0.5007175900752631, 0.7598178433796753, 0.5534394604584888, 0.7139260017117985, 0.14530179704850887, 0.40157609909728575, 0.05097704530259095, 0.04312357453435112, 0.4590807845740199, 0.9755066806136574, 0.7149139740300535, 0.8095658762100955, 0.6637590512800846, 0.5799912335653108, 0.8279204264098158, 0.6229598887523541, 0.8880406005039841, 0.45268520675830726, 0.7183487412051462, 0.3786768089477053, 0.9158072301268363, 0.08416080793195757, 0.02824446652614787, 0.8222303121241373, 0.009692007966815797, 0.84648203267477, 0.9844414144110221, 0.4414984628494584, 0.5916907729238057, 0.2328623651119115, 0.9817590712033628, 0.5205531032504596, 0.3089164238897927, 0.9771897889222285, 0.8988915627763128, 0.89659339959365, 0.37505736893419395, 0.8086869659785977, 0.2599634874045875, 0.6237795096030547, 0.7120629567146253, 0.351233015424698, 0.4909890243531133, 0.24752961891354874, 0.6586903092158882, 0.028021556542112136, 0.9435389937948471, 0.9634918704941295, 0.08492504095240772, 0.9859185233716232, 0.22565112461918035, 0.5517491861767612, 0.7014005627708878, 0.8929359968669875]",26731.325001955458,"[(0, 5), (1, 12), (2, 4), (2, 9), (3, 12), (3, 10), (5, 6), (6, 9), (7, 8), (7, 12), (8, 9), (10, 14), (10, 13), (11, 13)]",18.572384357452393
5,"[0.2696278863074987, 0.30783860656313533, 0.3308559166221028, 0.9655662344690951, 0.9649281663296216, 0.9524387467726902, 0.29167624866233577, 0.7331377952266002, 0.0809204307915149, 0.7950901856224285, 0.7564372964766213, 0.9479055587410544, 0.12675666745015612, 0.1874868925143116, 0.15468167597724347, 0.07266158512296539, 0.012369934595628407, 0.19585259898560092, 0.750295065635815, 0.9720586265359539, 0.8219965328153063, 0.5101430202766062, 0.17508543317915282, 0.6165191613937712, 0.8611942986736435, 0.19996738676197068, 0.04898558337836478, 0.8874125308370893, 0.47964514498103095, 0.9447703599363695, 0.537014810856348, 0.8892884193386142, 0.1732813643219676, 0.7175979467269483, 0.6929855754693377, 0.8773081598643301, 0.2348750302176119, 0.5180380360808238, 0.8244305902886768, 0.7282625647955713, 0.04111527162397288, 0.07624532831749042, 0.3273086712399259, 0.15264780218207896, 0.19954714311950394, 0.9180425281103097, 0.9853897407329408, 0.8092677243347225, 0.2696278863074987, 0.9283881495752773, 0.03941805944924237, 0.8884345277956319, 0.12570228094980462, 0.8161100616820565, 0.4021540766096474, 0.7213012845141914, 0.20711213326241196, 0.537772965980889, 0.46012935945243993, 0.4414752154986087, 0.09950874609446292, 0.27476340772622043, 0.7607997758101087, 0.5343187736883319, 0.9482377896041482, 0.47518931125936625, 0.5060100659449702, 0.697807147428036, 0.3826807617839628, 0.908024317722557, 0.25801548189501644, 0.9156605412244454, 0.863542894110941, 0.7030073976240497, 0.2890520903662286, 0.42244571584537793, 0.750737929663752, 0.5564990591720683, 0.32727304184388906, 0.7203414721104682, 0.035303880567747914, 0.052993853078804554, 0.494644800220706, 0.2456069788580889, 0.8974803658599461, 0.29107053200459754, 0.5591298035634151, 0.09022140133138556, 0.2874739615989381, 0.5338135836579555, 0.5685904303658373, 0.744591900300706, 0.6095490245356004, 0.49939228159028315, 0.7172987808617605, 0.5903731144193981, 0.7867247197307884, 0.8456720709924624, 0.5195910834075437, 0.7228020376396361, 0.3038970151845456, 0.760982234250175, 0.447595674921092, 0.6966811001343106, 0.6131470444478613]",25901.377078132282,"[(0, 4), (0, 5), (0, 6), (1, 7), (1, 12), (2, 5), (3, 11), (3, 14), (3, 10), (5, 10), (6, 9), (6, 7), (8, 9), (10, 13)]",17.04627561569214
6,"[0.3008511557282062, 0.03585385107191419, 0.16959330471476797, 0.2612267668443985, 0.841182526646688, 0.9453564686426311, 0.09213757242867215, 0.28876425600791067, 0.3026569131132615, 0.5135277765271754, 0.77172556802278, 0.8809134440848321, 0.46584826438328775, 0.6603238761552579, 0.6743481571639044, 0.09835195059005974, 0.4475979201142106, 0.8941745017088853, 0.5459090451547546, 0.5340155050498595, 0.46787807571364604, 0.5835097288408795, 0.5371405528191509, 0.10874688706576807, 0.8130530524231334, 0.8746836989741043, 0.14730843669831906, 0.3634861704580168, 0.0343492169560613, 0.8900001226197903, 0.8456662699790922, 0.04680694963862764, 0.08134630870131887, 0.1749917172139971, 0.19891741166598376, 0.5574278484747819, 0.650430725360511, 0.04847612466006923, 0.7679498219225657, 0.3019121269542282, 0.28339557082184275, 0.15521280739599963, 0.7186598096861626, 0.1714971963712546, 0.012062905510125121, 0.8672627579440605, 0.5685330701117406, 0.2619982723807195, 0.6373623622271765, 0.8564301389296272, 0.09311641175898355, 0.31300528984487397, 0.46606918435027933, 0.8287037860203156, 0.9297725463040802, 0.39021744143030646, 0.6046608151579981, 0.9134490609430245, 0.4077522495374022, 0.07066835288438578, 0.7484452718912824, 0.07202670455823523, 0.25126647715078065, 0.6870458568685881, 0.13517681348240962, 0.6845066122418315, 0.5633460939884944, 0.6143780636323095, 0.07583817215713529, 0.9568910522186541, 0.12317829417230819, 0.9663098608998928, 0.6862765759643785, 0.2116606409151811, 0.1920820901704604, 0.23016231654516095, 0.7860444157175651, 0.8493650582918738, 0.18561246488600514, 0.44343793462732406, 0.21046975128095569, 0.6401277796289732, 0.7158789126662567, 0.2386683370676136, 0.5468108235118564, 0.2545178203900883, 0.677220520548121, 0.6193914647446876, 0.17966506852898112, 0.8130348002521824, 0.5639194698070626, 0.41985071943152374, 0.8465852312097241, 0.7920444429046657, 0.8088046570989396, 0.03204226423673051, 0.8578948423253074, 0.25608312613356765, 0.7387938468978338, 0.19860306527777072, 0.6058942356459638, 0.8241259050448785, 0.05062181053519066, 0.6297577452444194, 0.15925484907271448]",25335.48954790047,"[(0, 6), (0, 5), (1, 5), (1, 13), (2, 5), (3, 10), (3, 14), (4, 9), (4, 12), (6, 9), (6, 7), (7, 8), (10, 12), (11, 14)]",18.279532432556152
7,"[0.00974899592348688, 0.30595047661789654, 0.0642498152443799, 0.26432957227955556, 0.8181763281597236, 0.7545578857882045, 0.1888134641648479, 0.4889259410171213, 0.18613865510554406, 0.3270886490609707, 0.34282173780639524, 0.4616373122843124, 0.6938704374960403, 0.03560596852985032, 0.00025184101379294166, 0.08165601631294372, 0.9672145714990112, 0.7513107579968457, 0.9913216797642951, 0.4247207976042955, 0.710398448843624, 0.004081987900635298, 0.5858090007187955, 0.03529065877507609, 0.1258498066943724, 0.0154250270465357, 0.44351331273333205, 0.22268474092544344, 0.7291973050739584, 0.582503953140082, 0.8520020941508308, 0.025915173255835144, 0.4938668429243982, 0.7684501729535819, 0.06105675886062922, 0.834733439979829, 0.5866731171766165, 0.7968047731179041, 0.28827178384089824, 0.8790861066892495, 0.6706052323741108, 0.8003005586736412, 0.4961750312508546, 0.3447412175334441, 0.20223066094486264, 0.9716346781742656, 0.6539841934959134, 0.7813120820817427, 0.8666334885220186, 0.7064396118395743, 0.47129509424388116, 0.5051383538693729, 0.34727992481810877, 0.412210400782989, 0.7904197484239047, 0.9430059983906571, 0.7668762009344554, 0.6858405382133602, 0.6631605510941673, 0.6021983085652749, 0.2882685411274091, 0.1728944361691832, 0.6070993148923184, 0.5891102132731817, 0.40742878555707274, 0.692879729305962, 0.3517096891332554, 0.6988927701492222, 0.6978379387977045, 0.7939866833491476, 0.042601367107470645, 0.2570167882573514, 0.015406171223040666, 0.6938332461041842, 0.2605495146624398, 0.7797379937943202, 0.15939282733171556, 0.998617989091216, 0.8154548788181528, 0.12880537780707935, 0.4131075355455137, 0.6295392137052652, 0.5736877683841227, 0.004767476169274865, 0.5421314885298945, 0.8798220387298216, 0.07080428203309108, 0.4412314066224601, 0.7971813661999514, 0.6782711829548028, 0.3263121115015164, 0.6442862718643795, 0.9925900489736428, 0.6388530555790578, 0.572527437823119, 0.05592121526773719, 0.9555348232088787, 0.4083110624407891, 0.17092536110983358, 0.5788558256789961, 0.8773756509772705, 0.0057221136559092445, 0.6782915628024436, 0.6491305725879536, 0.38108903525790117]",32495.71326639033,"[(0, 5), (0, 6), (1, 6), (1, 4), (2, 6), (3, 10), (3, 13), (3, 14), (4, 10), (7, 8), (7, 9), (9, 12), (10, 12), (11, 13)]",19.069101333618164
8,"[0.1098151239332491, 0.4772893634718788, 0.8115688421442571, 0.3373298605441465, 0.9886477527757923, 0.14781155473790109, 0.3182612740799473, 0.3474959150827611, 0.6867030153823274, 0.09733545645841479, 0.8112445932571414, 0.738277635012863, 0.8462757115401255, 0.6329627421436232, 0.736483901731277, 0.5465195418105502, 0.6631906823871174, 0.42540968218901676, 0.3462667251025259, 0.46229533924082455, 0.27619994949866455, 0.056811634781026354, 0.5079456160235843, 0.8881521432110941, 0.49758096204442837, 0.8072472260890683, 0.8686891862091938, 0.9014802165559439, 0.9699337603257457, 0.9425546558244046, 0.2796763565046575, 0.39132002589932613, 0.42691370791709526, 0.8396685749958259, 0.18555690032048056, 0.7163997477329092, 0.8628540216935354, 0.5304479585450539, 0.22261433077355464, 0.6159407137908963, 0.7259634816454776, 0.06862675846248711, 0.06393383522306384, 0.8550626082672852, 0.5915920101376517, 0.06920695780876185, 0.4455004465570711, 0.9242767447025068, 0.9258578830572682, 0.9126564958984223, 0.3573692150236165, 0.6637997326584263, 0.5850912261408372, 0.6128514623111905, 0.9556328555608793, 0.6056922607858954, 0.0423523525444266, 0.7876120576114164, 0.20183369485185965, 0.728340905718374, 0.9443559588860946, 0.030809987920326076, 0.7953540094217614, 0.6725304391430362, 0.37398629905688574, 0.881981344691627, 0.8519988275662774, 0.8864046604114051, 0.02533116193315932, 0.3561702404908711, 0.21900152928003902, 0.8892264631861628, 0.5222120049179438, 0.42187111337744065, 0.6620074112038645, 0.05186416230372304, 0.8373691784114026, 0.1591736303432295, 0.24688544159665582, 0.8475102638343937, 0.9768555391042674, 0.6507854131834552, 0.11124967950889253, 0.08743221626439368, 0.8901931207810934, 0.11696672358699811, 0.44376603005531734, 0.4486869258985352, 0.4442130131318518, 0.08727217593276604, 0.2858085948458883, 0.7267944724859168, 0.4262334194216387, 0.43868794877313355, 0.4488055051943973, 0.5865292860097151, 0.9308878750426873, 0.4149544692159963, 0.21167251293655398, 0.7847355306977977, 0.9515490929952307, 0.26169756156958435, 0.4722428072189372, 0.010754811662989971, 0.3188095108452166]",27517.581774064263,"[(0, 5), (1, 11), (2, 4), (2, 5), (2, 12), (3, 13), (3, 12), (3, 14), (4, 9), (5, 6), (7, 11), (8, 9), (10, 12), (11, 13)]",18.74630308151245
9,"[0.49008525034088135, 0.9994424230934444, 0.4877451268041505, 0.9758632735537979, 0.9881732056532062, 0.960177583280394, 0.6500852834108681, 0.4982384275124655, 0.9066109608634721, 0.6599601306701943, 0.6483563137326797, 0.9230858010318163, 0.9008193187426586, 0.20826284653811555, 0.05666520514085738, 0.8419175328833389, 0.8159225043716324, 0.057367542169055485, 0.5150177088613831, 0.5539215735367153, 0.908808444837939, 0.09053974283242172, 0.12027700663566321, 0.775403534358955, 0.030600344600962393, 0.4994349647347318, 0.41379918759999246, 0.9276746512331091, 0.9190109023958645, 0.6755255908337625, 0.38031625533377655, 0.5297742536151163, 0.4996669305813457, 0.5117780874346374, 0.03565420560792587, 0.004560039612830913, 0.43439800514325455, 0.011034099736190295, 0.09897568937330037, 0.8477268850427504, 0.02867172187038769, 0.7549449815057154, 0.7427088898861548, 0.6590361555994703, 0.9028794628745036, 0.4650641828483013, 0.641212795364607, 0.6545198630878012, 0.8864425982945685, 0.771266314264544, 0.8277973429024956, 0.46753752051992115, 0.09443393733795935, 0.6427644134327744, 0.9806862943980196, 0.7659823134609643, 0.6759835352501989, 0.01444902675641957, 0.6570431559951825, 0.41046043936782317, 0.8113968073168638, 0.15247480481275477, 0.2404356223759948, 0.3714731666265578, 0.5505360987489135, 0.24928872537523183, 0.2946818581420779, 0.47591212275513206, 0.39954778686373327, 0.7803613691562079, 0.05667014806339976, 0.30455281422662017, 0.7226135778128129, 0.5847549226733625, 0.1944427345210471, 0.7088397333561394, 0.013735639301227454, 0.8915608491207596, 0.18794454884770273, 0.024728780606198764, 0.4725422253497624, 0.639144141363015, 0.777122970599892, 0.033105838033428925, 0.8719987737411293, 0.3672418317884707, 0.678470364528945, 0.7712380064917793, 0.3662051737668741, 0.8449938591073191, 0.5669995038196327, 0.6374625394389151, 0.1896336215091735, 0.6839999583909533, 0.31633579340635964, 0.7385814206126311, 0.729157807030421, 0.5978271449543489, 0.9820693795484139, 0.16728581151596478, 0.9776126381866735, 0.24604250726829047, 0.6088178816893578, 0.6510513746814232, 0.13519603862943064]",34774.985829880956,"[(0, 2), (0, 5), (0, 4), (1, 8), (2, 3), (3, 13), (3, 14), (4, 9), (5, 6), (7, 8), (8, 9), (10, 14), (10, 12), (11, 13)]",19.453860998153687
10,"[0.7028867054041962, 0.8213045390811731, 0.7325481096117957, 0.7353537306687944, 0.36098518743694297, 0.976148686586586, 0.7721015631324772, 0.09075479454377322, 0.7793719872983875, 0.005584970873822703, 0.4371158891955834, 0.42742276857440076, 0.9625104915526276, 0.5867805804363401, 0.7383278174795669, 0.22226205137835242, 0.5615683662323616, 0.5959810552474393, 0.141067449340187, 0.8122090883187016, 0.2781822060808068, 0.8761685330404151, 0.9075763140205686, 0.7071145136508845, 0.8047898027544111, 0.8966357264297002, 0.16148807956496403, 0.23766783946816505, 0.7354976699047475, 0.9159037377916871, 0.9851401430456161, 0.1788999013222914, 0.08166501352447064, 0.4171772377437022, 0.6532280705815017, 0.331847144855813, 0.3826823368820905, 0.8874660290582009, 0.7684611780454516, 0.08511983199760809, 0.7247047098340598, 0.8841950079162041, 0.023480564866264708, 0.4808180688281338, 0.2721811770744502, 0.6971208049990473, 0.3112091351115672, 0.33358780115703857, 0.056831879607716185, 0.7539943606115102, 0.8957313990004775, 0.8980363198788593, 0.740239571163808, 0.37593853684440015, 0.3809993761921069, 0.6735036209315314, 0.49971376854892213, 0.7821076861215464, 0.29152630558455317, 0.3841235610882575, 0.5293273502597559, 0.2791552974793605, 0.8542011304643924, 0.8900184559784591, 0.5543603028810334, 0.16689951604814168, 0.3359312977160229, 0.6559242622027868, 0.43554109624073745, 0.03602507388080034, 0.8693493379329011, 0.046712597483991036, 0.6165373505573747, 0.37614153076195767, 0.7460084879018949, 0.17589780096496688, 0.6526629270212196, 0.569464323246694, 0.9770647066759732, 0.40992308810179445, 0.058508591409339394, 0.003155972339490498, 0.13005216976140077, 0.28166348388945595, 0.9473048340171346, 0.7374631520308708, 0.4695837484090839, 0.4249352288825686, 0.12644331021450472, 0.1548339716228052, 0.062118315635462884, 0.8089458567621025, 0.3124214148253174, 0.7455957828145091, 0.06893376558387443, 0.7458103978105173, 0.9836073642230014, 0.6073358909314425, 0.5168909481608867, 0.10450600775897834, 0.8027901307148431, 0.8589905638406375, 0.6739057098915445, 0.2770133631232382, 0.072317591303798]",31286.472223012937,"[(0, 6), (0, 13), (1, 10), (1, 13), (2, 6), (2, 5), (3, 14), (4, 6), (5, 9), (7, 9), (8, 9), (10, 12), (11, 14), (11, 13)]",24.200165271759033
