STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.3380451578112904, 0.22490478505839062, 0.519297127773554, 0.6496971446983563, 0.2774913646944973, 0.2873354223436041, 0.4368717372581913, 0.9270778472074804, 0.8335960318503209, 0.11208777418760929, 0.9378212733286057, 0.8211733130563762, 0.3660817072678, 0.044662087599875, 0.48293990898043737, 0.3450370958945479, 0.9255904316373169, 0.8256166049328975, 0.866164498247329, 0.6079477866097752, 0.11457194657932845, 0.955054400630323, 0.5200695492139565, 0.3319454790117894, 0.3684123935127863, 0.2324326178661804, 0.7283749825845149, 0.2600315157912364, 0.9780952159468782, 0.42296384476839, 0.5593037963416886, 0.14583735353211424, 0.4262952986377856, 0.6644137808125907, 0.0777580654751322, 0.5377598986997039, 0.023458658763102602, 0.583347661187534, 0.35094501574006987, 0.5576364743118302, 0.46649109308779046, 0.649126255185832, 0.08140050718319713, 0.06173779137618185, 0.43051773047713626, 0.028731107523571442, 0.9728998537241405, 0.956198492078392, 0.912035515613983, 0.7535064064517015, 0.9114266937836283, 0.4861793198019806, 0.5186735435133301, 0.5849493265763833, 0.30960263137229216, 0.4712969317533481, 0.7138944348383192, 0.23121860206389777, 0.9079059473620402, 0.038384436934271404, 0.9028722995873715, 0.48633136834846, 0.17314796018937884, 0.06473319066028982, 0.5536592613138555, 0.4150674926364263, 0.4627711742595395, 0.8528097228385684, 0.517552863871916, 0.7502611568001238, 0.7686128939015121, 0.43768593756166585, 0.03697444983401721, 0.0654294626605838, 0.4447880491095543, 0.6034060318581643, 0.7826918428750499, 0.6247828808444543, 0.7099657693642235, 0.20160294648995836, 0.9922595093723451, 0.9729155426308989, 0.6105481953300573, 0.02769705354974228, 0.15934465569361056, 0.5116975775933079, 0.863082519607813, 0.9412668040540542, 0.8626292061576588, 0.7421082042615114, 0.7698292731987484, 0.21272430294242517, 0.7282759494142207, 0.6246990819402136, 0.8647495072116635, 0.1818699135633174, 0.6206349380233773, 0.04401984516155266, 0.38346085471221825, 0.12339461282509911, 0.9189712850560267, 0.4910930534207625, 0.1371682119877341, 0.7201084252233396, 0.8929756396549698]",24744.590866692262,"[(0, 11), (1, 9), (1, 4), (2, 4), (3, 11), (3, 13), (4, 5), (5, 6), (7, 11), (7, 12), (8, 12), (9, 14), (9, 10), (13, 14)]",17.021270275115967
2,"[0.28878410639787555, 0.5134877220122402, 0.04240926469178008, 0.7654686409713926, 0.7996595402068499, 0.7090941482521422, 0.2927495946358152, 0.6650448013902603, 0.7385081214969103, 0.05304827860967054, 0.43297062215655024, 0.8824307638636486, 0.8686892219068766, 0.6564440247462463, 0.008109262567903008, 0.22759447228761698, 0.9299414977546189, 0.5733697704833435, 0.4800080654292056, 0.7132911698531651, 0.7907931368257881, 0.3426080049183883, 0.3736281438413668, 0.299373766075973, 0.06506570589896177, 0.022235797136219815, 0.26681811698816993, 0.06513826913078269, 0.9551179379123963, 0.5356971668807639, 0.28511819415721207, 0.47024781524698234, 0.8269690368379252, 0.5086951078999844, 0.06294212326082249, 0.4637690018498096, 0.23612421606702683, 0.5813725743466133, 0.10601710834284173, 0.5319369366467042, 0.3440826630219951, 0.9395485599780822, 0.16642996796469678, 0.8373931363537075, 0.21585658547645392, 0.9757663254094969, 0.2590587289723274, 0.7226915817508854, 0.984946641411939, 0.022605506514234652, 0.9927023373233472, 0.06281331503950427, 0.10744310699808446, 0.7027904928312915, 0.09467721369167714, 0.7642881403252546, 0.7173573940102713, 0.9090016818760498, 0.8034380207234615, 0.6350842624685891, 0.15104396032259726, 0.25692495718987673, 0.23118581155834972, 0.013970658519844026, 0.4521786379030611, 0.8324249986466336, 0.6864572938286129, 0.32941157453562275, 0.9448534013379237, 0.29549669897205977, 0.545536803131421, 0.8979974609547609, 0.10323907666896759, 0.37937130467400715, 0.39500844672642466, 0.5374800732044248, 0.04520659507276392, 0.8543353456718105, 0.9880056769140675, 0.5956886443772241, 0.9460195607676124, 0.30864075958297665, 0.8241300889218709, 0.8817765175787401, 0.8757024653472699, 0.40112911740793855, 0.10900353088922043, 0.37388629613890145, 0.7923522545923428, 0.18650941564906243, 0.009976762231491576, 0.8706375846346497, 0.36156039702767573, 0.684941714599388, 0.8477110948702103, 0.001892487258134401, 0.47385529338871935, 0.5195825663111411, 0.3642585726236254, 0.9179369969455431, 0.8565388346056806, 0.4678762227998591, 0.05586659567437535, 0.6976004744584208, 0.9089705895284088]",22102.943414019723,"[(0, 12), (1, 4), (2, 4), (3, 13), (3, 10), (3, 6), (4, 5), (5, 14), (6, 9), (7, 9), (7, 11), (8, 9), (11, 12), (13, 14)]",17.911759853363037
3,"[0.9558176948308789, 0.6779599665146052, 0.6365544429485229, 0.21805963676554396, 0.14665226439896994, 0.794107287161067, 0.21563293588722876, 0.20350923585983682, 0.23693978485127687, 0.34324726665900196, 0.7500529193089408, 0.4348194682715846, 0.5327099994245521, 0.06416109184756325, 0.10903715450143481, 0.3065254929404271, 0.9224133345697441, 0.6544338143375719, 0.24372173125087304, 0.13657388962300365, 0.06301806414458144, 0.41402058350425186, 0.15326315746766905, 0.8516840825498403, 0.771852414434892, 0.4171176107060953, 0.674151855170551, 0.17359635459184353, 0.984722543665934, 0.5838721820340627, 0.17715428927747412, 0.8451401797187764, 0.4998889924013601, 0.409334764924312, 0.1596724027441626, 0.1531589083702526, 0.4105786908561597, 0.38895857403310463, 0.6720162196678482, 0.019872521494426643, 0.4231128202921183, 0.123266283333891, 0.4482096074002002, 0.20522062070823144, 0.9422324727672984, 0.9209514065735601, 0.5790852309023922, 0.23890079654429586, 0.6942390379333947, 0.9409092694132138, 0.8293189129171309, 0.3399648998891971, 0.5542245989360989, 0.3724448652935265, 0.6837285668012504, 0.5515756178529264, 0.30320938836238454, 0.6417151187055488, 0.6845625315520987, 0.3154197452045102, 0.34481325236086857, 0.17926331331774692, 0.6505680329710611, 0.03060846312443055, 0.39343119290054074, 0.04275980608419094, 0.7724403992453922, 0.11426259930015259, 0.13034346457675094, 0.7757306032808268, 0.5993831474593928, 0.8070148564606071, 0.6142317067192895, 0.5577015883393277, 0.7825111917677514, 0.209915520868738, 0.6393506283459003, 0.8977873369135052, 0.7832682908642541, 0.7012123460964588, 0.8826760440145129, 0.8010147852508158, 0.07012352699393354, 0.04704997935944588, 0.793583905716477, 0.6011722403406629, 0.7155579941627592, 0.859298377742059, 0.21466591802750923, 0.8141891006171824, 0.6036290021995012, 0.7754026723116787, 0.017560969503118806, 0.34382880849078457, 0.8581074705654261, 0.24209470370247688, 0.7500529193089408, 0.3369133931080288, 0.09865910718220727, 0.8283253554015422, 0.7570000581620218, 0.05682065984833762, 0.36291220226403964, 0.07228843778943894, 0.7813448601381652]",18181.309765954204,"[(0, 1), (1, 4), (1, 11), (2, 4), (3, 9), (3, 14), (3, 10), (4, 5), (6, 9), (7, 8), (7, 11), (8, 12), (8, 14), (13, 14)]",18.808268308639526
4,"[0.23999912731013928, 0.20076882678031227, 0.09692416066308152, 0.821434552787272, 0.5165248934778357, 0.17834875772714465, 0.5239274114048423, 0.4470105222916585, 0.1144763670827329, 0.38892547085669305, 0.10674193725324921, 0.8352146389101985, 0.7004748263983747, 0.4505458540826133, 0.9634922283934171, 0.5649693629372305, 0.674094511374672, 0.2174690070874481, 0.46124272428037094, 0.8693758960121278, 0.36654708366981037, 0.5633581476242365, 0.7502579854368777, 0.620062773732998, 0.7215194937653845, 0.5007898692036648, 0.949854736012919, 0.4269691838007652, 0.959690645819679, 0.7144293467310388, 0.763464842460241, 0.005893603819895121, 0.28477168914183604, 0.3677257862176865, 0.6148043904241831, 0.5964477954169023, 0.49781179386758223, 0.8194318554647314, 0.8918044722242782, 0.20511784868465, 0.5192146098424752, 0.23743327335431574, 0.008181798863502454, 0.4757494344882114, 0.7806995548323079, 0.6400225841168105, 0.6881366550315592, 0.5247334843777608, 0.5904474822958, 0.3741120111797738, 0.9992317962643917, 0.6653998933415426, 0.7452764623279519, 0.34312543870158485, 0.5093508512236175, 0.6268626919039647, 0.16375744853061713, 0.8962806046372115, 0.38946105191259095, 0.6850087105000794, 0.9784746444002927, 0.2985424338757723, 0.19889221420905168, 0.9421421524074804, 0.3986428184992826, 0.29378080175915977, 0.503999039120066, 0.38302713564905755, 0.8699569739737693, 0.08518253747116189, 0.4606068941122172, 0.8787941025219212, 0.09831322914327556, 0.8995517332280614, 0.6182990515174669, 0.286022662176423, 0.9209030421936617, 0.2005811701752609, 0.1317119383305836, 0.0885408666895594, 0.47083627545617057, 0.8105667357934405, 0.17834311160816685, 0.5649693629372305, 0.5873246760596313, 0.6960380791620899, 0.9008328520061305, 0.9634922283934171, 0.34675374654200264, 0.5783596452580758, 0.1702907436700528, 0.4757494344882114, 0.4348159079705841, 0.2299624402970265, 0.4746996262117633, 0.5266860597065508, 0.29396665955105694, 0.9487071728260181, 0.3353162933453101, 0.8979845823447108, 0.730076515624411, 0.3662752050115414, 0.1978207577638632, 0.649354504964325, 0.9109044701809245]",20178.298145381916,"[(0, 12), (1, 2), (1, 14), (1, 7), (2, 4), (3, 9), (4, 5), (5, 6), (5, 9), (6, 11), (8, 12), (8, 11), (10, 13), (13, 14)]",17.168166399002075
5,"[0.42096474932810435, 0.6538868846708228, 0.2407654682443262, 0.04553348848112404, 0.008592596946073616, 0.1329365612689608, 0.6196388045957285, 0.7232331868873861, 0.2937078103741083, 0.6112545218448268, 0.5740435234085739, 0.8359127764488846, 0.6168378745934544, 0.2414100710627809, 0.9380545578031867, 0.15506754219772045, 0.821554844033424, 0.17729459072618736, 0.7413716142939666, 0.46593608699470934, 0.18447151327898414, 0.6584459911500669, 0.8164757613712879, 0.47341425761985334, 0.6371691942862878, 0.6687775766878236, 0.6093785864612801, 0.6237544314418292, 0.3977048795318934, 0.9345649419932656, 0.9128843036385257, 0.7692687701749945, 0.40561114240416074, 0.27578938820429966, 0.8657246691997005, 0.2885868500334857, 0.34666062837565714, 0.4975795285999711, 0.7058139452944948, 0.594222303275114, 0.3066847155865364, 0.0024167446520598768, 0.3151657883404818, 0.8818009601561683, 0.9445332576188092, 0.9135112191498928, 0.5028934261453823, 0.87108428706959, 0.856108830341766, 0.9404600425857348, 0.45739591729568796, 0.8176354433605706, 0.3723886230456148, 0.025941685273869308, 0.2696423526884061, 0.08451845585305695, 0.6677744121261492, 0.4166726222063599, 0.11812052900116621, 0.35507819250897377, 0.8666928484088399, 0.3629962865346681, 0.7702879913888484, 0.2947202397848787, 0.2232781810349196, 0.1868961712326036, 0.5449083143612403, 0.19155498688584016, 0.6401902147627396, 0.749700107913602, 0.8966105963121466, 0.9462553849150162, 0.6161033559251304, 0.7409253994741214, 0.4864455708507923, 0.5422932849622794, 0.5877009757075933, 0.9281056035715448, 0.32204538157731266, 0.3036562894735394, 0.5109762020516819, 0.7386712591038674, 0.46373481886931245, 0.6716523911818132, 0.07260745106023003, 0.06626907944199145, 0.903156848231732, 0.30283461388265454, 0.26786626018502335, 0.4275073952999603, 0.3795180383633002, 0.06377039882577806, 0.7851795991481676, 0.4349923522152991, 0.6933129119518117, 0.7955549454024482, 0.7105936873981725, 0.7674786675178288, 0.7451493354391884, 0.9184996481122587, 0.7692687701749945, 0.6180791490334608, 0.7338327915263779, 0.6962358145243195, 0.9282361837147294]",16992.975970869404,"[(0, 12), (1, 2), (1, 4), (2, 5), (2, 6), (3, 9), (3, 14), (3, 10), (6, 9), (6, 8), (7, 8), (8, 11), (11, 12), (13, 14)]",17.35008215904236
6,"[0.5358926691050963, 0.7262755233180401, 0.6251684996112079, 0.013870269333594698, 0.21330458250430206, 0.6566424953130368, 0.8447762648693985, 0.6665920376237862, 0.05055108096876382, 0.2913531606006441, 0.8141633065542647, 0.020123305565977745, 0.594740143255061, 0.3681486980320623, 0.833353378545627, 0.5235836505621322, 0.04812310692795685, 0.6052548238327008, 0.5995371419752245, 0.21447648371732553, 0.5194879278631996, 0.6653222493246853, 0.3929655192876903, 0.2038595165814644, 0.3908886236103133, 0.7005391189819034, 0.4376479241948714, 0.19224330719007865, 0.7038645206312201, 0.8993734752143842, 0.7442235440429558, 0.72259962428325, 0.8407497741133001, 0.5027185941948764, 0.21362036784917748, 0.9658350711055419, 0.20834442199302383, 0.3565231551864272, 0.7016579509799132, 0.5830314455001113, 0.9209745695478844, 0.8721197849600746, 0.35746929238317204, 0.29073817296515136, 0.8823587771529575, 0.15679285195282044, 0.33864987387753, 0.4312013743895714, 0.6624861430661587, 0.7342510892041682, 0.8738824352195136, 0.1404076893547731, 0.7926033564316604, 0.07135734872092381, 0.7989409493973881, 0.3532467071629719, 0.4899379896322793, 0.31310024579461915, 0.33961775598850197, 0.18421936397381866, 0.6899140547000797, 0.7140488929132661, 0.6179125848588933, 0.19425255235658412, 0.5307401888941242, 0.7958329070204412, 0.21513297398601483, 0.45817136688128524, 0.6478592508681683, 0.05873035661576176, 0.2907724195977932, 0.4119491474783976, 0.7780986940811243, 0.809807357874015, 0.2717976339293382, 0.8080332865062134, 0.3171465438013412, 0.8320778733964923, 0.2743401874785193, 0.28500415730654405, 0.9799643756563742, 0.28934101241162014, 0.5016536407305543, 0.2626096749920541, 0.944369890937449, 0.5957653992220612, 0.4050283274835972, 0.7990454691041159, 0.5911874946596958, 0.4502858798844571, 0.7157971723814139, 0.588409512196719, 0.5211168639792498, 0.4327896702360695, 0.3831092970613883, 0.460026522734338, 0.7247290049881779, 0.8729657217542822, 0.1660681578198937, 0.6594102453536814, 0.15777303873362414, 0.4263288738375186, 0.5378438400799963, 0.1317744493610553, 0.906105324687214]",20534.58343716657,"[(0, 7), (1, 2), (2, 11), (2, 5), (3, 5), (3, 9), (3, 6), (4, 5), (6, 13), (7, 11), (8, 9), (8, 12), (10, 13), (13, 14)]",17.58129382133484
7,"[0.9985243537584455, 0.5188882433507714, 0.4550366906206771, 0.9489289526880271, 0.6072276680393013, 0.8707746874720267, 0.11178032181808029, 0.6149352472926397, 0.9316298216230748, 0.10494966216022084, 0.4888293002866281, 0.31306088692842293, 0.07180268340145879, 0.16762513024927972, 0.12759311147602592, 0.2419036998257964, 0.9512880900820103, 0.4798025788201965, 0.35242083337419283, 0.8319351593175579, 0.6163135831580782, 0.7117840071613477, 0.027204754479336235, 0.4969058669510833, 0.574305573133938, 0.5406327656467788, 0.05303661722419617, 0.06005956007332236, 0.425956292203847, 0.9741422978375306, 0.18226320952238295, 0.765909399973326, 0.6606385395898675, 0.5256289025365466, 0.5545835890631964, 0.1859403384957593, 0.017761186408353336, 0.4911705958832362, 0.06175152051847277, 0.6565292956722881, 0.8615244761560357, 0.9799215539324654, 0.11720260663242799, 0.07308000009990945, 0.4657278945568524, 0.7417057378494252, 0.7908540785117999, 0.4305069344578919, 0.9507311028441523, 0.9870642484611515, 0.867021310739209, 0.9991756159162951, 0.07100785058440917, 0.7589437515102598, 0.5533915201441137, 0.22653297267086236, 0.01540608897425988, 0.3973939335887907, 0.08267198915339757, 0.6396939878479765, 0.964238252993527, 0.9669734393011138, 0.15793580458238787, 0.003046572808749204, 0.15107124215873102, 0.5103175195425104, 0.5050524662016245, 0.6026908347193211, 0.4039494349411217, 0.25320694616155826, 0.3727413098751484, 0.6300953190832639, 0.18828145646913796, 0.763660227941124, 0.4276594501915497, 0.2931187689728184, 0.940136633651285, 0.4356356730778894, 0.9716557789901877, 0.6240750959874667, 0.9345424123895866, 0.4200793504828596, 0.9435896385531192, 0.4100734557781772, 0.053985090387335455, 0.4043249833963716, 0.8352093844631872, 0.43554031601845666, 0.16615919718676886, 0.49161459558103704, 0.680285627532388, 0.5200513614387783, 0.134504051609174, 0.5188575627140606, 0.28162492695876684, 0.774370443330623, 0.2949406899068916, 0.8719979060365288, 0.7854521744274438, 0.9816263800672541, 0.82922183717301, 0.8420027531069755, 0.7656518066947434, 0.14881528637965546, 0.7721137519417561]",18702.137897326655,"[(0, 1), (1, 4), (2, 5), (3, 14), (3, 6), (3, 13), (4, 6), (5, 7), (5, 6), (7, 9), (7, 11), (8, 11), (10, 13), (11, 12)]",17.05622911453247
8,"[0.8649386558082933, 0.04113019084636149, 0.7722732213878899, 0.507311521226524, 0.22664678240415304, 0.513851877824656, 0.8687682385688801, 0.6743023548650088, 0.671930017565019, 0.7636587176998094, 0.8047772734869801, 0.6284480584338827, 0.25308475253221496, 0.06905681213719828, 0.7363752384123964, 0.6265057613742269, 0.8610545366080149, 0.6014202022693077, 0.6183578145655911, 0.9931286354984622, 0.2937738330644366, 0.6531327114424121, 0.5685513855251578, 0.7532374086069945, 0.19750539020866387, 0.5209738649065428, 0.25131695335484827, 0.8751756651540289, 0.9823305253573847, 0.08630517392784687, 0.12480267492749231, 0.5825754833305578, 0.6289287978487641, 0.5106239599439317, 0.647635629149633, 0.7657893018128642, 0.4530773260857198, 0.522790841610237, 0.1747628229376882, 0.6334591948010148, 0.7766869081646205, 0.46909082807983127, 0.7142218624013951, 0.5036290474450102, 0.3860067886916936, 0.8132132522058005, 0.6009284417327672, 0.011053409942238468, 0.723539567134216, 0.8183834677460958, 0.3362370057980314, 0.8931913903383931, 0.4246614461416657, 0.5687020580738804, 0.7493538812371455, 0.6995886410338515, 0.12452361772633691, 0.19361448570547368, 0.8083083890876581, 0.2721111262519593, 0.9851923822638916, 0.3844188475998246, 0.6340438708994364, 0.19597437553247976, 0.5746881402648222, 0.841744082697903, 0.27932778104597544, 0.11497767262560632, 0.10791264439816872, 0.15553215351085847, 0.6811910397223655, 0.6173521553931242, 0.32444281162664457, 0.8972020665747747, 0.6734683473661168, 0.6741280264594216, 0.8610359366774677, 0.7083680594337867, 0.3941776470026923, 0.5956580941720124, 0.20932903936044323, 0.20439389615289238, 0.5584561945008979, 0.26143978734033557, 0.05229020730952472, 0.7009606272262222, 0.23836718195129158, 0.7348909164472549, 0.67578092206936, 0.8140046378695941, 0.582217952768139, 0.5207984280416588, 0.33099781482749513, 0.2533230732147347, 0.8206916929526262, 0.46606734563643715, 0.7272270160537907, 0.42390755821354065, 0.9685546496395884, 0.7987762288445872, 0.36565592294828886, 0.2892025870162007, 0.3169129311156258, 0.07364740269531156, 0.779955608716037]",24534.332761792455,"[(0, 7), (1, 7), (1, 4), (2, 4), (2, 3), (3, 14), (3, 13), (4, 6), (5, 6), (6, 11), (8, 12), (9, 14), (10, 14), (11, 12)]",18.298542976379395
9,"[0.16000682496172502, 0.003621535680474963, 0.19314404754580472, 0.15303332401672376, 0.20739435869066492, 0.1803327940318431, 0.03890302154108094, 0.23722086810934107, 0.5613961318887647, 0.6645798581785175, 0.2856596504879466, 0.7262168909966613, 0.5864793428082828, 0.6131645118854483, 0.996082937218422, 0.3416388643830509, 0.11644002746723647, 0.10598840761988093, 0.9327198825048434, 0.015862575043234295, 0.004392516480758335, 0.6550281957290496, 0.5064991987239612, 0.8559499323497252, 0.6677903554502501, 0.19156878934521893, 0.42139666616399185, 0.3788738664991328, 0.838712454494016, 0.976730678740913, 0.6806490794042402, 0.0010328681826715647, 0.29460939044028644, 0.07026542248410683, 0.820542623885267, 0.5736487403580932, 0.28671780671774416, 0.06412791221939984, 0.37828211780967846, 0.8086900491194299, 0.5788180952690298, 0.8159339518804629, 0.9784398868598829, 0.8383717932724558, 0.526386423955472, 0.7224601107214722, 0.8573865628729912, 0.05954574394283829, 0.5278335203256952, 0.8536208331881153, 0.03020574548798982, 0.726598455115272, 0.741310414681184, 0.8192769477632145, 0.812022467536922, 0.3722199073253286, 0.11635772534574773, 0.3532941355612378, 0.392433800600145, 0.5741973782757593, 0.47417019287493745, 0.21164940396173226, 0.8479711933717435, 0.8114379010277325, 0.7727193360662434, 0.7897893420274645, 0.5629719536934923, 0.3727990380106624, 0.6669953349952987, 0.2539577831660592, 0.7303786789071116, 0.26690917747482734, 0.638598184144418, 0.1435254731932235, 0.40922961934096636, 0.7948196208574013, 0.1827968367917192, 0.7242979187669752, 0.40860395774201597, 0.7231405494000281, 0.9307586838146487, 0.4308058601186969, 0.0882522907180513, 0.5306515861251894, 0.8354990578514843, 0.1987897331675379, 0.7899114449667097, 0.7452971967978576, 0.9701745229775459, 0.6542706980364777, 0.9561709464247922, 0.38692178716633785, 0.35297460613009535, 0.7175553916924201, 0.18803841397735255, 0.7122345788170227, 0.45462608432935425, 0.23346195447407203, 0.00941754916787052, 0.6108970013397269, 0.2855836778924191, 0.26822922402901084, 0.4001593237975457, 0.6597488928196211, 0.8676019996828584]",20703.662526728454,"[(0, 12), (1, 2), (1, 6), (1, 11), (2, 5), (2, 4), (3, 7), (3, 14), (7, 11), (8, 13), (8, 9), (8, 12), (9, 10), (13, 14)]",20.08451747894287
10,"[0.6583834680418816, 0.006620991810028842, 0.25871365228501253, 0.5031775190007892, 0.42821618152331065, 0.24331718015353188, 0.9010982008930146, 0.10474658212956967, 0.46394487222732395, 0.2303954914198041, 0.23912887782653802, 0.5957644301512237, 0.6795235223498722, 0.17329837273471427, 0.8935057220777303, 0.5990276911300466, 0.22604542394255156, 0.16426394245854414, 0.9390520620477728, 0.7690967232030346, 0.5059742071197518, 0.040077145546663306, 0.29664740020988867, 0.7828527687153012, 0.5722780829225685, 0.06854356669201755, 0.37117252778100307, 0.8151450201166993, 0.6873164463423145, 0.8258281504241527, 0.8231679399115183, 0.5691876944930083, 0.802355927152202, 0.33354893683215503, 0.9824227589372149, 0.408807447398466, 0.577439869968714, 0.2770218884086446, 0.659423829421226, 0.3556434889036948, 0.543980133564835, 0.5249217887183121, 0.898748219312037, 0.6881059933336642, 0.9166035421803812, 0.1583992668867833, 0.46909679803195237, 0.14359440982992233, 0.10223882747503621, 0.831618232578729, 0.18500624997587534, 0.4902772253206136, 0.18943446311440104, 0.2493496668952051, 0.22219926008375535, 0.48247411929542217, 0.9508387317861605, 0.33129787614630235, 0.2566865796059081, 0.3301393138166212, 0.32133362626498985, 0.8314724916062167, 0.04618879541015264, 0.6295460286512219, 0.5143438567557594, 0.06523825498463398, 0.31077877976612267, 0.22664448889316569, 0.4305697885732951, 0.28209146232623705, 0.7088527106502759, 0.8743725098278432, 0.7691335980876292, 0.9330920795413924, 0.11022835847223544, 0.1455961822056422, 0.5753906401830126, 0.9884401377834018, 0.36532351750618186, 0.4278129428047881, 0.9553575922037694, 0.8069246113107018, 0.2350532369657895, 0.7515522086181886, 0.10895324685181906, 0.5714827812680247, 0.19675646385946166, 0.5017592894886802, 0.2651280384025827, 0.20960581855737415, 0.46788635821678715, 0.5569547777716898, 0.5908502825792539, 0.5699647027548732, 0.8424480016144726, 0.5348347189302486, 0.2848765787202864, 0.547485573859436, 0.7613482006174866, 0.99497004461498, 0.6147332325485595, 0.8562149722358873, 0.5345593707030796, 0.5468698796251492, 0.7782758710600959]",24515.744272123065,"[(0, 7), (1, 6), (1, 2), (2, 10), (2, 5), (3, 9), (4, 11), (6, 9), (6, 8), (7, 8), (7, 11), (9, 14), (11, 12), (13, 14)]",20.635555267333984
