STT,Best Cost,Best Solution,Best Tree,Time
1,"[0.8815425894760663, 0.3372407636864385, 0.03768408655596389, 0.706583885656703, 0.10268722145902143, 0.6549923798501222, 0.2876917635792937, 0.7793888930216734, 0.03217604310931088, 0.09227942441357251, 0.21655775159250668, 0.9473892069574495, 0.7082626724740083, 0.36916704428430547, 0.08762838188329336, 0.9147748104308424, 0.995900295562316, 0.5946697399919926, 0.7219045711542992, 0.3779377418850641, 0.28383413179626404, 0.4799420820221658, 0.5409440294099094, 0.11756315294860897, 0.150189500453203, 0.1479569109690113, 0.21603146601793688, 0.9047399496052607, 0.9698343678553014, 0.2048897283333786, 0.5794042136046454, 0.4279515053639086, 0.26604740200681143, 0.6136353462564659, 0.3944864374383473, 0.46284147275186527, 0.7464544939311172, 0.6946463202847784, 0.9536919149625825, 0.2860172778677693, 0.6355206763618891, 0.5889578292336431, 0.20270633970302177, 0.9572943736732175, 0.6692905103672813, 0.5931286779537213, 0.5289725405855696, 0.7764185223015685, 0.9451404910870543, 0.23676085220078247, 0.6062030892952223, 0.6744130605975295, 0.41499235282863156, 0.714920890977161, 0.3897842946343445, 0.7499187584057664, 0.6374727035212336, 0.6407262726834921, 0.6762701756889623, 0.4649751304574261, 0.31975089168987614, 0.8121026736340305, 0.9158701785451894, 0.9610958344679122, 0.8117581683366026, 0.6244386581383317, 0.8291929701420262, 0.35130636594786413, 0.6499978836464704, 0.05314161611236612, 0.1104678898658975, 0.9596387747227136, 0.45586731763984056, 0.4976372113855395, 0.39867523988513065, 0.4978860879210464, 0.023816048783570687, 0.13018599275382425, 0.19431423801254077, 0.18719105453959395, 0.2898917420707403, 0.891304144322042, 0.1024774905800031, 0.009182645207924, 0.7206168485909562, 0.3852238360088749, 0.3324884355957177, 0.7405952928687405, 0.8169720191217378, 0.04400949320007186, 0.529038261825678, 0.6540782045923849, 0.7740875476240688, 0.2892436351420731, 0.6415778346729618, 0.844738795430351, 0.25910832013562035, 0.9410370813374062, 0.6679156122303721, 0.10254261023085742, 0.7151876039709478, 0.875661434923, 0.23150777774150577, 0.2968635996483009, 0.5608510832380941]",27550.602285784462,"[(0, 12), (0, 1), (1, 4), (1, 3), (2, 4), (2, 14), (3, 8), (3, 13), (5, 9), (5, 8), (6, 9), (7, 12), (10, 13), (11, 14)]",17.35210084915161
2,"[0.16552908585856196, 0.8932602318999584, 0.9137737957683517, 0.8462484567466818, 0.9902133807287776, 0.7487167554664489, 0.6923748885767483, 0.9420422220970571, 0.7575382859898893, 0.9502258425741031, 0.8194978665221492, 0.2675669477006529, 0.19667349661080313, 0.4278354597739994, 0.009719579617293417, 0.6378246608736078, 0.270532992325597, 0.1044932264285433, 0.7975204167720442, 0.038775822317290154, 0.8648419992353363, 0.5549595495821026, 0.819027666142343, 0.2222538907182382, 0.5505294914647487, 0.02773239777412062, 0.8403850348461593, 0.37751775900733964, 0.9616327645761847, 0.5255728720469997, 0.7000807040947068, 0.09127760298736742, 0.8775988536210257, 0.028059802640203024, 0.9987383032046584, 0.9128457381546697, 0.08958052315519405, 0.6889476361261232, 0.9914056274633658, 0.14116306683908653, 0.5405236149291002, 0.32395845760201347, 0.7836585204682108, 0.4213463500023418, 0.1192804326819299, 0.8386420044784342, 0.4823187077239569, 0.8878131449852079, 0.20530629070892492, 0.587431164276997, 0.7877595077448495, 0.26754230001603074, 0.2665633726491351, 0.5647323584026843, 0.9873445396025737, 0.23719812596546141, 0.039210744673561226, 0.3244051961538774, 0.5273611653040808, 0.8343067750791742, 0.22691389179790122, 0.6686765669121307, 0.616350935307537, 0.6908602553146221, 0.6617000685608294, 0.8049401927587422, 0.27137705502730636, 0.2761283502770162, 0.032060454705986174, 0.6479321137480959, 0.5111242736103806, 0.9279688441186168, 0.6221742949528638, 0.334515574643357, 0.21056516565384786, 0.6974659964140159, 0.48047107282996515, 0.8513920436220711, 0.5532195390864587, 0.039210744673561226, 0.8910964806096295, 0.8578499104709223, 0.8858963737916404, 0.5724668273766295, 0.1784491093177467, 0.8424534447115707, 0.6556745504291367, 0.7956541852159207, 0.2838654363983725, 0.3504947698783636, 0.8237249774051332, 0.8465715968961257, 0.20403710965609778, 0.7121978922947124, 0.1174618772417092, 0.9248610679057563, 0.14464645642260288, 0.12126135196611887, 0.1613276862154116, 0.11094638457390671, 0.1564198508822049, 0.9829763097657626, 0.8001213263728946, 0.9918578273833377, 0.34603357344330254]",26677.25669354747,"[(0, 5), (0, 10), (0, 8), (1, 8), (2, 10), (2, 14), (2, 4), (3, 12), (4, 9), (6, 9), (7, 11), (7, 13), (11, 14), (12, 14)]",17.8028244972229
3,"[0.6167170600356147, 0.46263372516489965, 0.9118403751147954, 0.9538545088961121, 0.9737302021582351, 0.4363636869211357, 0.8256266240870351, 0.807906918669344, 0.4378856282879666, 0.992671558280316, 0.47424247206389814, 0.03810292805065407, 0.5296579839951321, 0.10500955789459465, 0.4132583549344706, 0.9623460466757022, 0.8770256836588943, 0.07556561332703793, 0.3831433835824811, 0.5731219343199747, 0.11073272223863573, 0.3283673819063817, 0.5914531453514154, 0.7699834096666872, 0.16697739687267343, 0.7534890158330065, 0.8804860360169925, 0.5966671697643832, 0.2935619963056345, 0.24766463776429193, 0.5445135471784124, 0.46924678390821584, 0.43358425162624603, 0.6134122934197442, 0.3382691404753777, 0.4660341397799126, 0.585854516559914, 0.09726491576542162, 0.9336464554628251, 0.38984034472043183, 0.7640855415845059, 0.6104502210168393, 0.23746044462050475, 0.6219819030278498, 0.710057920979952, 0.9818705232872759, 0.23558995349866652, 0.551093574684354, 0.9970068202246408, 0.8153075581397244, 0.3763775469522238, 0.8246500946983786, 0.5177673169410909, 0.38502951715423905, 0.9474852080284668, 0.09869026226284439, 0.22805571265097757, 0.35442046157218743, 0.7640855415845059, 0.8587354945231682, 0.7887037458819911, 0.07123508005203194, 0.409263272174871, 0.9902862269975953, 0.031324360123452744, 0.26084175412889987, 0.3776204624863764, 0.3103765121733857, 0.17203723354006029, 0.0888971474356568, 0.6802383471339994, 0.9124519878640323, 0.7307136146179345, 0.7484227954350053, 0.3001644472682632, 0.3912057408791354, 0.37324854108951344, 0.9954025987758097, 0.6263365949354616, 0.25518636638958403, 0.9365264904103364, 0.3288422108780432, 0.8750592384122221, 0.9562962889775005, 0.23898150910031102, 0.3124944866192175, 0.6454395869246559, 0.9817434593169329, 0.8024833936520688, 0.9130015625372541, 0.2150104211593128, 0.6327505450881152, 0.05810175209874269, 0.40127063976743826, 0.26162258742806543, 0.6949428840204048, 0.5843178107331627, 0.8430452385831944, 0.5277285411534138, 0.3551570952026528, 0.7696472024181314, 0.2697521257437697, 0.920580439596085, 0.13762578380943036, 0.5627899054196649]",28128.523539178615,"[(0, 10), (0, 5), (0, 4), (1, 3), (2, 14), (3, 13), (3, 10), (5, 9), (6, 9), (7, 8), (7, 14), (7, 11), (8, 12), (12, 13)]",17.328089237213135
4,"[0.034066521968202146, 0.1866010895859661, 0.23113737701996295, 0.0398549908822009, 0.08827426492085766, 0.1272956574526929, 0.2708781248065223, 0.9791519542333239, 0.33306359319139045, 0.11992170377095668, 0.2985060560596581, 0.0645355776004396, 0.8569397717890583, 0.5174641849074348, 0.8450244120459932, 0.6973509244521661, 0.7043610353713936, 0.5898082050124295, 0.36378231504959935, 0.3597555526691768, 0.09324913941671054, 0.3656697835819034, 0.8715287652673184, 0.44574372947443885, 0.7393756089393836, 0.878549066761827, 0.6814605577725503, 0.36814263305067496, 0.9213543885342208, 0.2241381193988965, 0.5033417601248165, 0.6546984034771469, 0.6134975736512176, 0.2662181304640583, 0.88177578468335, 0.5895195978215504, 0.6818546455322808, 0.6125791867385193, 0.883201285328045, 0.4833009520137017, 0.6099265386908526, 0.24873246593540477, 0.10855435720152584, 0.26009453336136545, 0.3401828052380894, 0.9221213569618429, 0.49409322722988713, 0.6864193929401741, 0.27777192940225703, 0.28202576785072386, 0.841731449137059, 0.8911025329712893, 0.2845320289034604, 0.12365569759650896, 0.11046546876886765, 0.8037793361622523, 0.6022122828125607, 0.7151187458985496, 0.5006617856821278, 0.5292226833796925, 0.44702802963163923, 0.49176411731567327, 0.25120948694399536, 0.9402752533749279, 0.581781194072038, 0.5275173906401358, 0.418542558884892, 0.5208133819629659, 0.5853070626838324, 0.3014193805402108, 0.36306047986898304, 0.6827251171251946, 0.14085881998373884, 0.5908625623437318, 0.7616376664553388, 0.2657765264917088, 0.35963058532945014, 0.13882929602314953, 0.07104400999839389, 0.27121588140588615, 0.9039269570742792, 0.5911480235409983, 0.049986011269290254, 0.9262285164079987, 0.7842275216188264, 0.018269641914385515, 0.399535496934464, 0.8615644214453856, 0.9588991984819033, 0.5320969275502345, 0.11918961751472701, 0.38163289068197104, 0.40926158181802874, 0.46243173474568644, 0.8189443571480597, 0.34860632769157185, 0.8705819831827323, 0.856084634504559, 0.7276653317059367, 0.862201469535105, 0.7699604777993558, 0.656482035864573, 0.5833348488748544, 0.7663741180860072, 0.3494418351322315]",28766.42290062831,"[(0, 8), (1, 13), (1, 10), (2, 4), (2, 14), (2, 10), (3, 10), (4, 6), (4, 5), (5, 9), (7, 14), (7, 11), (8, 13), (11, 12)]",17.95475673675537
5,"[0.560012771367346, 0.05298440276382821, 0.0006058243257028861, 0.9931602629421374, 0.007366656841773067, 0.2150809781447608, 0.5390893322727344, 0.3975969572315672, 0.6384198473047701, 0.9420699851728452, 0.09298715117813339, 0.28014914274343383, 0.49245887911680053, 0.7480016084539762, 0.7924737067540912, 0.870927768193499, 0.6548937290671967, 0.036244595968557114, 0.35042602602669704, 0.06401578842726585, 0.8096318702535588, 0.8124173796298177, 0.04784824259975051, 0.43568016821024746, 0.2947665514480562, 0.17746366615952214, 0.17576885416898902, 0.7993580122564314, 0.7224582917368761, 0.5523503263246713, 0.2726275335833367, 0.1695993447747962, 0.14979077634249016, 0.3116387553153006, 0.3218286103973397, 0.9087267879909126, 0.4162408669881076, 0.21718340503554334, 0.9890006944161006, 0.6158614528254022, 0.8404975981629493, 0.5654110224243517, 0.36304615646882377, 0.3617745697946916, 0.5374002204011256, 0.41541510481548394, 0.8804990814329612, 0.9344553840677923, 0.16190862034021036, 0.8075315997869834, 0.647240733903375, 0.227834540702756, 0.9198375686479274, 0.05938917678352462, 0.007198877768566647, 0.48912303237490196, 0.7616019710628531, 0.42278321905364347, 0.8578313565015994, 0.439847581049453, 0.8920555182205249, 0.8482880221912084, 0.5987431959541353, 0.9474282035999, 0.35217796272244706, 0.6622491129079277, 0.8967846033127284, 0.5676787686025001, 0.016427816559549058, 0.19247440017066098, 0.16312646205048476, 0.9202985305211964, 0.9808930174915005, 0.35382299300969655, 0.010908712055106795, 0.4534111279332914, 0.13947811565393975, 0.7472075569479593, 0.668868243252138, 0.7160912746273204, 0.9606396388876363, 0.697753092461626, 0.922094292208701, 0.7436947731710232, 0.5078816596349868, 0.8809411574535676, 0.21920049905685146, 0.6183385567171911, 0.7952626296493133, 0.36774016190699665, 0.7083186581400902, 0.4281589429993997, 0.3985616809645963, 0.02005671688822408, 0.02551780918773594, 0.4252988547870302, 0.9757193771633055, 0.09416276589350925, 0.8386126524743638, 0.6031389251358239, 0.04361413602880759, 0.156504749945507, 0.9270310745210605, 0.3853553962544499, 0.04358038390317398]",27716.0984350419,"[(0, 4), (0, 10), (1, 3), (1, 8), (2, 14), (2, 11), (3, 12), (5, 9), (6, 10), (6, 9), (7, 11), (7, 13), (10, 12), (12, 13)]",21.08180260658264
6,"[0.9315691269989611, 0.9354714097548733, 0.3721458650955102, 0.20777097336228467, 0.19122158379465137, 0.09617939292071098, 0.7275788077858919, 0.1641016981128688, 0.48131480316739506, 0.3312600856579033, 0.2424157961514538, 0.6211131359353632, 0.8518084776938523, 0.5701734683287177, 0.1297778427121118, 0.954764436806482, 0.26098057168015043, 0.7608729915630462, 0.4904493360781792, 0.11185286404178763, 0.9849008555435309, 0.8384242675759905, 0.7490401732196474, 0.6199090390239348, 0.8287381704773523, 0.8460621193140693, 0.4366902734982283, 0.41561392924079255, 0.30954029352531887, 0.6037072157254892, 0.294252878715477, 0.297669610505092, 0.7142459003976841, 0.1890076516355802, 0.2441697600706012, 0.2755492542474184, 0.2750558722581925, 0.493934323206923, 0.4117979088397179, 0.24509991698250544, 0.4566555126318693, 0.36850206084006354, 0.46373190439663625, 0.8460066421924229, 0.07952345215182399, 0.8367087087260417, 0.058677499227064334, 0.24706579221927671, 0.9012002515876825, 0.5771298843619107, 0.8831754423375947, 0.6564928890626244, 0.24198984061372686, 0.11026847519681193, 0.413440093228295, 0.10167806874316632, 0.4737469973203471, 0.6863375506265383, 0.9458535064508085, 0.325333360995141, 0.4147802174685754, 0.24469998269945414, 0.3345063120378765, 0.8822212337146121, 0.3359240545391259, 0.7160765185807746, 0.20014897872698734, 0.765544631511393, 0.2841312621443949, 0.6668712005879237, 0.6896777956461806, 0.8244081210408677, 0.5190422501488376, 0.5861486195806476, 0.8147676715384069, 0.43255169968500395, 0.5529351507905431, 0.3567759649263642, 0.15445337821404104, 0.8598600308682106, 0.2031691997238877, 0.8633347599279547, 0.4196946206043227, 0.05535506325298023, 0.2721517240531719, 0.8554595518684672, 0.4114068822524921, 0.7454798776769966, 0.5157095856325212, 0.46565266937199046, 0.8069761856492573, 0.7972652183989267, 0.1907995412899839, 0.702717939058557, 0.17786712410810135, 0.9029030025423013, 0.8975061730990086, 0.2374504156590891, 0.7586706303787717, 0.3497852526267434, 0.4080474145225689, 0.8133241613359232, 0.8155310775667373, 0.7028351884448755, 0.3969153414305193]",27036.18810296161,"[(0, 2), (0, 1), (1, 8), (1, 3), (3, 13), (4, 13), (4, 5), (5, 9), (6, 9), (7, 12), (8, 10), (10, 11), (10, 12), (11, 14)]",20.285541772842407
7,"[0.8471037807557714, 0.47269850145038206, 0.8468971281758656, 0.9610280367483691, 0.11982806119076173, 0.3251294176985905, 0.7737532768303289, 0.22218374431537724, 0.22857069393639196, 0.8096206526650295, 0.22164372172403846, 0.8718602083564123, 0.8720903408603752, 0.09463436182617302, 0.7765227866502076, 0.8167492172484055, 0.24605187311549648, 0.8192326058794038, 0.6041896225232439, 0.1465140940661973, 0.6564903272121861, 0.45943243902461495, 0.7766690535972107, 0.09128812884534743, 0.7622929794987103, 0.4351421990038774, 0.4207503359724736, 0.6467818307181581, 0.29327055610423336, 0.7913021145509666, 0.22353749115401467, 0.7563496579364618, 0.32158237745869955, 0.38672495971806087, 0.5616552986782425, 0.8757401967020731, 0.6055788492546396, 0.7151658047349557, 0.6572297286590941, 0.3617983400994408, 0.12432643524245612, 0.9320911154846129, 0.4890182802348476, 0.9345476027064634, 0.3749390587880286, 0.23861704157867014, 0.9811440163610866, 0.9184441380974347, 0.9144337534731469, 0.7074144914408614, 0.620890937651793, 0.9161919129525892, 0.8041560594477962, 0.9612534807890019, 0.9751614194497169, 0.5244636417332114, 0.5738529994554468, 0.942816726996501, 0.3915548080150094, 0.6687189762211284, 0.15865866002094697, 0.3845548548447898, 0.9180893392134949, 0.33345666500884663, 0.08224836175194195, 0.4294825079069968, 0.6059282935892876, 0.8060037150758961, 0.07631195442743444, 0.8239047028404981, 0.6695337604766335, 0.9442360372250741, 0.07074853463868758, 0.5826519264385367, 0.3122813016045285, 0.28229032537284826, 0.6095222640279722, 0.08009665362957208, 0.5091638115460589, 0.43879565907757356, 0.9677020533391423, 0.17871151506274285, 0.4401671890117006, 0.3435822180139746, 0.011009349355441511, 0.4511986870439717, 0.20384801507240458, 0.029691604836269425, 0.14579665043037993, 0.39983275121103634, 0.28553474354318376, 0.5288536677913441, 0.08278051398598407, 0.13525120572347493, 0.011255709011842696, 0.8198800009228779, 0.7992839560637893, 0.4950298837343384, 0.9073859972076721, 0.7653220044810534, 0.5475012499893703, 0.8220523325664548, 0.935926574236077, 0.5436856945401255, 0.6177227509620833]",31111.8835568201,"[(0, 4), (0, 1), (0, 10), (2, 11), (3, 11), (3, 8), (3, 12), (4, 9), (4, 8), (5, 8), (6, 9), (7, 11), (10, 14), (12, 13)]",18.683321237564087
8,"[0.7733814025537246, 0.5769113645373009, 0.4561570456188898, 0.7039583670557253, 0.6651044836965725, 0.6922554059910849, 0.7303010984285926, 0.47182453233145916, 0.19874846130430068, 0.5953639206555735, 0.487428378188859, 0.5980688510286105, 0.3837193469529737, 0.28343182579422777, 0.3914082203763908, 0.9110185981647275, 0.431476868537808, 0.4251903162094458, 0.33118645662078594, 0.20528780404382974, 0.8565736895719954, 0.28400370159054233, 0.23157841596420758, 0.42769876580341804, 0.027075828176549965, 0.5926902609666558, 0.49088678988865053, 0.15927454613771908, 0.4563606507234411, 0.44844041317174976, 0.6192134981308783, 0.24267767917948602, 0.6916992286021307, 0.03000282465268822, 0.600717354723711, 0.9730233620837695, 0.7228966994241968, 0.5620088502909266, 0.9157962204318011, 0.6850033013066998, 0.5614224184939759, 0.3763390850457681, 0.8871782829851588, 0.956134739633413, 0.8883969570961711, 0.9303647645340153, 0.9644238398109978, 0.09833361388287398, 0.9582179006048125, 0.21626401039589416, 0.890482222874469, 0.5418065961189764, 0.4561617293149608, 0.8913514633793875, 0.7477436959577669, 0.7495543440306033, 0.029909640251832403, 0.4611074243565152, 0.3695171419394777, 0.6053920374420002, 0.01580321563807352, 0.1969751120423442, 0.39446820169278585, 0.8699261503561648, 0.10021032435454758, 0.26645896718727646, 0.1774725385506959, 0.21842921803494908, 0.5871224072726029, 0.4894368383997926, 0.6868873548786878, 0.7203223108442601, 0.6769016575477855, 0.6844541723156964, 0.05486546730032327, 0.2270118365250141, 0.4446652350414533, 0.09984897265120984, 0.7608523395648888, 0.25101162265943033, 0.2104540223128516, 0.42377863311583086, 0.11527047471146223, 0.8494173851479999, 0.020276048219294962, 0.6981729556418224, 0.19029096082602492, 0.7781162012123671, 0.5919257817940605, 0.08954355990371998, 0.3355657706239048, 0.5884380075945346, 0.0019525495952428251, 0.07411993312570342, 0.25140773047104126, 0.001394224803680566, 0.7836161244462908, 0.2505168360878336, 0.2963678855050279, 0.17056120382410112, 0.734889493373365, 0.22877452525321318, 0.9221552381801944, 0.4608574979288058, 0.8454754919827594]",29498.3581213404,"[(0, 1), (1, 8), (2, 11), (2, 14), (3, 11), (3, 13), (3, 8), (4, 8), (4, 5), (5, 9), (6, 9), (7, 14), (10, 12), (12, 13)]",20.183484315872192
9,"[0.8662168978844345, 0.866484293958253, 0.37562990556032083, 0.8189093791376333, 0.8312384788932387, 0.5513857870895158, 0.35975541394498955, 0.9975675823580682, 0.3219016956873103, 0.04259360500180798, 0.48751142514566537, 0.4922670637453058, 0.423014505841801, 0.9891338587392546, 0.8621288516113667, 0.632871975224542, 0.5253044852826825, 0.5227188486660265, 0.4633012447985668, 0.3540466049618848, 0.882982966314699, 0.38707471429791485, 0.3494820426972438, 0.6967899743818506, 0.7097967214749832, 0.5975967479239752, 0.10655125732658377, 0.3475025605807611, 0.1392598249794974, 0.8395564226232359, 0.5447773842220468, 0.9782466285861479, 0.25747721692673, 0.2704431773597845, 0.5951650504094531, 0.970960868815212, 0.6872980884006974, 0.6219774044703743, 0.8928205644794703, 0.7835819657403862, 0.9452352196691256, 0.041532379711955225, 0.4608313104093684, 0.410469493331413, 0.5128851767984033, 0.0451543570271733, 0.22709476898264624, 0.3870228112250783, 0.9997903028724744, 0.6517037929639669, 0.9516191765356471, 0.4367620184738583, 0.7374399119113757, 0.583787910987431, 0.8153388705307604, 0.19028225862675852, 0.5602288036727802, 0.5248636338756378, 0.8098981659459142, 0.1936280854141612, 0.18534036328984393, 0.10813058200102599, 0.7534485194808299, 0.9756363542389266, 0.5154665744000025, 0.33774717972671064, 0.7804863771378218, 0.3795716492571013, 0.7725192689324519, 0.6203134118807545, 0.3557921608685479, 0.7317690139634618, 0.18062283187442074, 0.4947871005390768, 0.38707558798375297, 0.5370693083973898, 0.5502766407760303, 0.46542101403237757, 0.6468886477665984, 0.0887488304163, 0.7697046021958749, 0.05918925253940621, 0.1506717269781096, 0.5424000111107139, 0.2034721048596203, 0.35421567340022475, 0.24666854090103163, 0.9407608487683524, 0.31174322266461396, 0.48694637130628027, 0.27533593759958197, 0.5037485319107748, 0.7556142269446117, 0.18269243828865533, 0.5504801907208582, 0.8606464302226492, 0.9933777536398882, 0.6393899281760922, 0.9327449801618268, 0.254993145495346, 0.39420286618346, 0.36023447785271534, 0.8392921181648114, 0.8268230591082422, 0.0984500038295818]",29310.57717408625,"[(0, 8), (0, 14), (1, 8), (2, 7), (2, 11), (2, 14), (3, 13), (3, 5), (4, 5), (5, 9), (6, 9), (8, 12), (10, 12), (12, 13)]",20.804089069366455
10,"[0.6036934348227966, 0.1767012517272225, 0.5126950006326331, 0.9967073139710558, 0.5756739527614517, 0.5642356333151545, 0.028517111157765007, 0.9093088321279029, 0.31949569304186465, 0.8136277541998067, 0.21354679668946763, 0.47869434481329143, 0.1334421340624805, 0.31017990483271884, 0.9434681656908752, 0.7557001233096335, 0.2824681848599522, 0.951276826250032, 0.23389298727496566, 0.7601742349437203, 0.9267633364586935, 0.35574225574448937, 0.5409673338817506, 0.4477447279848539, 0.1317199518173624, 0.9100878201665528, 0.4461007456926277, 0.7117022344055639, 0.7359318583157465, 0.09635939257762438, 0.8201002584725402, 0.07829421776151346, 0.11114698614629626, 0.67268819117505, 0.8358103636028222, 0.5311510318469053, 0.45638887935372185, 0.4448171889856257, 0.6889262229192828, 0.04356037506772725, 0.12280963596788619, 0.08889084995066832, 0.6008252440639996, 0.8411574293298557, 0.6232509455085359, 0.9522628399220731, 0.8170547135309716, 0.9121386684912774, 0.7509830647395499, 0.5170669565170358, 0.3976213264616928, 0.3152899558224246, 0.3701688125156226, 0.02223289334365386, 0.38319386939937217, 0.27116087662093324, 0.13076373049443202, 0.3421662990370413, 0.4491929147883845, 0.14341375968750447, 0.44197244472306185, 0.0982471413242979, 0.11951653229260617, 0.8816899979193518, 0.31666191940468313, 0.31557478290348384, 0.7490855735559911, 0.5596164095021615, 0.692298981926115, 0.7324094309184124, 0.6827089278403182, 0.876921157585718, 0.42302303910996464, 0.19626009626087537, 0.8189887076826491, 0.6783547435484111, 0.8212595456839177, 0.3669235449787398, 0.39239159930711465, 0.8110194381173461, 0.47565033004028123, 0.7786465943817148, 0.34952639369753113, 0.10737742638047765, 0.5071538673076889, 0.9827421216975771, 0.17508753561981483, 0.5328136500436587, 0.7844328261102543, 0.5797012231627824, 0.26527981181127325, 0.32523263309116424, 0.35171662064432263, 0.08241264022558004, 0.020567577831244632, 0.1657221011496658, 0.0938598348562979, 0.8252833663920347, 0.889709461238198, 0.786486397186358, 0.32109847311299544, 0.9804428547950929, 0.7153334532609555, 0.6824890484289603, 0.6166552569978195]",30728.263009157254,"[(0, 4), (0, 8), (1, 5), (1, 2), (1, 8), (3, 10), (3, 12), (3, 13), (5, 9), (6, 9), (7, 12), (8, 10), (10, 14), (11, 14)]",15.560120582580566
