STT,Best Cost,Best Solution,Best Tree,Time
1,"[13, 24, 1, 2, 0, 11, 12, 14, 25, 23, 27, 10, 7, 18, 3, 17, 6, 29, 25, 4, 19, 0, 11, 1, 5, 21, 15, 14]",62263.28243801196,"[(0, 2), (0, 19), (0, 11), (1, 13), (1, 11), (1, 5), (2, 16), (3, 18), (3, 17), (4, 25), (4, 19), (5, 21), (6, 17), (6, 29), (7, 10), (7, 18), (8, 13), (9, 24), (10, 27), (11, 20), (12, 22), (12, 14), (14, 15), (14, 29), (15, 21), (23, 26), (23, 27), (24, 25), (25, 28)]",1.2292964458465576
2,"[0, 3, 12, 9, 4, 17, 5, 2, 11, 8, 23, 7, 13, 29, 7, 26, 1, 8, 11, 20, 6, 27, 6, 1, 2, 3, 13, 28]",68717.82948039626,"[(0, 10), (0, 3), (1, 24), (1, 6), (1, 2), (2, 5), (2, 3), (3, 13), (4, 9), (4, 17), (5, 15), (6, 20), (6, 27), (7, 19), (7, 23), (7, 26), (8, 17), (8, 25), (8, 11), (9, 12), (11, 16), (11, 20), (12, 14), (13, 21), (13, 28), (18, 23), (22, 29), (26, 27), (28, 29)]",1.2183055877685547
3,"[1, 2, 4, 0, 23, 25, 5, 11, 21, 14, 20, 26, 3, 29, 18, 3, 4, 12, 22, 5, 21, 15, 14, 22, 9, 28, 25, 17]",66125.3941827005,"[(0, 7), (0, 23), (1, 6), (1, 2), (2, 4), (3, 23), (3, 18), (3, 4), (4, 12), (5, 10), (5, 27), (5, 21), (8, 25), (9, 22), (9, 28), (11, 13), (11, 21), (12, 22), (14, 16), (14, 15), (14, 22), (15, 21), (17, 25), (17, 29), (18, 26), (19, 20), (20, 26), (24, 29), (25, 28)]",1.1743261814117432
4,"[1, 4, 8, 6, 0, 28, 29, 29, 27, 11, 16, 2, 25, 15, 20, 17, 0, 26, 14, 2, 3, 14, 17, 8, 3, 27, 26, 10]",76798.59307399015,"[(0, 6), (0, 23), (0, 26), (1, 5), (1, 4), (2, 16), (2, 25), (2, 3), (3, 8), (3, 27), (4, 8), (6, 7), (8, 17), (9, 28), (10, 26), (10, 29), (11, 19), (11, 16), (12, 29), (13, 29), (14, 24), (14, 28), (14, 17), (15, 22), (15, 20), (17, 20), (18, 27), (21, 25), (26, 27)]",1.1943387985229492
5,"[10, 16, 3, 1, 5, 23, 15, 11, 29, 4, 18, 2, 20, 0, 21, 11, 6, 26, 19, 18, 10, 21, 2, 24, 9, 8, 25, 24]",61651.41870037615,"[(0, 20), (0, 21), (1, 3), (1, 5), (2, 22), (2, 21), (2, 24), (3, 13), (4, 17), (4, 18), (5, 23), (6, 11), (6, 26), (7, 10), (8, 9), (8, 25), (9, 28), (10, 18), (10, 21), (11, 15), (11, 27), (12, 16), (14, 15), (16, 29), (18, 19), (19, 26), (20, 23), (24, 25), (24, 29)]",1.167311191558838
6,"[4, 17, 10, 28, 10, 5, 0, 20, 26, 15, 14, 17, 9, 11, 27, 26, 2, 1, 14, 16, 0, 12, 24, 6, 13, 24, 16, 29]",67767.31500510486,"[(0, 5), (0, 26), (0, 12), (1, 2), (1, 14), (2, 25), (3, 4), (4, 17), (5, 10), (6, 27), (6, 13), (7, 10), (8, 28), (9, 17), (9, 11), (10, 18), (11, 27), (12, 24), (13, 24), (14, 15), (14, 16), (15, 21), (16, 24), (16, 29), (17, 22), (19, 20), (20, 26), (23, 26), (28, 29)]",1.199312448501587
7,"[5, 3, 4, 25, 1, 3, 0, 6, 2, 25, 22, 27, 2, 10, 19, 28, 5, 21, 11, 27, 24, 26, 16, 26, 19, 10, 20, 24]",66119.05298336958,"[(0, 3), (0, 6), (1, 12), (1, 3), (2, 6), (2, 17), (2, 10), (3, 8), (4, 9), (4, 25), (5, 7), (5, 23), (5, 21), (10, 19), (10, 20), (11, 21), (11, 27), (13, 25), (14, 22), (15, 27), (16, 28), (16, 26), (18, 19), (19, 26), (20, 24), (22, 28), (24, 25), (24, 29), (26, 27)]",1.2033324241638184
8,"[1, 8, 26, 27, 0, 10, 4, 8, 21, 3, 11, 6, 7, 10, 18, 19, 14, 29, 5, 19, 25, 16, 23, 6, 29, 24, 9, 16]",63646.49332246337,"[(0, 15), (0, 10), (1, 2), (1, 8), (3, 20), (3, 11), (4, 17), (4, 8), (5, 26), (5, 19), (6, 11), (6, 23), (6, 29), (7, 21), (7, 10), (8, 21), (9, 24), (9, 16), (10, 18), (12, 26), (13, 27), (14, 22), (14, 29), (16, 25), (16, 29), (18, 19), (19, 25), (23, 27), (24, 28)]",1.2382721900939941
9,"[10, 1, 2, 16, 26, 10, 5, 5, 26, 0, 6, 27, 9, 28, 11, 3, 17, 27, 4, 24, 2, 28, 16, 8, 20, 23, 13, 17]",63414.036730927306,"[(0, 21), (0, 6), (1, 12), (1, 2), (2, 24), (2, 28), (3, 11), (3, 17), (4, 27), (4, 24), (5, 10), (5, 19), (5, 26), (6, 27), (7, 10), (8, 16), (8, 20), (9, 22), (9, 28), (10, 18), (11, 25), (13, 23), (13, 17), (14, 16), (15, 26), (16, 28), (17, 29), (20, 23), (26, 27)]",1.2462871074676514
10,"[4, 13, 4, 2, 5, 0, 27, 2, 25, 6, 23, 26, 12, 3, 11, 14, 16, 23, 7, 10, 21, 11, 6, 16, 29, 14, 29, 9]",63079.837563134155,"[(0, 5), (0, 27), (1, 4), (2, 4), (2, 17), (2, 25), (3, 12), (3, 11), (4, 13), (5, 15), (6, 18), (6, 11), (6, 16), (7, 23), (7, 10), (8, 13), (9, 28), (9, 29), (10, 21), (11, 21), (12, 22), (14, 24), (14, 27), (14, 29), (16, 25), (16, 29), (19, 23), (20, 26), (23, 26)]",1.1643548011779785
